"","GTEX-Y8DK-0011-R10A-SM-HAKY1","GTEX-UTHO-0011-R10A-SM-HAKY2","GTEX-P44H-0011-R10A-SM-HAKXX","GTEX-RU72-0011-R10A-SM-HAKXS","GTEX-QVJO-0011-R10A-SM-HAKXV","GTEX-R55F-0011-R10A-SM-HAKXY","GTEX-RN5K-0011-R10A-SM-HAKXU","GTEX-NPJ7-0011-R10A-SM-HAKXW","GTEX-WVLH-0011-R10A-SM-HAKXZ"
"EXOC6",0.0128313995094612,-0.024330774282297,0,-1.33019536814075,0.303298318554319,-1.1786229582911,-2.37479450191466,0.00775156711296874,0.824359599310946
"PLCE1",-0.310452475511753,0,-0.716195628682008,0.319280267570494,-0.124328529045045,1.70385563209419,1.88066963707972,0.23599542240932,-1.08617647809732
"RBP4",1.55771455052457,0,0.825737628204816,-0.505006095571869,-0.0512582391720857,-0.372861709961437,-1.19030506248484,0.10520331260474,1.90885631001938
"DBR1",0,-0.991350519639175,0.994865908962686,-0.705209266655665,0.54665308462334,-1.31800920013604,-1.75764017259447,0.846979126291333,0.370971532172163
"DNAJC13",0,1.47855322746931,-0.314142472497727,-0.675819716174991,1.33548409192026,-0.821586425135069,-1.58815530438338,0.409656509400372,0.335737379234362
"GPR87",0,-0.974232920431213,-0.288908976908567,0.923975543625064,-1.01082392736215,1.22767762752525,1.9556103465341,0.111645918764939,-0.255152735470612
"ANXA7",-0.247749528419139,0.184239803528512,0.314215661982851,-1.60979255276028,0.158547750551446,-1.6483674738617,-2.26732149679281,0,0.184438765935981
"FAM149B1",-0.0314995696246145,1.75382087391278,-1.84722331285431,-0.32735796403871,0.806994560998134,0,-0.819728025677013,0.283019348271308,0.048940271537902
"ASCC1",-0.854157278240589,1.20688881987154,0,-1.19280097367579,0.629640082068079,-1.41988343734877,-1.63696911075032,0.398725060847795,0.0767828772498562
"PLA2G12B",0.0498466075980725,-1.90768189159083,-0.289893192917311,0.568162316426324,-1.2380254411578,0.785943568485404,1.32787633406562,-0.422812011487725,0
"ZNF365",0.729617099399714,0,0.0834586929367241,-1.31392141239298,0.076214816324539,-1.49338777063039,-2.38286210514911,-0.179766245961506,0.0184071385429194
"OIT3",0.0886787864820665,-1.83012608783593,-0.309186274318803,0.585659160119259,-1.3170634902193,0.772328620218278,1.35566769083374,-0.397594170470245,0
"ADAMTS14",-0.514823010574154,2.49713671426291,0.0181912846474648,0,-0.0025355725669366,0.263148091017549,1.04885508270925,-0.96521983980046,-0.0164444299323907
"RPS24",-0.17351211684663,0.0390089040517733,0,-1.40048662857168,0.278023956447652,-1.38635734387917,-2.44716607364494,0.507622405196123,0.0867634400792266
"TET1",0.833546662912788,0.455883247662,-2.129599456537,-0.392664245205442,0.0256342174237082,0.468833002364372,-1.50877365552215,-1.06200003269107,0
"DNA2",-0.68787453219832,2.33605398534329,-0.898993706316091,-0.216751242263983,0.321045674421435,0,0.145357145843438,0.325543513958394,-0.998079312748148
"MYPN",0.0510362305586215,-1.81176537146362,-0.229796295381237,0.568297696693249,-1.34116330052655,0.77202236882384,1.37181464870974,-0.430025409123071,0
"AOX1",-0.175779969733286,-1.30914294259422,0,0.43351925740562,-1.88581660479983,0.66554371947745,1.27793312935942,-0.825462979128777,0.206357699310915
"ATIC",0.320471610276974,2.7274692200627,0.475263741223603,-0.170236510138663,0.46518818538223,-0.490947247072288,-0.667045443017313,0,-0.124343957086516
"SMARCAL1",0,2.57922632318829,-1.18266316896489,0.193122627199861,0.0146302393453275,-0.0224453653210585,-0.0929949270175169,-0.23984230801009,0.367526457356588
"BARD1",-1.26199082153492,-1.96492474979546,1.04249805814128,-0.539781189653417,-1.15696089261323,0,0.281675230879027,0.721854464716065,0.185691063631974
"STAT4",1.0600597597429,0.27667336786088,0,-1.13733866031526,0.568685830821643,-0.991891347200821,-2.12425889259101,0.37589368352454,-0.0587315533695864
"MSTN",0.0507239071530046,-1.42766552549337,-0.413198298219366,1.02743767824988,-0.633068623391541,1.2412958701564,1.73101767135734,0,-0.147458314294512
"CARF",-0.578281141127546,1.15409524349228,1.40541105146792,0,-0.438396806530484,-0.892145306213711,-1.80094033285398,0.411022648969965,0.0797452315367061
"ASNSD1",0.470552843562736,-0.102984437897024,0,-1.07479063316535,0.947672814798366,-0.738490849212695,-1.58149923008306,0.450852552590606,1.57013372891215
"METTL5",0.984714363752629,0.65527416285292,-0.0329097051315728,-0.641827160957592,0,-1.08566435439593,-1.67953025319638,0.712632669378027,1.29828327750887
"SSB",0.356861391705401,-0.117483892894008,0.288981942399815,-1.25947185299222,0,-1.41526105686317,-2.22447607251873,0.386657270719652,0.600427499995255
"NAB1",-0.301719123748611,1.62075248097735,0.447188498208416,-0.460413136810057,0.808784922123874,-1.29500447863565,-1.51094017581594,0.509635401989821,0
"CDK15",0.074686024690559,-1.7969376696607,-0.28022581051324,0.667387702448973,-1.22808664126634,0.892848264534746,1.35155980854499,-0.41049642884945,0
"PPIG",0,-0.183028909464303,0.15928528549297,-1.23484291166871,0.442617396910966,-1.39790643429951,-2.29411985520208,0.546313492318018,0.370810941276734
"FASTKD1",-0.49940701382807,1.69042848717347,-0.651696988623149,0.131031769988455,1.66766728976087,0,-0.826338978398962,1.33961974203432,-0.128340637648711
"MDH1B",0.269819355514311,-2.23509768913908,-0.922707901477796,1.11082398395406,0.602234684195071,0.0472587582381783,-1.02954378310586,0,-0.328049610090036
