"","C3N-03446","C3N-03450","C3N-03452","C3N-03026","C3N-01197","C3N-02684","C3N-01191","C3N-01365"
"GABRA3",10.2172,30.3057,26.926,27.7227,14.1098,33.4565,4.0504,43.5112
"BRCA1",10.5825,8.0717,5.3981,4.5478,4.6347,4.3316,13.8762,3.979
"ERCC1",37.934,20.8704,21.0293,21.0253,16.3893,18.3958,21.8593,17.7996
"CD22",9.5914,43.013,15.3597,12.2537,8.51,15.8643,83.4146,12.4522
"SEMA3B",43.6693,133.9235,44.8288,39.5166,24.9027,40.6633,184.4739,28.2168
"MBTPS2",11.7742,12.0879,10.5152,6.2089,5.5467,10.566,8.6519,7.7508
"PRICKLE3",3.3671,1.5987,1.7151,1.6989,0.6718,0.8,1.341,0.4661
"LTF",5.3544,1.4923,17.2563,47.5081,3.8669,0.5041,1.3388,0.4078
"EXTL3",17.9525,31.8498,24.8966,23.655,23.6922,32.2364,18.2261,27.13
"NR1H4",0,0.0895,0.1359,0.1792,0.0271,0.1008,0.0965,0.0641
"ELOVL5",86.865,89.3582,73.8187,68.7745,58.1036,62.5909,150.274,47.9662
"ALOX5",13.7372,25.6223,16.3956,27.5914,8.9029,10.6844,26.7335,5.8774
"KDM5D",40.7606,0.0229,40.8975,36.5039,0,40.8585,0.0185,42.1749
"CALCOCO1",42.2255,56.9029,48.4037,40.2666,46.9046,44.8192,54.862,42.0583
"UBR7",34.5719,39.0496,34.9769,31.9636,22.4551,37.7447,30.0639,34.8582
"MAP4K5",33.5389,57.1144,31.5479,33.8835,27.8627,34.3549,102.7125,35.8963
"EHD3",77.521,103.4342,108.2317,91.1715,82.3857,127.0959,36.1074,133.5773
"PSMC4",186.6635,89.7287,82.3089,84.4286,61.4146,82.8024,80.3029,77.2829
"MAN2B2",23.2126,26.3764,24.236,21.7137,13.6468,23.9625,16.6639,18.3374
"SLC7A14",28.4289,68.7913,62.9711,75.0635,25.1704,55.8133,48.1441,62.3353
"CLDN11",32.7016,146.2584,41.8723,46.7661,21.7141,48.8016,236.4436,30.7279
"SLC25A39",51.563,35.8838,30.2524,33.0589,22.5419,25.5344,34.5371,23.3099
"MVP",222.7313,52.1698,29.543,34.4703,14.4148,13.0388,39.518,10.4069
"NUB1",30.7614,27.8838,23.0599,26.8279,21.9338,25.8962,37.1965,23.2925
"PGM3",30.799,20.654,20.3133,20.9286,17.5002,16.4647,22.5131,16.9889
"RWDD2A",15.2421,16.3975,16.2446,14.2374,14.311,19.4015,7.8279,20.3888
"CLK1",57.2474,68.5626,53.3801,63.9798,54.3689,53.3757,148.3557,64.1897
"POLR3B",20.1691,17.343,16.0624,16.2378,14.4446,16.4483,13.6608,17.0267
"ANGEL1",29.9278,39.91,29.0461,27.815,20.297,26.434,41.7005,21.8802
"RNF14",28.3287,42.2263,37.3466,41.4971,34.9619,43.9068,40.0174,45.3796
"DNASE1L1",5.5765,4.2435,5.3711,6.3797,3.4477,5.5082,2.0764,4.1807
"DDX11",11.6696,8.6541,0.96,3.6167,4.0981,3.2883,1.6741,3.2682
"HEBP1",15.7761,15.9447,11.7974,10.5341,5.1302,9.0125,14.9146,7.4121
"GPRC5A",176.4748,0.4661,1.0114,1.5645,0.1539,0.0954,0.1485,0.1921
"MAMLD1",7.5229,11.3539,10.9621,7.0064,4.98,9.4811,3.0417,8.7243
"CD6",2.1191,0.9265,1.7147,1.794,0.5772,0.8131,0.4408,0.5851
"TACC3",10.0639,2.9088,2.7628,2.6027,1.8123,1.1948,1.3796,1.2207
"UFL1",43.741,45.831,33.6058,38.8874,28.312,34.4356,67.7192,36.0446
"POLA2",5.1776,3.9461,1.6323,1.6732,1.9586,1.8714,4.717,1.6417
"ZC3H3",13.12,14.3402,10.4898,8.87,7.1554,8.524,9.5288,8.0151
"CAPN1",66.1623,26.4747,29.9808,26.8065,20.8119,24.9154,12.4217,20.1558
"ACP3",12.3652,2.5288,0.856,2.143,0.5509,0.662,1.4932,0.4706
"MDH1",108.7993,145.1299,158.4618,131.5622,182.5758,214.9397,62.511,240.6078
"SLC30A9",43.7287,48.6973,48.4157,47.7331,44.9683,60.1581,43.1593,54.6743
"MTMR11",7.7783,6.9836,8.0287,7.9614,6.4682,6.2776,6.5296,5.2016
"COX15",18.057,20.1319,19.1304,19.0976,15.9947,20.507,21.488,19.3106
"CCDC88C",16.5959,3.1967,4.8819,3.0456,2.1032,2.9056,1.8741,2.7742
"YAF2",11.2602,11.0042,9.2758,9.2751,10.0161,12.6495,8.7636,10.7847
"ZMYND11",70.0049,102.3809,97.9632,96.2414,79.4655,95.0443,103.4451,99.3736
"WAS",7.6204,13.5236,7.6096,10.8593,5.5761,4.8006,11.6433,4.1997
"DPEP1",2.6525,0.7909,0.0515,0.1583,0.0359,0.0334,0.1279,0.0566
"BID",21.6619,24.8793,21.6149,22.8593,20.4276,25.6224,14.3403,26.0087
"NPC1L1",0.5194,0.0411,0.0535,0.0823,0,0.0347,0.0665,0.0147
"XYLT2",22.9773,15.27,15.1289,13.7527,13.7892,13.8812,13.5352,12.5711
"RGPD5",0.1261,0.1221,0.0894,0.0815,0.09,0.1031,0.0679,0.1529
"STMN4",72.1236,267.0052,89.5776,96.5587,85.9595,93.4587,405.682,136.9869
"NUDCD3",60.3552,88.0713,72.3857,68.2576,69.8551,87.6541,48.2911,88.6469
"ISL1",0.1494,0.0768,0,0,0.6975,0,0,0
"CHDH",13.2954,14.3025,22.6197,16.2863,12.3772,14.1328,12.8167,11.7685
"IL20RA",3.3366,1.5331,3.3366,1.6796,1.7448,0.9662,1.3882,1.9817
"CLCA1",0.0954,0.0981,0.1277,0.1091,0.089,0.0552,0.1058,0.1638
"CLCA4",4.5175,20.2528,14.3078,8.8208,4.7884,9.1485,50.2881,7.8881
"GLT8D1",25.671,29.3547,29.2029,32.1685,25.893,29.212,31.404,28.6885
"ATP2C1",86.7188,65.3351,57.6975,65.7379,42.5087,60.0203,62.1984,61.2348
"IGF1",0.4797,0.907,0.7814,0.9879,0.448,0.5745,0.4423,0.6014
"SLC38A5",13.0406,21.7116,23.1462,18.2442,14.5,13.0579,11.853,9.8518
"RALBP1",22.1918,35.8045,35.1446,34.9747,32.4031,38.9788,32.728,35.2789
"RUFY3",69.7181,131.044,106.6387,115.7851,88.1463,126.7233,146.5259,135.4261
"CNTN1",85.8487,214.259,203.825,182.7425,188.09,268.0789,78.0467,292.0764
"SLC11A1",14.5162,28.6056,12.9607,12.9193,4.9147,4.5829,16.5891,3.4197
"WWTR1",34.8281,20.4989,19.6868,13.5486,3.5404,6.1499,13.6042,4.739
"AGPS",22.7952,28.2618,22.5101,22.2164,15.2946,20.8891,34.27,22.1292
"CXorf56",25.1929,25.8321,24.4862,28.3178,25.8086,30.917,26.8984,31.7544
"ATP1A2",322.4438,610.3453,766.7569,678.2625,601.3593,617.9941,244.1389,393.8941
"TTC27",18.3354,20.1191,13.3626,14.5786,12.2132,12.8228,25.0461,13.0496
"ZNF582",5.0252,6.2356,6.7722,5.2603,4.5165,6.1392,6.7424,5.7116
"VSIG2",21.232,7.9287,10.9068,4.2924,11.4068,5.8747,1.9966,4.7646
"PHLDB1",38.4811,94.9265,35.9595,23.3145,18.3782,29.9998,117.1996,25.3068
"MARCO",1.6701,0.6768,1.9317,4.5855,0.0473,0.044,0.1684,0.6707
"CYP24A1",0.8443,0.7599,0.3533,0.4527,0.2217,0.4584,0.3073,0.7381
"PRDM11",12.0235,9.8374,8.7691,6.1601,7.4496,9.7372,4.93,8.0855
"SYT13",51.9794,77.4042,100.8118,85.154,80.6553,119.7249,6.6565,117.343
"SNAI2",2.7899,3.5298,3.0063,4.4685,0.7786,1.4208,1.094,1.393
"CD74",241.6859,299.4116,327.1032,673.7016,40.8818,89.0149,249.8934,66.915
"HGF",2.8264,2.9852,6.7544,8.6195,4.513,2.5398,1.9658,2.2954
"ZRANB1",18.0654,24.309,22.0784,20.2095,19.607,23.8389,21.6055,24.1457
"NCDN",272.5913,391.3574,404.7371,323.2277,285.6924,365.0819,56.9224,348.5224
"ADGRA2",9.4907,7.5935,12.7604,10.1543,6.0885,5.8451,3.9918,5.6316
"ZFP64",12.5669,9.3091,9.3699,7.169,6.4534,10.5271,6.9109,8.8418
"MNAT1",20.5165,19.3466,18.9542,19.2616,25.5186,23.4112,17.8165,25.3555
"SAMD4A",21.9592,26.7669,38.2242,31.3236,14.8013,21.13,31.2267,16.1299
"RUNX3",1.9453,1.3414,1.7177,1.3499,0.2395,0.2043,0.4447,0.1416
"MRE11",19.8666,18.434,14.194,12.7428,9.5764,13.114,21.824,12.6686
"PLEKHB1",159.4539,456.0864,336.6107,248.0983,162.5184,233.3771,572.6489,167.8386
"SERPINB1",84.9453,30.4776,29.6437,34.6294,16.3478,15.8692,38.4724,10.7033
"CYP3A43",2.9925,1.847,1.0687,0.986,2.2727,1.6985,1.3612,1.5276
"SLC7A9",3.6854,0.8749,1.0305,0.7784,0.9832,1.2314,1.112,0.8349
"SPAST",12.4624,17.318,12.923,13.7649,11.6476,15.6664,21.3027,14.9113
"NRXN3",26.1649,43.6729,49.9186,30.183,39.4282,52.3341,21.0498,57.0342
"OSBPL5",11.6014,13.3537,10.5217,9.1521,9.295,8.6843,10.813,7.5983
"AQR",29.0945,24.6915,23.8734,22.7135,21.3086,22.7441,23.4853,24.0568
"CPS1",3.199,8.399,6.1516,4.6736,2.9783,4.0816,5.8561,2.8897
"C8B",0,0,0.0258,0.0529,0.1079,0,0,0.0851
"FHL1",43.2562,63.9216,76.1407,66.9486,47.7664,63.572,24.224,66.2987
"RTF2",41.8477,62.7617,48.3982,55.4061,41.9785,49.5834,78.9711,46.6927
"GABRA1",33.5513,48.2557,58.7912,35.8364,72.7525,80.9729,4.6373,85.7821
"NLRP2",1.3833,1.0801,4.6651,2.677,6.2562,2.1139,1.0262,4.2825
"SLC45A4",40.14,11.1026,17.041,12.518,26.3996,20.4621,5.5022,15.6496
"RNF10",56.9943,74.8654,58.9679,43.2351,33.371,52.7517,52.6765,44.0501
"ZNF839",8.7334,8.4806,7.7136,7.248,7.1709,8.2902,8.5198,7.0121
"ZDHHC6",29.0829,27.5785,23.291,26.1678,20.3941,21.9002,26.7686,22.1565
"GRAMD1B",33.4077,34.3303,43.6624,29.3497,42.2537,46.0635,11.5175,40.6765
"RNH1",50.3673,62.9241,39.6708,43.2801,24.9284,35.8233,85.2437,28.0383
"NDUFS1",53.6359,68.0934,68.8121,59.8763,69.0819,77.1021,59.1269,75.658
"RB1CC1",63.643,71.9242,80.4878,74.84,110.7661,111.2399,57.9928,109.7517
"ERP44",40.8561,30.0527,28.1354,28.2548,23.0294,25.8551,28.1505,27.116
"ALAS1",71.4432,44.0877,52.4528,63.4788,44.785,55.254,46.5352,53.0282
"BIRC3",9.0688,3.0665,4.0298,3.8618,4.4694,3.7082,3.4236,3.39
"AKAP11",94.8578,149.5746,145.2532,110.9585,104.2132,179.1967,98.4782,147.7894
"GLRX2",10.9112,11.8692,11.2661,11.909,12.103,14.0272,9.1494,12.4368
"SNAPC1",5.7619,5.3011,4.5648,5.0135,3.7132,5.9574,7.0227,3.585
"DERA",34.4856,21.1237,14.2264,17.4072,10.7923,12.4452,26.0182,10.5747
"STRAP",102.7923,101.1982,111.266,107.762,80.1508,126.1103,75.2153,120.9366
"ABCC2",4.0276,1.0496,1.0249,0.5345,0.6017,1.6212,1.6756,0.514
"DEF6",11.4639,16.3674,11.5559,21.1148,5.3714,5.529,17.2107,3.9048
"PLEKHO1",17.8559,26.8913,24.7642,25.8316,20.2602,18.2011,14.7915,18.4869
"GCLM",13.4766,12.906,12.2317,9.8496,8.2386,10.8487,6.0344,8.8658
"UBR2",52.2517,58.5082,48.1932,44.8354,46.5222,48.7412,58.5817,47.174
"EHD2",40.9473,17.1475,18.5304,8.3232,4.3706,6.9196,4.6916,3.4259
"DEPDC1",3.4751,0.4216,0.2267,0.4526,0.6989,0.4954,0.1779,0.4592
"CCDC28A",45.1403,46.4359,48.9292,57.8584,45.3028,60.1061,30.2588,59.3879
"RRAGD",44.0684,42.253,42.3287,41.7454,31.1424,43.4691,29.0563,46.7984
"HSF2",26.7231,28.0519,25.6535,26.8321,29.07,29.8923,26.7477,34.0077
"PHF20",29.898,32.9798,29.2023,27.7862,20.8771,30.1664,28.5061,28.943
"HSD17B6",7.2706,5.9072,16.9627,11.38,13.881,10.3796,8.5543,19.0594
"NR1H3",11.4404,5.395,7.4745,15.4033,6.5874,4.9997,6.2561,4.7839
"TYMP",25.7192,7.9071,7.026,13.5817,5.5674,5.5859,11.7702,3.2277
"NCAPH2",55.9463,33.5457,26.2609,25.1213,24.92,30.1336,31.3158,30.8888
"TOMM34",58.1268,53.4316,56.8502,55.7128,38.6917,58.327,19.0358,62.3491
"SEC63",39.5992,35.7932,29.7836,22.9522,16.017,29.3143,27.0596,25.8067
"KPNA6",48.0289,66.7522,59.1178,52.5416,41.1727,63.323,50.3186,62.4334
"VIM",103.0398,81.8243,110.7336,117.1091,29.0416,30.6038,33.2191,31.8332
"RTEL1-TNFRSF6B",10.1825,1.357,1.8364,1.4535,1.8368,1.1359,1.0591,0.9797
"FAS",10.978,8.4019,7.1365,8.9209,4.421,1.6387,4.0807,1.9165
"RNASET2",7.6396,14.327,9.9533,13.383,5.6807,9.9155,17.1954,6.8585
"CD44",126.6011,41.043,38.1118,27.5385,2.232,3.9519,21.177,2.1863
"KCNG1",0.6606,1.3192,1.2751,2.094,1.1068,2.6164,0.2263,3.8053
"AGPAT4",27.2763,67.8052,37.5141,34.7909,23.74,48.053,102.4974,38.3766
"SLAMF7",20.6163,0.0896,0.9184,2.0024,0.3659,0.0378,0.1993,0.0481
"BTN3A1",13.2207,15.437,14.3735,20.3405,9.4718,10.3963,18.4451,7.3703
"MIPEP",20.1548,20.1902,12.8309,14.1118,11.4255,12.7341,18.9668,13.9245
"PRKCH",10.4262,9.1319,11.7293,8.1628,4.4395,5.1655,9.1909,4.5883
"INSRR",0.3642,0.562,0.5826,2.0972,0.0945,0.1758,0.0337,0.3128
"IFNGR1",88.8031,121.8466,76.7141,100.4402,65.1088,77.2871,172.3948,71.0098
"B4GALT7",21.7849,14.4002,11.4537,12.4515,9.6476,11.3179,9.9428,11.0687
"SH2D2A",1.8533,1.4732,1.1846,0.8674,0.3933,0.6221,0.6308,0.6512
"VRK2",16.9548,34.5762,13.7679,16.3015,11.4637,16.5674,83.9518,12.9438
"TNFRSF1B",22.8643,23.2054,20.4392,35.5756,9.4919,8.8066,23.5204,6.5614
"VEZT",44.0856,36.4857,36.7951,36.9347,32.2338,37.7466,29.412,45.8994
"POU2F2",5.6945,7.0152,4.2482,3.0172,2.036,2.8111,2.6635,2.2287
"BRD9",35.7768,19.779,13.7458,13.4778,11.9145,14.7604,17.5296,14.0912
"SNX1",38.64,69.4144,49.2233,39.2944,27.3195,47.3787,88.1372,37.874
"TBPL1",7.4751,8.0763,8.0816,9.9325,9.7488,10.9019,6.5673,12.5598
"ARNTL2",11.4662,9.3773,10.6445,13.9934,13.9992,15.8516,1.8179,17.3168
"BCLAF1",60.0297,55.406,52.8215,48.6453,44.4605,57.2038,59.5187,55.0049
"SLC39A9",53.8456,41.9716,38.416,38.5796,31.3821,40.2603,42.6696,40.6209
"ANK1",13.2724,6.526,14.6693,5.1773,14.3591,7.5515,2.0514,6.0985
"IBSP",0.8027,0.9633,0.3135,3.4894,0.0625,0.2905,0.6679,0.8372
"TFB1M",14.3579,10.5839,9.8031,9.3461,9.0576,9.3162,12.2025,9.2144
"RABEP1",47.1894,76.327,75.3264,71.4544,52.6801,72.3706,80.0808,73.7011
"HMGB3",22.1774,12.5546,12.2406,11.1635,12.1743,14.4558,8.4773,15.2991
"NUP160",37.8606,19.0698,17.4907,15.6469,11.0208,13.7598,22.1522,12.3388
"BAK1",15.649,11.1073,9.5236,9.9909,9.505,9.5868,11.3589,8.0897
"MUSK",1.8346,5.7444,2.1576,1.3931,0.7709,1.5938,5.4478,1.7729
"IKZF2",7.8825,15.3951,7.2067,7.6529,6.0121,8.4684,23.0884,8.6452
"GRN",177.5873,85.9366,89.7891,159.6091,29.664,34.9903,70.4798,27.8514
"FAM13B",40.2437,50.7151,58.9166,48.3953,41.5764,52.7514,49.303,48.1995
"ARHGAP31",75.7403,36.0936,39.0084,31.6577,19.5993,23.1292,27.4763,18.7424
"CENPQ",9.3672,8.4549,5.3418,5.8076,4.6838,6.1952,18.505,5.6508
"SARS1",114.919,141.5571,122.3319,138.4015,133.2435,162.9098,124.3717,166.6035
"RANBP3",21.1419,24.1329,22.1824,19.9931,16.0206,19.9262,22.7892,18.3336
"ARID4A",31.2862,33.5355,27.3916,29.3386,22.8309,30.4193,30.7807,28.7752
"EIPR1",16.9689,19.9524,19.0328,19.0934,16.429,19.9325,11.6413,22.5777
"PNPLA6",26.5939,42.0031,36.8857,32.5154,21.403,33.4936,27.6297,22.7928
"IFT88",15.1674,17.553,14.4778,12.4767,11.3207,14.733,26.3408,13.6643
"ALG1",11.8381,10.0076,7.9927,7.3214,5.6183,7.2126,7.0057,5.9688
"ZCCHC8",13.2945,7.9827,6.509,7.3607,6.2879,6.6613,9.9684,6.1887
"ABCF2",7.9962,11.3313,8.4826,7.9111,8.8572,11.5719,8.1301,9.8071
"CHPF2",59.6009,41.7495,34.4655,37.0641,33.0141,38.0837,25.8997,33.2336
"LRRC7",23.4328,37.8531,36.0287,36.4919,32.4801,50.8764,21.7068,60.3518
"FUT8",77.9006,84.5739,50.0038,43.772,39.5048,46.4626,118.3565,45.4953
"UBA6",18.0215,25.6071,21.5542,23.4049,19.4119,20.2152,33.3826,24.5338
"GAB2",66.6076,123.0281,66.5976,61.9028,41.0684,71.4512,157.4553,53.2252
"ATP6V0A1",86.0034,99.1111,107.0958,74.76,68.0614,110.0443,50.5683,89.5962
"PIAS1",20.2188,21.1549,19.2038,19.2238,15.7887,20.2779,18.1721,21.449
"SLC4A7",35.3743,34.2173,40.4446,47.6246,49.3181,43.4213,17.3073,48.3593
"APBA2",79.4664,97.4096,117.1356,78.5407,92.9844,113.9738,78.1537,107.1137
"MAP2K3",27.4813,13.0455,12.1501,10.3502,6.4284,5.6659,5.218,5.5816
"EFCAB1",1.4819,1.2456,3.0617,1.2529,0.5231,3.4697,0.3609,1.3705
"TMSB10",1646.4636,1745.8419,1651.048,2663.4299,1148.2863,2437.8036,667.1418,2313.2012
"ASTE1",17.6228,15.0019,10.8346,12.1388,13.4743,13.5761,19.0064,11.7995
"RNF19A",47.6092,55.4305,67.1448,59.1028,52.2131,54.1996,57.3723,56.1662
"PEX3",16.5816,20.1171,18.7716,18.1703,17.8096,18.8624,21.1598,21.2413
"GABARAPL2",77.8799,108.6302,103.4833,114.7149,91.165,108.7449,136.0613,103.51
"MYOC",0.2,0.1029,0.1339,0.1716,0.0934,0.0434,0.0832,0.0368
"SH3YL1",16.8994,17.5497,14.3924,13.6243,12.5678,14.4432,20.7936,15.1493
"FAM136A",24.6842,13.1874,12.8765,16.7332,13.7534,15.2836,6.8937,15.5131
"VCL",61.7368,22.78,37.4701,24.9581,19.1835,16.8229,14.8598,17.932
"DEPDC1B",12.91,1.5356,1.2218,0.8729,0.6195,1.0087,2.0242,1.4654
"DAPK2",14.1837,9.653,3.2143,2.69,3.6017,4.2238,16.4842,3.3634
"NSMAF",21.7421,24.3835,26.9033,26.653,23.0891,21.6587,19.1411,23.7418
"ADSS2",48.3114,54.3533,35.2995,41.8093,37.3748,49.7536,72.536,48.6718
"STAP1",0.4314,0.2774,0.2528,0.2221,0.3525,0.4217,0.1795,0.3573
"TIMP2",61.6197,124.8551,93.7825,92.7612,22.9007,56.4691,85.8529,56.8921
"RFC1",57.3443,57.0089,38.1587,40.921,30.3123,39.0571,78.4,35.9598
"TBC1D23",28.7633,23.8384,22.3101,26.6227,22.2842,25.2177,32.8639,23.6616
"CUL3",23.8048,23.4344,22.732,19.7864,17.0109,24.343,20.9489,22.1858
"MYOM2",7.0382,13.8208,13.1406,7.3491,15.4557,13.5372,4.3426,17.8732
"OTC",0.3126,0.9003,0.3349,0.1716,0.3503,0.6517,0.7283,0.5984
"CYP46A1",7.5105,15.6488,11.7451,14.679,10.2154,16.8394,3.3211,18.9069
"ZZZ3",27.1096,36.7911,34.2736,35.9906,30.9315,34.7843,54.5905,35.7829
"SLC18A1",0.6996,1.3287,0.1802,0.1478,0.3769,0.3507,1.6345,0.1387
"USP2",10.8169,19.0482,15.8888,9.8201,11.4909,13.8634,12.7556,11.9375
"CASR",0.0438,0.027,0.0176,0.0421,0.049,0.0152,0.0291,0.0193
"TUBG2",47.729,57.1594,46.1885,47.8634,63.8102,80.7364,47.0177,57.4679
"RPL26L1",20.6091,16.2724,15.3138,19.5445,12.2388,16.3336,13.2373,19.4994
"FLT4",4.7901,4.5607,3.4941,1.7378,1.1543,1.4353,1.5923,1.0326
"NSUN2",59.4867,26.3805,30.071,26.142,17.6118,22.8098,34.6467,27.7727
"FBXO42",16.0701,21.325,18.0812,17.5885,16.4565,20.9007,15.4706,19.1406
"MFAP3",10.7442,12.1634,11.9852,11.2201,11.1923,13.3443,10.3439,12.79
"MRI1",6.0105,19.5484,12.2373,11.2104,11.1968,9.072,17.6306,13.7453
"METTL1",8.1059,4.8364,3.8358,5.1189,2.1698,4.0374,3.2824,3.8991
"HOXC8",3.3954,0.1343,0,0.0299,0,0,0.0362,0
"AGA",19.6697,20.4836,18.5808,22.5675,8.9762,15.8249,41.505,14.4522
"PI4K2B",19.2442,5.9918,5.7741,6.8008,4.8524,4.4896,7.65,4.5197
"BOD1L1",44.3492,50.0642,41.3042,39.4346,36.8414,46.7399,52.505,40.6177
"MAT2B",40.3443,24.6611,24.7658,28.5089,30.2493,30.3497,25.3008,29.2965
"TLL1",1.6876,2.6575,2.6426,2.8247,3.7093,4.9847,0.8641,6.4037
"EDC4",33.2095,28.4865,24.7742,18.8906,20.1456,23.2235,21.5445,23.2396
"TRIO",99.7479,70.5525,66.8777,57.094,54.7625,63.6664,28.7542,61.3606
"VCAN",104.0679,108.102,69.9565,71.5673,41.0716,55.9902,148.4326,51.7156
"CLEC16A",22.3234,21.3911,19.6801,13.3682,15.2122,16.1819,12.8772,14.1594
"MSR1",12.4582,12.0122,15.1969,45.5037,1.2702,1.8253,8.7188,2.0328
"CDH1",248.5642,10.3393,4.3984,4.5678,1.8835,4.0288,5.6949,2.8178
"MTREX",65.8608,44.1158,34.7783,40.2698,33.4356,29.2635,50.6219,42.9494
"DNAH5",5.7988,2.122,4.1226,3.222,1.6161,2.5466,0.6483,3.3854
"ZFYVE16",27.7063,63.5084,35.237,36.7356,29.3729,35.7065,118.4738,34.6068
"RIPOR1",19.0134,21.6984,22.7418,15.1227,13.1114,18.2566,6.9606,14.3096
"C6",0.5199,0.3565,0.8994,1.2788,0.0809,0.1694,0.0721,0.1276
"RAI14",41.8028,16.4615,11.896,10.2221,4.8988,6.2818,19.3548,5.5894
"SOX30",2.0506,0.2792,0.101,0.1035,0.1126,0.2882,0.2258,0.3996
"PNKP",15.788,12.0975,11.0528,12.1561,9.533,12.2879,11.5381,9.5276
"BEST2",0.3181,0.3681,0.0266,0.0546,0.1857,0.2418,0.0662,0.1171
"PHLPP2",13.913,19.7617,20.7763,18.8344,17.2935,26.0614,9.7197,24.3315
"SPDL1",13.5512,12.1948,8.676,8.2734,6.8105,8.8055,14.7042,8.2089
"STAU2",22.5008,25.0785,27.3916,23.8564,32.6726,36.3418,16.2515,32.7006
"SLC66A1",13.5534,19.1405,14.322,15.5145,12.5462,16.0623,18.774,12.1995
"CTNS",21.77,15.9651,10.8339,11.7475,7.5636,10.3059,23.7751,8.1394
"RTN4R",20.0602,19.3202,23.3951,20.5391,14.1746,21.3454,1.8764,23.0215
"PHF23",21.5203,24.7122,27.6358,31.5788,25.8472,30.5019,22.8718,25.0281
"CDH10",15.8397,32.8253,35.6321,28.9873,46.2785,46.3769,10.0942,49.5481
"INPP4A",42.2965,37.249,44.8622,40.5436,38.9148,50.0445,14.0059,50.1888
"RAB27B",11.5304,13.6768,11.8969,17.8687,9.1876,28.4028,1.3339,29.4961
"PSMA4",21.9787,16.342,17.9313,22.2117,14.3706,19.486,18.4006,18.6408
"MYO16",5.7763,8.6676,8.6232,6.3899,8.1799,13.2919,2.7607,15.2365
"LSG1",32.2153,31.0884,24.4489,23.6326,22.1626,24.6362,30.0698,23.0088
"PARP3",17.2483,18.5936,18.0711,16.2302,18.757,18.1374,13.8138,13.6252
"TNC",118.5099,66.0255,31.606,33.5521,1.3862,14.6984,32.1886,3.9701
"THAP3",7.364,10.0473,6.7653,9.3115,8.9272,9.0687,12.2119,8.5798
"RIPOR3",8.1055,3.1628,5.1704,3.8731,4.1759,5.1143,3.5466,2.7395
"TDP1",9.9923,11.0096,9.8387,9.5514,8.2571,10.4581,8.6942,9.4108
"AIFM2",11.3923,6.9557,5.7627,6.1462,6.6392,5.6071,4.1088,6.7433
"C2orf83",0.1811,0.621,1.0308,0.6008,0.1127,0.1049,0.226,0.1111
"SPATA7",11.4064,18.0024,11.7597,10.0682,15.5407,14.7775,16.3832,20.3696
"MED17",2.8315,2.4175,1.824,2.2697,2.7505,2.3663,2.4193,2.15
"RETSAT",32.7416,57.0444,51.0887,32.3562,26.2059,37.0226,41.6653,27.7987
"CAPG",66.3736,53.1106,69.2324,154.475,16.774,15.6058,62.1768,19.7906
"AP2S1",61.5892,75.8615,70.5462,91.1347,59.592,84.3064,46.0211,83.1831
"USH2A",0.8669,0.5665,0.8571,0.441,1.0238,0.5892,0.6534,0.6383
"ZPBP",0.4409,0.4948,0.7515,0.4127,1.5345,0.6616,0.1334,1.4755
"TG",0.6427,1.6043,0.7975,3.9446,0.406,0.7554,0.291,1.1691
"ADAM28",12.4772,23.0106,18.888,27.5773,4.2281,10.4373,31.8788,8.6211
"BARX2",2.7762,0.2308,0.4695,0.3272,0.2619,0.2193,0.3967,0.4336
"DCUN1D1",20.1766,20.0912,17.3446,18.1358,16.0967,20.2242,27.201,19.8535
"JADE2",26.6419,38.4087,27.2207,25.1537,24.3506,37.0729,38.5483,27.074
"ZIC2",4.1894,5.9546,9.0586,7.1783,4.8079,4.7508,2.5546,3.2964
"LCP2",10.8407,9.7876,12.4741,10.458,4.2911,3.818,9.5335,3.2585
"TRIT1",13.1579,15.8384,14.8396,14.504,13.986,14.0893,16.4829,15.5689
"ADRB1",8.0322,10.9695,11.221,9.5535,8.6642,9.2338,2.103,9.9157
"CUL7",21.988,10.325,11.7214,12.4177,10.4029,12.3002,5.4098,11.8718
"CTNNA1",111.7922,163.0875,92.0951,96.6528,61.8417,74.5734,219.026,68.894
"PHKA2",13.615,16.9817,13.1893,8.8978,8.6098,9.2935,13.2442,8.1299
"CNTLN",7.1418,5.7913,5.5402,5.8031,3.8983,3.7177,5.7763,3.6478
"EPHA3",13.6458,9.3802,10.7124,13.9897,9.9189,12.1327,3.2479,12.8853
"HSPA5",251.8877,147.1837,141.8458,125.6374,52.9953,99.4012,90.8961,73.909
"DSG2",18.1381,0.7149,0.5817,2.0274,0.584,0.2264,0.0578,0.3582
"GEMIN8",19.489,28.934,21.596,16.8636,22.5354,24.9253,34.347,19.9735
"OFD1",27.5843,30.7599,23.1676,22.2135,20.5569,22.4275,40.0016,22.9283
"GPM6B",247.8487,700.9824,541.0931,463.6992,406.246,477.3138,912.2673,504.7662
"MAGEC2",2.2689,0.0543,0,0,0,0,0,0
"PREX2",32.8775,49.1392,72.0644,59.2025,46.0709,50.306,60.8326,49.3767
"WDR37",41.1108,53.8511,49.9038,40.4836,40.4312,57.3296,20.4105,50.3813
"YTHDC2",31.1311,27.0462,21.8833,19.4173,22.4229,23.3737,19.6646,23.8597
