"","symbol","correlation","pvalue","t-test","group"
"66","AKAP12",0.0498938420443793,0.0473077212245875,1.9850856601761,"CNV-Phosphoproteome"
"67","AKAP13",0.139323850085331,3.56395579729735e-08,5.53921009570504,"CNV-Phosphoproteome"
"68","AKAP5",0.0258267431931627,0.427033230832636,0.794621117334198,"CNV-Phosphoproteome"
"69","AKAP8",0.175458732972325,7.14159218898615e-11,6.57014305346638,"CNV-Phosphoproteome"
"70","AKAP8L",0.122583907424311,2.78127261310337e-06,4.70494946356717,"CNV-Phosphoproteome"
"71","AKAP9",0.136963069965888,6.55644696511737e-07,4.99865779862385,"CNV-Phosphoproteome"
"72","AKNA",-0.0184454183361033,0.511009252394736,-0.657452321361322,"CNV-Phosphoproteome"
"73","AKR7A2",0.0524804220029068,0.0540588140023618,1.92805198533094,"CNV-Phosphoproteome"
"74","AKT1S1",0.123807175052385,2.76478861642267e-06,4.70654827722168,"CNV-Phosphoproteome"
"75","AKT2",0.0865129002200743,0.00225809773823676,3.06036351960857,"CNV-Phosphoproteome"
"76","AKT3",0.00118495421812948,0.968815024433912,0.0391035166512291,"CNV-Phosphoproteome"
"77","ALB",-0.0403730374918023,0.128212383337579,-1.52207782111423,"CNV-Phosphoproteome"
"78","ALDH1A1",0.0192460536665817,0.538834802275195,0.614783533699614,"CNV-Phosphoproteome"
"79","ALDH3A2",0.129656238070982,0.000131334802557841,3.84131791318461,"CNV-Phosphoproteome"
"80","ALDOC",0.0455969571743631,0.0985066945669451,1.65331161324023,"CNV-Phosphoproteome"
"81","ALKBH5",0.246343720079935,2.25984379482363e-20,9.39766969879168,"CNV-Phosphoproteome"
"82","ALMS1",0.0747555062499352,0.0124493350977015,2.50321139193373,"CNV-Phosphoproteome"
"83","ALS2",0.160331202096781,1.00995123138178e-09,6.14888188880989,"CNV-Phosphoproteome"
"84","ALYREF",0.0486872813666746,0.0769037898953028,1.77032609330308,"CNV-Phosphoproteome"
"85","AMOT",0.0255139836756134,0.401360572562313,0.839524364445609,"CNV-Phosphoproteome"
"86","AMOTL1",0.0534937260800058,0.0484042781064817,1.97557980676127,"CNV-Phosphoproteome"
"87","AMOTL2",0.0856508746122709,0.00263329507598061,3.01374583587592,"CNV-Phosphoproteome"
"88","AMPD2",0.0309750709529997,0.225176827611692,1.2133660251423,"CNV-Phosphoproteome"
"89","ANAPC1",0.0746929844325129,0.0075081796181274,2.67768881796405,"CNV-Phosphoproteome"
"90","ANAPC2",0.0885142071817476,0.00197095230736857,3.10130604113498,"CNV-Phosphoproteome"
"91","ANK1",0.00741068031249821,0.772602039800002,0.289024468645682,"CNV-Phosphoproteome"
"92","ANK3",0.103474499925877,5.52147238341885e-05,4.04392501655783,"CNV-Phosphoproteome"
"93","ANKHD1",0.103007247168711,0.000414734594402497,3.54071838858285,"CNV-Phosphoproteome"
"94","ANKIB1",0.0965095261182854,0.000161904849034833,3.78152343990111,"CNV-Phosphoproteome"
"95","ANKLE2",0.0794878305525554,0.00350892629254519,2.92440921436116,"CNV-Phosphoproteome"
"96","ANKRD11",0.155696458942118,1.06207815270634e-08,5.75685715585197,"CNV-Phosphoproteome"
"97","ANKRD12",0.169953574573882,3.93877122634358e-10,6.30373614019894,"CNV-Phosphoproteome"
"98","ANKRD17",0.158164992617015,4.06128052240006e-09,5.92020857222816,"CNV-Phosphoproteome"
"99","ANKRD26",0.111306909582677,0.00014642369693843,3.80974489002331,"CNV-Phosphoproteome"
"100","ANKRD27",0.110504528906132,0.000182773287691511,3.75405356862724,"CNV-Phosphoproteome"
"101","ANKRD50",0.117936132765239,6.8623074446101e-05,3.99587214321501,"CNV-Phosphoproteome"
"102","ANKS1A",0.208750278463023,4.80654529019139e-16,8.20892091765518,"CNV-Phosphoproteome"
"103","ANKZF1",0.133260546012428,8.85458676127232e-07,4.93853795120713,"CNV-Phosphoproteome"
