"","01OV007","17OV005","01OV010","14OV029","01OV023","02OV001","01OV039","01OV019","17OV001","17OV004","01OV013","15OV001","11OV010","01OV008","17OV002","11OV002","14OV011","17OV003","01OV017","01OV029"
"METTL26",-0.42612377136372,-0.0906249367216542,3.21782421934853,-0.172490215116019,-0.0718279485712386,0.891397315582513,0.0151743287172736,0.228931971863861,-0.78664664794464,-1.17335153522721,-0.0151743287172736,-0.933901498690183,-0.32501215162732,0.740916208358447,0.0709392050886734,0.493155222364647,-0.412299127042716,0.393796604819894,0.164180815573306,2.04808692774307
"METTL2B",-0.100610580476026,-0.387903289032796,0.492415625328586,-0.352702320356955,-0.00336438904307496,0.0788888888535638,-0.224673599112621,-0.0847297359153474,0.0362331807033523,-4.21719922722839,0.150111125153514,-0.284791412583401,0.0387277760455778,0.134326839541874,1.05714095068002,0.00336438904307496,-0.154434759634532,0.0524618097575694,0.177514154701655,-0.14616776270332
"METTL3",0.836559343850901,0.351639483476505,-0.623331875107979,-1.18887987259633,-0.697708481309574,-0.769669708413081,0.179026753620591,0.231483321560019,1.99602769297313,-1.74757035347534,-0.830983264136762,-0.603300058308897,0.179026753620591,-1.12601577807179,1.94031525127846,-0.45162315230174,-0.179026753620591,0.442461693922163,0.445425335649726,1.19621286129189
"METTL5",0.139483801162005,-2.11275911783173,0.413478638417948,0.358544738744581,-2.14954414079757,-0.00961758903490114,-0.0359624339197398,0.0623360964292357,0.255013533895881,0.0252237141179549,-0.0303069208948728,-0.0317390231339598,0.142121958483538,0.128686921924898,-2.81380771667597,0.00431732812733725,-0.00282012698481835,-2.15501989840736,0.00282012698481834,-0.0334999909648901
"METTL7A",-0.363767606725073,-0.155178126659718,2.99958794856105,1.16552536743429,0.894134661251054,-0.432153930622245,0.367329070458686,0.70489069389374,-0.144122395221889,0.282053632719124,-0.804270829451584,0.144122395221889,-1.1416534941806,-1.4638560580067,-1.04415614408109,0.723064195027018,0.366052855682054,-0.492877347307194,-0.217754265699968,0.943090894366159
"METTL7B",0.338338672654107,0.287206689786491,-1.3219279950608,-0.0600551757419488,0.401085175454436,0.317099860130658,0.77672712124785,-2.27818326239716,2.02243335081178,-0.0903554615700802,-0.0806476731297524,-0.753517530011643,0.0600551757419488,1.12956242446678,0.432317404610216,0.943593647857281,-0.901367512985495,-0.522906245550188,-0.540373431196023,-1.64311730079682
"METTL9",0.138858273465847,0.156557161032712,0.19105563159223,0.00481320523729791,0.00620232577244392,-0.0334622481126487,0.0959541650357864,-2.12475549910282,0.0330151825582168,0.0229172082050944,-2.04553726484133,0.0366059220865907,-2.05402054036279,-2.11281339872644,-0.0993973716955846,-0.00481320523729791,-2.07112637455454,-0.0618831275180189,0.120070182046009,-2.05942936543449
"MEX3A",1.26768208251205,0.807934279559673,-0.0366346829088831,-0.323111741714074,-1.95685311987576,-2.02442077131487,0.350594714135398,-0.0453121269675496,0.025452310557694,0.0409906617142449,0.276770763070443,-0.025452310557694,0.267169858950493,-0.0390859973889087,-0.083775606256557,-2.01582604184318,0.20989156880727,1.10696640803829,-1.98628480614315,0.0417971339236572
"MFAP1",-0.289361079090793,0.00933946170485019,-2.00995100740487,0.263807673873857,-0.623548813368362,1.57318421492949,-0.125519557472639,-0.280846880695223,2.64724285750418,-0.189753893252565,-0.00933946170485019,-0.645520332146743,1.06406171117343,-0.278943403620308,-1.32426543791668,0.729459842047206,0.118978992459813,0.713957633609418,0.382202390414041,0.722002277782133
"MFAP2",-0.619251543065354,0.394997588679202,0.377737124787428,-0.257858267186346,1.44973572308443,0.525367200854623,1.75144014287946,-0.0259525913317462,-0.867383401327389,0.475848027312312,-1.58194960933549,-0.659196134773767,0.0259525913317461,-0.341969204612732,0.794513051375366,-1.98614620362137,-1.22123989838369,-1.18491130309797,1.19982035150548,0.0603593585676187
"MFAP4",1.56160740960948,1.23397921038814,-0.63891218645582,-1.47898063713185,-0.80956332448392,-0.436877533125307,1.12849984630628,-0.747575626884591,-0.948362043943906,1.41706452647669,0.890817413727031,-0.0835255167262486,0.42511389076463,0.169174333980983,2.07736582430346,-0.596900452929765,-0.766143985787536,-0.76670997024678,0.485057169041624,0.0835255167262486
"MFAP5",0.220705187991012,0.436544021116243,-0.0688087720705664,-0.321904647073039,-0.474424561055035,-0.35129295859159,1.2547743944669,0.23464160359063,-1.57549421026201,0.934711348697745,1.77428124929585,1.1947531502897,0.832143737892053,-0.799400124093486,0.255266472569098,-1.54366507265939,-1.74400460282628,-1.39371567008451,-0.246689429943128,0.068808772070566
"MFF",-0.304644723085294,-1.05087722979878,0.833761344647723,0.34222708261097,-1.89413601519457,-0.827018930587002,1.43691092723208,-0.0523521121625021,0.0523521121625021,-1.08395153735691,0.688903277576785,1.41805779192612,0.316719409293339,0.979380493651399,-1.81340507343833,0.511217371592657,-0.563613837775288,-0.485623181282588,-0.927128154070655,1.03093461929622
"MFGE8",-0.854120247068738,-0.0226132166008338,-0.526251191322402,-0.638253083290221,2.00601179699884,0.217098590189554,2.12660141978655,1.48669325761136,0.336088088294042,-0.587216102007012,-0.494958261294523,0.342411597448559,0.109874794141554,-0.332643936040164,0.0226132166008339,-0.0538158215912097,-0.713786512278424,-0.996905665224022,1.10274394532477,2.03964349497043
"MFHAS1",0.454176651626195,-1.5043318034076,-1.90587018942124,-2.04476357028657,-1.53230322894855,0.283604940378483,-1.69780163595325,0.0178057330630841,-0.0024377136397518,-1.85557054909767,0.0557433371441836,-2.16929064356621,0.0024377136397518,-0.122750675355587,0.402657130486943,0.283205400905837,0.0387752322357245,-1.5364670090393,0.387719733054618,0.163258235653409
"MFN1",1.18888380830316,-0.311343599101538,1.67232922954862,-0.854702020067494,0.349129247832282,-0.143986464433986,-0.573450872464504,0.717899935206072,2.39876534217595,-0.617718098502408,0.851120585058582,-1.14053885319388,-0.400137895350823,-1.45241189024239,0.871153196992702,0.143986464433986,1.02583166527513,0.489886914602924,-0.354737528671878,-0.888172806373373
"MFN2",-0.091627460195841,0.365158101019579,3.35723544375735,0.802788477615261,-0.573191678437322,-0.691465037711661,-0.510551022369587,0.353628897127283,0.0916274601958413,-0.961138932259842,1.74461044039523,-0.297057797903769,0.208765777722205,-0.54623381832738,-0.348512655080854,0.352096447711714,1.40773673222274,0.0978433808366452,-0.212654357724295,-0.159960675938316
"MFSD1",0.281246708666029,0.305169223547314,-0.350900167753181,-0.368770734950432,0.00908413405617017,0.168001369811234,-0.163278262809159,-0.219725115515389,-0.00908413405617016,-0.0618267551824722,0.158384890763868,-2.8950141543399,0.0405276832237581,0.0502795753406535,0.432443531247529,0.272854490321373,-2.46132639228225,0.436994431935098,-0.390619933550155,-2.44729814759391
"MFSD10",0.622511981110291,-0.874621818530979,0.85607739922308,1.8581426543555,-0.415971979586573,0.234713313068889,0.827048861743353,0.328877119794996,-0.283021558959273,-0.117191048151022,-0.0814068654686047,-0.154332380771518,0.0814068654686046,-2.34135772252701,-2.51659884994817,-0.147460402074656,0.545860676468481,-0.577349918172087,0.405700130613816,0.110271413355452
"MFSD3",0.504273946710561,0.268359794823813,0.281313582077803,0.099834554502786,0.283902535943189,-1.55940337203136,-0.591307526529629,-1.87317151804636,0.336332869094687,-1.85714028762688,-1.78840049885785,0.362770943208655,-1.7974784077347,-1.86039233873752,-0.099834554502786,-1.55197631063142,0.325600097786776,0.39414931481948,-1.52644850640015,0.28240584363776
"MFSD4B",-0.0651508602684782,0.162672532402851,-0.243948903331976,-0.0494318306539004,0.248786800272112,0.0830622827626646,0.204543445868307,-0.279688628806593,0.0150013090109828,-0.10173408967803,-3.14184364563877,0.502130844400727,-3.15455401208391,0.091497153903724,0.350230680056039,-0.00631859214297634,0.0316516771103729,-0.0231009366380872,-0.143489701283505,0.00631859214297636
"MFSD5",0.194107403832279,-2.5997922129358,-0.0144357103414898,0.306129829373013,-2.64551442900274,-0.00280627934105383,-0.209893751900629,0.0473963966795829,0.00280627934105383,-0.626025634128515,-0.0592591881384675,-0.108237220258185,-0.0919664145168838,0.176328672924048,0.143809037508901,0.233822508212128,0.287916507578134,-2.6523205623793,0.0634533522993071,0.27073510034009
"MFSD6",-0.0722105946509086,-0.0635784339243239,0.0131870234720242,0.0105672644840307,-0.0943951081829446,-0.0102670511247196,0.0989283865139692,-2.71689438646678,-0.0230394254097303,-2.69784926142126,0.0310510909680485,0.103903614660862,0.213832190580874,-2.70171270286872,0.0102670511247196,0.0237389504240303,-0.0322675596783431,0.0589174087170015,0.0941839152153012,-0.076291744742004
"MGA",1.28692560499365,0.102660698636912,1.36310271928596,1.54767125357144,-0.514457664334421,-1.11050025214615,-1.37105899454992,-0.623516380998264,0.957902266005244,0.649294904004616,-0.224260169197904,-0.163205198592759,-0.102660698636912,1.47644375123045,2.19196718002921,-0.547964445285223,0.118381199890158,1.28788384739041,-0.52994737747507,-0.356563913985491
"MGARP",0.147048102651464,0.267449466676646,-0.23724327677929,-1.22373819584379,0.234079326381295,-2.25434132689918,-2.4104197092043,0.00355632442737182,-0.273912163314135,0.172193310791089,0.155176439739722,-0.00144012390043512,0.258621295510698,0.0014401239004351,-0.0266301960167606,-2.24498778219889,0.55059435762856,0.114074568255286,-2.21283839698186,-0.011154090637636
"MGAT1",0.649196825293151,-1.2058652952811,-0.868673015434855,0.0414544127020322,1.27867067850631,0.146818118218287,-0.5619795097843,1.20602377232607,-0.511653398906613,1.75893192423967,0.257827713588787,-0.101132559379903,-0.637485591749684,2.30122340499238,1.59053359221823,-0.041454412702032,-0.91321841082276,-0.548017898351671,-0.754286001524927,0.440953503108214
"MGAT2",0.170867330873158,-1.33887567353481,0.725229574853274,0.564509533279129,0.799452261339046,-0.469227996116762,-0.37490292894209,-0.565411510280109,-1.40944399138206,-0.0750202724315905,2.63276802535805,0.0750202724315905,0.525640616923777,1.64983310398424,-1.20793678143793,-0.243482287677669,1.2960739638134,-0.321293904262812,-0.158036869905031,0.305359332996814
"MGAT4B",-0.69436011845331,0.869376777559711,0.935638320186234,0.847808924103131,1.05481401573722,-0.747897493419849,-0.860966919901719,-1.03416397324189,0.69436011845331,0.8764263098974,0.970175078206701,-1.33485281103872,1.26980169026538,-1.02250488444585,1.47994988495605,-0.741121411305121,-0.981805786201462,0.964465500732398,-0.717831110018374,-0.970385980331428
"MGAT5",0.728424112118072,-1.95529154436813,0.142165158430142,-0.881523222724245,0.75194775998979,-0.664119571049692,-0.140991111833063,1.13008211342169,-0.086393975359055,2.12872753938541,1.77899313238088,-0.759781321684886,1.51326082423057,0.39989044410016,0.795270085792693,0.086393975359055,-0.640525922342479,-0.164151329580349,-0.503169595037764,-0.253450258573045
"MGEA5",-0.308273554951503,1.0114070462942,-0.298908181067456,-0.688209120826505,0.770919294617919,0.088058732382406,1.37906281036539,-0.777366937673674,3.0222953123975,0.309370490438874,-0.277287814726891,-0.580403746811587,0.886316365945181,-1.06000879396729,-0.998975764899258,0.55526777062664,-0.0880587323824058,-0.589008460608385,1.19369056338516,0.684556644143426
"MGLL",2.31494132064485,1.49675674136933,0.711234380308494,-0.239065933397501,0.266923469881044,-0.420441579617483,-0.258441668994325,0.426474572237164,-0.312448724708076,1.18234055640091,2.34746188220061,-0.269932820726799,-0.170341058408154,-0.459972040101484,0.259365242697877,0.107403782425868,2.52472330741841,-0.107403782425868,-0.45854460692859,-0.293154901239831
"MGME1",1.68477692109809,-0.706161836027384,-0.0668051443999231,-0.325351760114919,-0.918480540266478,-0.605619322260233,-0.0939057329508197,1.07741844383188,2.14000793175305,-0.441209494893227,-0.0772016115660172,1.03398436194712,-1.24453823858361,1.56748371158843,1.84030727629927,0.103310688450854,0.0668051443999229,-0.555818022115813,0.997478736860115,0.735455718958148
"MGMT",-1.08989462072078,-0.499277128562065,0.744965219574053,0.285798275906681,0.145711614536175,0.159389605292107,-0.940974044291072,0.590201391564725,2.13159030077664,-0.0231161144830945,-0.010545382011343,-0.172709419498403,0.154588418870884,-3.16227495966466,-0.728286059214393,0.562348190858091,-0.304163942526192,-0.0197161098946306,0.497298719849586,0.010545382011343
"MGP",-4.21465219126397,0.238012923125133,-0.509819318909657,0.134950638297232,-0.231379004193523,-0.350518703378045,-0.252391471087061,0.330467697372036,-0.258663144283345,0.0531837980594158,0.349930385297641,0.303343457022287,0.393002392045203,-0.399380684960468,0.473846095840817,-0.0531837980594158,-0.60029337215839,-0.231064108717297,0.280892292106541,0.34219463736482
"MGRN1",-2.35452412604081,-2.31493851408097,0.482935548169711,0.344814086154944,-2.3549037669506,0.00746388542408091,0.148753804543585,-0.143022272034068,0.0567468263915604,0.151753646419625,-0.172371137419562,-0.00746388542408091,-0.0472494356215354,-0.185375089434423,0.070655706132718,0.209195456601216,-0.0649659498628337,-2.36085292831803,0.066937444844555,0.0199304097541521
"MGST1",2.08224668161656,1.10836284429467,-0.671666095350905,-0.273834122816672,0.398665228175509,-0.033073433927565,-0.475422414400343,-0.446418613566275,-1.20638777141875,1.05783287273615,2.59960451021607,-0.0307503833085825,-0.25119943667453,-0.0112107494934806,0.465632724024707,0.305644401808036,2.04027377637661,0.0140784229437605,-0.56911094126262,0.0112107494934807
"MGST3",0.223995016456118,0.664054702076246,2.74603306481631,-0.754900382041697,-0.0391663201917746,-0.122313504502325,-0.990992689059958,0.119859666389682,2.10441406476152,0.153411846731215,1.75983668765579,-0.173652466291246,0.189618723049417,-1.25520516105503,-0.136261193860087,-0.174560649869659,0.619203031287172,-0.203060626286092,-0.731254623686225,0.0391663201917748
"MIA3",0.0202656063263278,1.04281138652769,-1.12655626948553,-0.277814117692102,-1.02307295316563,1.770654272942,2.01288878452807,-1.76397612256925,0.163437311165829,-0.513902236023613,0.409090626026439,0.267863660800978,0.814433287121145,-0.159475142672608,-0.0202656063263279,0.896581985771828,1.46156655069932,-0.0290089579468814,-0.931941476466305,-0.68127035793678
"MIB1",0.0276609013455233,0.0148071961924084,0.3207236644867,0.00894649096394112,0.112245006399376,0.0316123852242247,-0.0525690484619903,-0.122970236508034,-0.193458358255371,-4.43994473688843,-0.130620249090174,0.0302197750073259,0.107417297786342,0.144179312551817,-0.0247680045077414,0.0765638031278881,-0.152441940821155,-0.00894649096394112,-0.141925911395975,-0.407881634258454
"MIB2",0.0939955282046236,0.941047849865472,0.42535694698059,-0.0939955282046236,0.280545905213026,-0.240611344243936,-0.791307908743409,-0.626010412437287,-1.61052373837963,-0.827158307311355,1.68312851246127,0.84613119001359,-1.13067311525326,0.415822129589548,0.990211913400682,-0.874414342568885,0.389365540833824,0.786326562797012,-2.47807625140718,-0.136959226514211
"MICAL1",-0.29698641828045,0.0719962033206814,-2.27906625026448,0.325663523304959,-0.16478860420616,-0.2558809855601,2.2347303058075,0.575431576936352,-0.0449079262508649,-0.538009278715022,-0.592875595730104,1.15985665240201,1.41852925800772,-0.557741070235292,-1.02459205714507,0.8639853295152,-0.513520758843843,0.233944946662317,0.0449079262508649,1.40489263120673
"MICAL2",0.0966412549694932,-0.336202815958427,0.925189164166781,-0.218232844442335,0.872927756060899,-1.90833531307531,0.0512850349693163,0.558026500287503,-1.44941540644392,-0.367495430756451,-0.894018458843573,-0.314569474053514,0.490940685923203,1.96877754058427,0.598748788275028,-2.06785631792756,-0.240178570893282,0.302022696996711,-0.0512850349693163,1.12079338886904
"MICAL3",0.139734911561052,0.645289141151213,-0.901045812881714,1.12733276877684,-0.589480305155168,0.234668487821963,-0.0431695876816393,0.294290681023291,-0.598874291879529,-0.793099841930669,-0.53906288385742,2.31734151834829,2.47400577052419,0.0431695876816393,-0.430287567564141,0.982581552797845,-0.177087947886087,-0.0942747973781291,-0.460920494467877,1.81657818021249
"MICALL1",0.504921450837461,1.60781368776962,-1.52915326683596,-0.0335867681424099,1.79867853469883,-1.03757635818887,0.0335867681424099,-0.487778522188787,-1.32228904141808,0.0401879112053431,-0.697919354023841,1.43167514392467,1.14471568283927,0.87203359054764,-1.13227253496654,-0.21990998297461,-1.00341731922007,-0.256408874919873,0.709105824706686,0.150327214187264
"MICALL2",0.820608311653561,-2.25864637205006,0.00267211674786325,0.359454723687319,-1.33531640622594,0.618908656339528,1.16658190012378,-1.08628019931993,-0.713775035727279,0.0498261392786045,-0.023541192435256,1.02519256233214,1.15818970456305,0.429344227333922,0.638309862328763,-0.00267211674786332,-0.661414187925282,-1.67117116459538,-0.381781610458977,-1.43561181976578
"MICU1",0.19512727360067,0.109136556560861,2.66018987908852,-0.212911848483543,-0.87875200594529,0.273502147944644,0.31666782976657,0.357098939132633,-0.708532650363999,-0.0194866038727351,-1.11037986382398,0.467220133671785,0.422714666385204,-2.2967001219788,-1.32672433812393,-0.330440718395372,0.0194866038727351,-0.0581748878349554,-1.43850183603119,0.0850764129626336
"MICU2",-1.03659269288054,-0.123096105520157,3.11820133900532,0.0257931289473776,0.825710973861883,0.119010894767628,-0.770516067802668,-0.659034450549591,-0.0962019385655378,-0.0257931289473776,-0.658114532695108,0.131362880213147,0.966121749655251,-1.612593799903,0.711761013135542,-0.16299140929616,-0.580460741044448,1.30266839870053,0.0417832668128689,0.227389552641536
"MID1",-0.558918590787768,3.02381218931007e-05,-0.0330559059499688,0.69972086816435,-1.41514604338381,1.39376172599684,1.34063370824451,-0.0996379981893283,-0.464013730249544,-3.02381218931007e-05,-1.23707727809727,-0.455079161994281,-0.680300207095671,1.12652821793212,2.60204566977102,1.3198171402369,0.550284480040961,-0.580586367037852,0.644701167653158,0.542722897329497
"MIEF1",-0.102263057327661,-0.587847105704801,0.15376428575733,-0.109625281344774,0.0136607766352391,0.0114490812966251,-4.24651737243001,-0.00731626983536007,-0.0557482006472403,-0.0305370618318974,0.507911900709618,-0.420847444854154,0.125602719777193,-0.150144300465848,0.852464349484729,0.00731626983536007,0.21725823795344,-0.226171199588108,0.0926862767731615,0.0946742763189792
"MIEN1",0.665833116085679,1.22247495061154,-0.270601316193241,0.128358683017996,-0.564448652516709,0.826632278076853,-0.128358683017996,-1.64266315565015,-1.59148082559634,-1.12126208731373,1.16155558300094,0.804077787361589,0.368000844206143,-1.0028287800934,-1.47049291463085,0.657468865295327,1.44712142466925,-0.225573631717593,-1.23910751707125,0.418387560105737
"MIER1",0.726095884034015,-1.15799218843693,1.20833098440934,0.723575447328522,-0.0775978025596661,-0.0348561958703412,-0.00409163333291897,0.0757302088689879,1.40392619218102,-1.87191920523414,-1.89683071826149,0.00409163333291897,-0.0432469175452681,1.61155903124491,0.682235885694734,-0.213220329579392,-0.608669022254493,-0.709418855309224,0.276786712543318,1.4567800122359
"MIF",-0.507696626017176,0.953882210234806,-1.87604231172564,0.646979136758456,0.157987207176629,1.12486539856736,-0.180046584579398,-0.960641623995633,-0.288755302809825,-0.352163025223309,0.0232024250573226,1.51784924045195,2.39514641028584,-0.49375024954298,-0.533072970491786,1.73396074570327,-0.0232024250573223,0.822772591550641,-0.134215002072012,0.0542368718766837
"MIF4GD",-1.60365865702335,-0.250239315355823,0.280698793523824,0.605985764288218,0.0826621787501808,-0.0429108439304314,-2.21075142953298,0.82438524209891,0.480689007710752,0.631641044012178,-0.768943684963176,-1.15583273689491,0.0429108439304313,-0.470436407385848,-0.332415472813967,0.831047001647765,-1.73961850810645,0.425833652423173,1.9001805588083,-0.657972934136569
"MIGA1",-1.65441033545453,0.0164798486050953,-0.111731235288055,0.153896507105045,-0.0721507570536531,0.232392264534024,0.0997768429907188,0.00109365907424928,-2.51642576152109,-1.9942216275436,-0.00109365907424928,0.0538258631121915,0.0252119897983803,0.0651909396488394,-2.18521116019315,0.285113070074261,-1.95479153299875,0.112942724763445,-0.141068959742206,-1.94285781700353
"MIGA2",-3.04346755412668,0.193766771334536,-0.0713041335024151,-0.103964679014341,0.156860203973684,0.0697205922720685,-3.3441929408858,0.114075513121432,-0.104693163114717,0.0219095422471874,-0.258559488070823,-0.130869288928677,-0.170758197961079,0.0805661200365742,-0.649030702761339,0.101126094497592,0.00357791451324612,0.227956076438949,0.249216248073902,-0.00357791451324612
"MINDY1",0.0123116139579053,0.198177877288946,-0.026325616891425,-0.0249775868001165,0.248490020859339,0.0493127889978326,-2.58030246765184,-0.0123116139579053,0.0403053491556109,0.147070536372561,-2.70676259751302,-0.256372563382193,-2.71768909458238,0.102244330435796,0.131997651839687,-0.0528883601213671,0.375610751426238,-0.54307459010156,-0.506776272743858,0.0126043748384528
"MINDY2",-0.0172894540487268,0.0779324029077107,0.0872730750533349,0.155894275478213,-0.065813994680209,0.109726373709118,-0.0818414952655794,0.050496889943776,-4.43081433497575,0.112996605817727,0.0172894540487268,-0.598993334910921,0.160419640874716,-0.0358399902918882,-0.344961526789438,0.0206997498784943,-0.319480003524613,0.137536493937507,-0.130337812592682,-0.14669411291708
"MINDY3",-0.736867095485763,1.38142731654737,-2.28580894239519,0.584995430522071,0.506384599725062,-0.482175879346089,0.139633516127067,0.04330489173991,-1.52757975571631,-1.35221776298303,0.565094607002418,-0.0433048917399098,0.307611604922637,1.08452586704486,-2.3203310331316,0.281829522988619,-0.526359294709771,-0.237948138712862,0.0648726013429608,-0.153878433710497
"MINK1",0.734215502807843,1.68182733964832,-1.13130792771088,0.241261534323255,-1.48043679688918,-1.72503061588995,0.420865490941213,0.0555805994450255,-0.0555805994450255,0.597592369904192,0.467536924095728,1.40265325633102,1.46316678830719,-0.370188056294869,-0.0591686158487522,-1.42108164889301,-0.202540326317847,1.11306657852727,-0.731079048374727,-0.543719575857548
"MINOS1-NBL1",-0.641110650915967,1.75855891128517,2.8615646285015,0.0466244333712029,0.363011971192266,-0.230254860190632,0.148340334983265,0.0692154337386828,-0.198598778481094,0.300766067405914,0.228041899083018,-0.0796714500857416,0.0777089827577196,-0.971390319193557,-0.0466244333712029,-0.705884920152597,1.08364713608324,-1.7641645517768,-1.02687121369904,-0.391882322375869
"MINPP1",-0.266686108353779,-2.19315737594747,0.859504483875309,2.24098363820377,1.12215987509369,0.0218245484091404,0.0187448583433269,0.366052572433984,-0.050272816767181,0.595795435355879,-0.0187448583433269,-1.00932271135352,-0.610080419607602,-0.513140341991707,0.320487486103561,0.42025146950992,-1.52042149778628,-0.390932440246702,1.36333578464214,-0.59232783680488
"MIOS",-1.68512781561441,-0.347215250059399,2.24350805474172,-0.05739048509843,-0.969785411795092,-0.210636184650196,1.25952277444839,0.0696486839966946,-0.414598224469567,0.566943094594151,1.19957769155826,-0.310308460469084,-0.0298571054941849,2.02115782462913,0.0298571054941849,0.630627651522599,-1.4347457230545,0.321009420585208,-0.308578432016979,0.0576069028872134
"MIPEP",-0.576750122985026,-0.0944062248740778,0.360287790017273,-0.753539906380954,-0.457193937691659,1.28232232699938,-1.23788439832161,-0.0378011472311734,2.04585749644657,-0.782869144744279,0.0378011472311734,0.141213776726924,-0.758758987556891,0.319382857419536,-2.06845292682659,1.27901873457859,0.106300699479215,0.710622118561479,-1.61599315509854,0.418911050828867
"MIS12",-4.29011939611438,0.00348553246647569,-0.536562792586153,0.218173188263122,-0.07316764544076,0.0763153877054538,-0.0859487864802724,0.0280245462933969,0.13924735564309,0.0581640852573929,-0.0486991710590157,0.073253487469517,-0.252473739298318,0.626481211663411,0.629438426368494,-0.00348553246647569,-0.0287765189151528,-0.107633346767347,0.0221108585181028,-0.0936163776943593
"MIS18A",0.000143198944032925,0.0300062494499261,1.80167934411356,1.63499334143365,-0.00014319894403318,-0.0572710432187461,-0.178528303913615,1.8980183245732,-0.884484685137168,-0.348582050300455,-0.281325838376455,1.55765194883285,-0.290207823238232,2.02819737365434,1.77522101936915,-0.0500042764097083,1.76360082786458,-0.00463119591029227,-0.0250274261446897,1.68334212363464
"MISP",1.48411701222323,0.523409344412175,1.94495000875381,-0.815802960937734,-0.0856693167800531,1.6612093959813,-1.0801329885206,-0.92241290207366,1.64542380430433,0.0856693167800529,-0.429529799558318,-0.844589216433131,-0.586849422516556,-1.28701777617404,-0.0979326243997708,0.529922426865297,0.315368127690598,0.62013571462403,-0.946915976465378,0.50135352852472
"MISP3",-1.85421739835756,0.0493253523745206,0.798632009738222,0.0245360020031516,0.0539901361662891,-1.91279355585182,0.0642656823419027,-2.22600260687202,-0.0397480798635796,0.0902656055674272,-0.133926761216717,0.126253400620268,-0.222812991142931,-2.21324619843804,0.116236669463928,-1.90537972853223,0.140713246344772,0.0876974083325028,-1.87989741160664,-0.0245360020031516
"MKI67",1.5917341348152,0.764870296418126,1.09865169304123,-1.22951122055091,0.496313821877614,0.64040982789686,0.0755040384129532,-1.23539028734645,-1.50823707483655,-0.284903283243404,0.859914094683321,-1.09514621290717,-0.0755040384129532,1.04170294990239,-0.271775708695506,0.845420484774109,-0.436816125614768,0.420468279846075,-0.488135568662831,-2.05671947971788
"MKL1",-1.45004627531607,-1.42156396368697,-1.83435751534984,-1.97714409313899,-1.45031943139891,0.346421770414481,-1.62045677717113,0.216193926935238,-0.0347730121356077,0.336685050101032,-1.71850139624634,0.47557824405828,-1.72697271637046,0.353444880501332,0.579551434641656,0.365917730100143,0.0347730121356076,-1.45459992270901,0.316935440849511,0.290747094690949
"MKL2",0.324451676255604,0.746861211748837,-3.91462522410102,-0.861812975836865,-0.584750319407538,-0.634309341511863,1.00357563458113,-0.0770862266963298,0.0625401541549795,-0.0625401541549794,0.140055133190861,0.0680046872926235,0.586232890132045,0.175182690302051,0.0786031961578692,-0.28328969317653,-0.250891317582921,-0.18665610792718,0.607258379576709,-0.383597255340213
"MKLN1",-0.051139662240706,1.4376332701941,1.08269477519418,0.76334322708883,0.0296968692293845,0.244290149093642,-1.1106989053278,-0.0296968692293844,-1.05248395832208,-0.570015624947799,-2.37048633917012,0.188154895397899,-0.922001470989266,-0.185611112053311,-0.182798860681937,0.474692648273547,0.242462476977483,-0.891590052705024,2.17973801848519,0.238427284355556
"MKNK1",0.083657131153017,0.0136709004272344,0.351398556095065,0.143017210551726,0.0350610511242884,-1.67267884180946,-1.78389129006153,-1.95424386839617,-0.0136709004272344,0.213641115038821,0.0789576498398555,0.0338117045847871,0.13148848789134,-1.94277626084088,-2.11962118359269,-1.66601404563083,-1.90274557793885,0.0367343871099245,-1.6431062490034,-1.89151332348345
"MKRN1",-1.69941575603352,-1.67000576024051,0.118705465662469,0.284981046601522,-1.69969780895646,0.0535609564979389,0.18014146229314,0.133055662185871,0.0147983191807328,-0.0147983191807328,0.284588907400104,-2.37586861471647,0.508355604298046,0.0406642485376259,0.26796737291086,-0.0868205295219637,-2.00299992789874,-1.70411771816402,-0.22813769220496,-1.99093896230801
"MKRN2",0.0726817132688725,-0.628883991376658,1.83597444107523,-0.413241462365124,-1.11466687936311,-2.40189634148865,-0.836884907101233,0.474636670322998,-0.30373164677897,0.389224429839519,0.0583426067548165,0.346292326152889,0.696858077055946,-0.629946899471811,2.18028743846732,-0.634590773815914,0.0398273864273284,0.183749148584935,-0.899851973556719,-0.0398273864273283
"MLEC",-0.198972616185075,-0.204251234833257,-1.36858615178108,0.0357834539458344,0.311135653661962,0.407197368758206,-0.0164807139113134,1.04786358265775,-0.941491248526107,-0.902406897190883,0.792930404291831,0.627998770017399,0.405174118845212,-2.56292195453143,-2.52118603450827,0.404458065804203,0.0164807139113135,0.244280290706556,-1.08981823116556,-0.538926344575411
"MLF1",-1.89537617832756,-0.184394011309341,0.35380062742104,0.0745589083127985,-0.19064856019091,0.123204401732,-2.07984566470132,0.655882970653954,-0.0452262142085808,-2.25541774390919,0.0149943447091077,0.554499314931197,0.360180416757133,-0.0149943447091077,-2.4577776181856,0.153796052767561,-0.459389948443216,0.470577442296604,-0.101062712062747,0.621862342104248
"MLF2",-1.35334498266479,0.652288595349854,0.955698243113045,0.178394709778201,-1.13636036071527,-1.12023976423756,0.567949140178265,0.144000344072902,-1.54459075714809,1.10146626281493,-0.287310918438336,0.942436143151455,2.17768177399413,-0.1186267278722,0.231784974956415,-0.642987162611228,-0.755183748161752,-1.09353770264598,-1.2593404016104,0.1186267278722
