"","NX035","NX026","NX030","NX020","NX023","NX034","NX031","NX022","NX032","NX025","NX036","NX019","NX029","NX021","NX033","NX027","NX037","NX038","NX028","NX024"
"NDOR1",-0.0444918305845552,0.162955793150657,-0.0737887582479426,-3.16866810148098,-0.0302610091161571,-0.00520111135326976,0.110630436870597,0.00520111135326976,-0.0126604426799628,0.00872985139104332,0.113502547935435,0.160984496914693,0.0974797199344485,-0.010703840269634,-0.0161768521303362,0.202768633545618,-0.178561191284953,-3.17115302365718,0.311482424386196,0.222902175895344
"NDP",0.0067439851103252,-0.712683229334684,-1.99380269779632,0.229620805288041,-1.95853170064205,-0.0804937850818247,0.0842461738704371,-1.86187946091573,-0.0577955937619264,-1.75360227532673,-0.0067439851103252,1.53317403032706,1.48815028056892,0.253390361736308,-0.127559800333563,-0.0648471948487329,0.464747789595777,0.116784673294238,0.0880505979031665,0.205655473614036
"NDRG1",-0.583991094158245,0.767389161043512,-1.10223568678856,-0.917304544408543,0.640459824409355,0.763490204723092,0.35224615268827,-0.252926178585382,0.695164962009834,-0.925301431099549,1.4922470871518,0.336431206330706,-0.880535381289661,-2.3629166689742,1.24221095567442,-0.698147290837516,0.252926178585382,0.57565333928819,-1.46922910825741,-0.78693948505294
"NDRG2",0.16172754184616,-0.304458131624878,0.803851643561366,0.729124999646926,-1.40513347972863,-1.383861880056,0.237775447424843,1.22533595459747,-1.34349739151959,-0.591836628489847,-0.212115769876443,2.21432867394017,0.635631814709878,0.847545911274442,-1.82228719395326,-0.561483348277931,0.546286456595316,0.199442345753383,-0.16172754184616,-0.191788572025532
"NDRG3",0.42550513626615,-1.6427132600399,-0.0716920659145416,-1.21370962886449,2.25835753032718,1.37544510078435,0.402182848609555,0.876711344494745,0.142103481845709,-0.181496884941402,-0.191604562426254,-1.06878351201341,0.0716920659145416,-0.911023241993677,1.11823414831764,-0.70903608366816,1.37094760749084,-0.635149494367338,0.468300801343806,-0.684897804216689
"NDRG4",-0.102032564063357,-2.58412902921525,-2.81355433781362,-0.134558229206928,-0.205127464614698,0.179224918371372,0.1181457122146,0.0637693674834475,0.242190787766412,-0.0368736266817564,0.133398408628267,0.312906349187107,-0.510624957169368,-0.167050786816907,0.156406743708442,-0.394976177515823,0.227811407792267,0.130605333853002,-2.59284101782725,0.0368736266817564
"NDST1",-0.0344559176537376,0.0283709961727411,0.0527446155050097,-0.0322388989096968,-0.206525593258977,-0.00692012464610435,-3.21749105538674,0.0847283178836328,0.00692012464610435,0.125741161558693,-3.20748925944025,0.222982800340519,-0.0255302456405528,0.0266435324962224,-0.0613665975628769,0.138776637481583,-0.0208430886222387,-0.135760809429851,0.167275375229904,0.0377592541523111
"NDUFA1",0.313115676228651,0.477807466173,-0.348346053410366,-0.206046044822889,-0.0101623626150008,0.0555031786515326,0.0101623626150008,0.148599903418764,0.060967167044192,-0.185197996603856,-0.182309441623489,0.144916717563616,-0.0294021703132782,0.0240529682813328,0.0304436937661448,0.638421666979489,-0.212551759603535,-0.116494535518329,-4.31765608441423,-0.133957368358232
"NDUFA10",-0.612422986876484,-2.52737072151953,1.19166018680084,0.462236597286902,-1.37757680427492,-0.0367612554826173,-1.04928106444645,-1.3092608101773,0.313080732847579,-0.575759106141035,0.0367612554826173,-1.13193527729112,0.0765471693103672,1.56729116275671,1.01449557507511,-0.313296959256668,0.736352623173178,0.142092454171005,0.648938189721541,-0.122522183837513
"NDUFA11",-0.155209237076986,1.55363933734624,1.93639815298127,-1.1636586116746,-0.986606965025143,0.181204549515762,-1.06557013451127,0.794814971371436,-0.374178300354831,0.262708119934701,-0.286852208386881,0.155209237076986,1.36065116460495,-0.427488372983463,1.41059622007756,0.857634197529824,-1.2266988007211,0.231213692900054,-0.778710288770569,-1.22516954452895
"NDUFA12",-0.0354746424183046,-0.82806330007091,1.20955068155551,0.821092743749891,-0.872253783202784,0.54498787550676,-0.821719118878813,-1.34115467902477,-0.994519370568031,-1.99659244502167,1.14737841571654,1.30139693513188,0.725808740569709,0.459690678743435,1.66377484771562,-0.973676093010725,0.0354746424183046,-0.253992164503884,-0.37966896965753,0.0837551170384796
"NDUFA13",-0.479092038498014,1.28997934327981,-0.589521968667061,-0.68727391906119,-0.225005425802409,-0.33918304964989,0.446876985063754,-1.98214107571441,0.225005425802409,-1.34898497577939,0.436375213199214,0.253897363439337,1.34263715405312,0.466157555265168,1.5952165384717,-1.06143348978672,0.681633122527966,0.966882063541515,-0.464677585598426,-1.61858212028599
"NDUFA2",0.749502765172921,-0.157968350869983,0.223503847614711,0.91090845669788,-1.08605015082017,0.117727330510952,-1.35836010495857,0.121777394165042,0.234074612291198,-1.00923200382082,-0.160154614404483,0.411123428078793,-1.14289337710274,1.93630989418172,-1.80233391115004,-1.31921254249732,-0.601952440288207,-0.117727330510952,1.23064120447789,1.18768439605869
"NDUFA3",-0.00203750758123467,-1.17606013548025,1.41763806632925,-0.0262337528134524,-1.36400480990669,0.262810301414968,-0.201151899916622,-0.7189009143197,0.977775515037748,-0.683612726783331,0.202603271532052,0.00203750758123467,0.792934820976849,-0.801900470467632,1.69285461308246,-0.233367409305803,1.10504850577555,0.395618629962206,1.39952407079255,-2.04369213343433
"NDUFA4",0.0875818729527701,-1.36757790003704,-0.42566792549033,0.365880494302578,0.200131056892606,0.861013795336023,-0.0875818729527702,-0.233394430627119,0.776717618632503,-0.241009868753844,0.352006291025942,-3.05048308500425,1.03233047952567,-0.323663391111398,0.878463980550096,-0.191162997957515,0.407494701609027,0.741066128333956,-0.524737793969582,-1.79601368164573
"NDUFA4L2",-0.0177807508698488,-0.0773156144515824,-0.172686981455241,0.251301563647041,-0.0566478493962557,-3.32587306278969,-0.0274918982909863,0.000655572204961799,0.244015521179697,-3.0573233815475,-0.0602147238599812,0.0823902664131449,-0.169079137278361,0.0788858300441105,0.0176790461139664,0.0790345965473331,0.059675653509031,0.280655213945599,-0.000655572204961799,0.028890494458809
"NDUFA5",-0.586638582470947,0.000745237266211015,0.634135880139962,0.7358811027621,-0.4952469776208,0.706279372647423,-0.64504955519291,-2.35120414304541,0.240174813202856,-0.983138659521,-0.000745237266210854,-1.88861879580041,-1.3280950474802,-0.867133590454305,0.549528576402598,1.4080383120496,0.926873596104785,0.987459104369699,-0.645041525595941,0.0719152978381376
"NDUFA6",0.352666399158054,-1.2150384883491,2.09786654157258,0.738967279999177,-1.96067658219939,0.893534621167127,-0.349410675713084,-0.233974780646037,-0.526939482883334,0.105912548197275,0.363465952802004,0.677678274985949,1.91422385569054,0.317848645180495,-0.789895349377843,-0.105912548197275,1.38776721985047,-0.149198037336029,-0.157143553380423,-0.835611326035111
"NDUFA7",0.689722363861345,0.0327196458563674,2.14562163496667,1.20170649683545,-1.33023936421276,-1.45864025570864,-0.695377165298909,-1.36573721538029,0.341504137341208,-0.903400323888819,-0.857373931780774,0.879400874659431,0.851942972384853,0.877377419295524,-0.653843275074469,-0.032719645856367,1.08766251012845,-0.733183648846722,-0.381204519842228,0.0408845321028356
"NDUFA8",0.594294058367368,-1.99364747095346,0.599035636277908,0.1447287245884,0.821671613418374,0.392787864116941,0.142198469850406,-1.1630758077243,1.21184566261164,-0.937822037525776,-1.83734774927442,-1.61337981406289,1.24671365056703,0.26897592881201,-1.70324021292775,0.102566582701814,-0.500962226477678,-0.301397114133991,-0.102566582701814,-0.256308012071359
"NDUFA9",-0.615006393514745,0.475309864308683,3.10819640823003,0.887346980787576,-1.49409066984109,-0.575111906649042,0.616982840803387,0.372941403804815,0.61856647419001,-0.0026196180127094,-0.345945452235021,-0.681196280583662,1.1087635964453,0.0026196180127094,0.275751253381605,-0.0242983901790004,-0.967923331739524,1.15281012360987,-0.135340717711497,-0.857180178365896
"NDUFAB1",-0.844389179575791,-1.12077981984682,1.11447394435529,0.442098932044954,-1.05875233189191,-1.26489575896368,-0.05197375106252,0.504535833673177,-1.27216193325632,-0.219572809126588,0.875893393426806,0.453849841532815,1.06625308944156,0.541054555114955,1.61686048615259,-1.48969906475274,0.982709064817153,0.0519737510625199,-0.252407196866576,-1.67580304692231
"NDUFAF1",0.261416598518138,-0.483732578878135,0.454829507231401,1.00604484113199,0.376855857209541,-1.15271268823179,-0.952868589181991,0.267418811247832,-1.84342500885813,-0.139440428796479,-1.09053783535525,1.30727600351876,-1.66217450426503,0.829080753319454,-1.02380218006893,-0.0477055076789896,-1.27136323364299,0.866111900875889,1.4912751660012,0.0477055076789896
"NDUFAF2",0.758491141514857,-1.59731168671608,1.45414745094435,0.97904178777534,0.876068916097441,-0.401871675203467,-1.59992810773214,0.579470279281668,0.327730984927427,-0.897295174325412,-0.687855730820873,1.32037044825374,0.212231044833712,1.42814894055192,-0.32226920240028,-0.21636136419073,-0.212231044833712,-0.848565212047235,0.621198384953791,-1.56919197183419
"NDUFAF3",0.905891967512567,-2.38279734320329,-1.40464796976502,-0.499690715822078,0.241023011570051,-0.238339068044572,0.096068458946661,0.761660346401956,0.158543534427301,-0.523109488899325,-0.096068458946661,0.32303807547226,1.96822274928291,-1.94741839783546,-0.539312472043862,0.114831860099405,0.831028415315347,0.104700922939987,-0.60311363372174,-0.882578981846013
"NDUFAF4",-0.96860522128101,-1.84212775157806,-0.363007530366412,-0.827017463073296,-0.224623922963815,-0.682123018756992,-0.520554047944106,-0.419762006516538,0.0841196895332546,0.189075830476132,-2.01010161584017,0.513724367551497,1.66761210730088,-0.0841196895332546,2.12251202858625,0.513991446177201,0.512945018545178,0.463744942150978,0.633687960258089,0.377768150137428
"NDUFAF5",-1.16172477584154,-0.446290874375314,0.753852916488847,-0.434238933089514,0.131329438897172,0.260599611461473,-0.161237200917438,0.0618105711837489,-0.241430324904372,-0.0618105711837489,1.48639100069803,0.166710032300676,-0.872443779215064,0.538701371879461,2.00485235768339,0.268560165497014,2.63422994685362,-0.403227930484896,-0.828927610217147,-1.28061052987528
"NDUFAF6",-0.917164067611347,2.44844445025068,0.365097895960035,1.10004889931544,-0.238507971174109,-0.183673489741643,-1.32323981460519,0.0484691643134936,-0.103348976187029,0.231086033207437,-0.23309429242482,2.30382273685282,0.17227193310209,1.03152662225351,0.676305143980179,-0.0484691643134936,-0.434163543564095,-1.51257058113761,-0.106655828250858,0.452066486321666
"NDUFAF7",-0.0505294999278241,3.23367004793802,-0.498374550382989,-0.0715065428135191,0.0512714312661236,-0.134933797835996,0.762188137889343,0.545004897614474,0.686528130902054,-0.965252141675443,-0.17621410245713,-1.91316037727805,0.756561778720445,0.67280426287659,-0.9124591485431,-0.0518662136627648,-0.0592569844443915,0.0505294999278241,0.605397102957252,0.780744500619218
"NDUFAF8",-0.399765750247567,-3.67717940358188,0.257150057080195,0.0533521118167252,-0.0768452974378325,-1.09180120797346,-0.361809102540014,-0.0533521118167252,0.851547559128256,-0.12818496768684,0.687795502931333,-0.114354093600205,0.314970987581356,0.558244809601402,1.33635926670784,-0.353881874254306,0.420095868350621,0.272341687673762,-0.106700704154503,0.420887494534645
"NDUFB1",-0.445243244391698,-0.148277817814859,1.01462770417004,-1.36949126503294,-1.0754647854378,0.150206030487403,0.183104115384557,1.43805985292009,-0.393849911302219,-0.220021809711114,0.393383513945513,-2.23170373190252,1.7987965653726,0.514864884794429,1.19789501407988,-1.02996686063823,0.764760259197148,0.148277817814859,-0.4082465765893,-0.702929350963688
"NDUFB10",0.0324998782294278,-0.820749438210213,1.26373234991367,-0.51775619617936,-0.349713254194027,-1.08957293476016,-0.286185598143976,-0.467449835628305,-0.0324998782294279,0.740123977444974,0.0695605766929123,-2.8540484063452,0.20644430532546,1.28003996870977,1.52665042204161,0.289212878203189,-0.156163501436394,1.16095718267466,0.666465786286779,-0.490632801755435
"NDUFB11",-1.3352533914831,-0.0535112408882367,0.453828434652291,-0.415338495536593,0.977730522573839,-1.64649960836254,0.669218031796188,1.38237239055465,-0.869864422535362,1.48439503813888,0.0535112408882366,-1.53605577035052,0.324903666385021,-0.898172527954439,-1.05675457489792,-0.214283803278341,0.420762051444295,0.110868274043138,0.272288000053254,-1.97220776422888
"NDUFB2",-0.00365880421486619,-1.89541946946283,1.3200962605498,-0.614646869353394,-1.29963902803692,-0.886152899960904,0.0749765448016111,0.036981794245682,0.652043559270205,-0.751269670434942,-0.164697802569798,-2.43480634987674,0.481662704003255,0.255696189897371,1.06527896227004,-0.129474548650103,1.54096003699582,0.425781018135766,0.00365880421486619,-0.505770788509749
"NDUFB3",-1.22739691406885,-0.438949298297175,2.56834720294612,-0.840347822404305,-1.03157527376813,-1.21672887112977,-0.0365158670165006,-0.283270759313169,0.640321176970467,-0.316696430762734,0.577917957202338,-0.993887777441248,0.849694423259049,1.46166022384254,0.990907438173811,-1.11092877652006,0.439206593496992,0.50788817352685,0.0365158670165005,0.210266041026417
"NDUFB4",0.0425883257069773,1.20758765761079,2.87322453205357,-0.517897293393649,-0.920690124840851,-0.188327554176596,0.477352592087964,1.37261077786923,-0.0244503352305314,-1.45130974723205,0.781480661149959,0.797849612216472,-0.288969201603481,0.434096231239267,0.0244503352305314,-0.629858019625607,-1.17956541659983,-0.671980368589595,-0.47132953515812,0.37597682432461
"NDUFB5",-0.166052366196104,-1.29755864181347,0.209844124518061,-1.02561352452421,-1.03667864735239,-0.397082693432389,0.974202569761347,0.603387908259709,-0.0303123127711951,-0.400532963939221,0.498347538313812,-2.0606838708185,0.927659795453436,0.637887480349587,1.70077885043374,-0.487682190639311,0.729598398326281,1.5606357653151,0.0303123127711951,-1.27637721348363
"NDUFB6",-0.291237887606107,-0.230975042232912,1.01374764289347,-1.63993074257981,-0.0996575971758979,-1.84485590223445,0.274981513246531,-0.674783108053761,-0.394273909016568,-0.410030235169598,0.268017705560444,-1.17090345074303,0.745368176830208,0.0996575971758979,0.922376126993544,0.350840376297436,1.57973042217994,0.183485396901324,1.1901299026993,-2.04580547157716
"NDUFB7",0.11604187059417,-2.36960879424499,0.396334934067406,-0.676255875740643,-0.597828001519335,-0.74123783504936,0.376638544935507,-0.0887548738775414,0.645549161217605,-0.967292775451216,-0.125413339898478,-2.36569944965686,0.0887548738775413,1.24355645232601,1.22564716784313,-0.5980162290446,0.463539696757901,0.350391778912847,-1.4850317707917,0.131613686654953
"NDUFB8",0.18551108071697,-0.0149158990238984,2.26657503165569,-0.0950727717293193,-0.758758821874882,-0.343480188748271,0.868423830390323,-0.226068213374474,0.227003196641823,-0.114922311602494,-0.80161965015993,-1.85073243271805,0.788817486889381,2.20137555403942,-1.45763180168027,0.339597655626801,0.0149158990238986,0.400031966904857,-0.521199008587511,0.401443613055449
"NDUFB9",0.165760042771816,-0.348589647175575,3.27121148044615,0.236956117045248,0.673227731066585,-0.841662072265278,0.404551268874372,0.710570081449865,1.18223828784159,-0.000580268682244814,-1.84420261745734,-0.800577654462458,0.127492302173565,0.000580268682245213,-0.202348450830857,0.0570886704706965,-0.553003144539816,-0.0758358120684473,-0.0772413481140068,-0.733213577065456
"NDUFC1",-0.44868437695258,0.519072007017756,0.671370504928997,1.21558925195781,-0.870530299641299,-1.54563808691233,0.88651817886224,-0.956136478263087,-0.414420181614694,1.86773717490472,0.700229804758652,-1.53653249081807,0.883933919829313,-0.891759648043454,0.0590395441902277,1.08962733550463,-0.688968270587173,0.32559924346838,-0.0590395441902277,-1.38109836410456
"NDUFC2",-0.585318212971383,-0.636201695839666,1.29315882140882,-0.608574614713802,-0.488398901167528,-1.76782817088146,1.08819725654464,-0.104412307394058,0.402955967470802,-1.243754139781,0.104412307394058,-2.23655325729254,0.208004928508673,0.903593965668125,1.55904324226858,-0.583028813045926,0.446475618070852,0.160793342127555,0.529499216937699,-1.06646882214615
"NDUFS1",-0.27589259372987,-1.73758775820029,1.77040027430347,1.39768328475629,-1.8198730072841,-0.0286851037267446,0.244614745740533,0.405816288291954,-0.222445796608554,-0.671965122376689,0.472868807399725,-0.648622806703656,1.36402501680731,0.418212036498504,0.235213777202026,-0.591671546184081,0.028685103726745,1.10503162083372,-0.475590727442842,-1.50314568284073
"NDUFS2",0.102629602987682,-0.0583837343251383,-1.24958174544916,0.435240041344467,-3.24342812862232,-0.00488573012784677,0.00488573012784655,0.392278610402271,-0.161334096222903,0.34997236779721,-0.180745951205813,-0.211174675758234,1.60976977246147,-0.553715659765241,0.306699751867533,0.365867383237495,0.132283138194026,1.07897653768448,-0.296190032515391,-1.51807282579878
"NDUFS3",-0.928567111304382,-0.576325402526624,0.147977322734496,0.503196863186508,0.772006244934285,-0.600371831385018,-0.394926808001763,-0.907650907270848,-0.178714203883929,1.56638728370964,-0.0490002797274515,2.14473403616414,-0.580184488899205,2.00502500285362,0.87607191112384,-0.638550386749136,1.90903660228281,-0.360407455409073,0.0490002797274512,0.890892733548034
"NDUFS4",-0.103444336179319,-1.93785662049566,1.25630405265278,0.736385168408305,-1.55008006214114,0.0918846780751621,-1.0894505221383,-0.690174164951889,0.34161747834578,-0.149444443341483,-0.0918846780751623,-1.92428954089524,0.827383510413869,0.21901896829851,1.51205378567827,-1.09384642986969,0.221430101919347,0.623253769026881,0.146047362974532,-1.10521194545525
"NDUFS5",-0.676950973989899,-3.08168059568956,0.85908025715347,0.380915015909461,-0.54591940976283,-1.63512642285678,-0.410576214746311,0.205997920282269,-0.156504703264665,-0.135110561273696,0.640554050861078,-0.898318640278369,1.06176693736917,-0.236594543365943,1.4005302684494,-0.242266036302831,0.601190747268935,0.499131196750891,0.27932913885334,0.135110561273696
"NDUFS6",-0.0517210645701766,-2.44603190016463,1.39257065953281,0.769262160668942,-0.757276719229098,-1.16208500989203,-0.724743442433717,-0.0877336778138593,-0.190274106699015,-0.40578214924585,0.089317673180844,-1.76671738435847,0.152362296103296,0.519773412043038,1.85347460021054,-0.575998361703265,0.515965865917499,0.36970007284775,0.62974878000444,0.0517210645701763
"NDUFS7",0.0737883799219909,-1.62907407607051,0.527865364761537,0.0336632365347936,-1.14693073632302,0.0238399496853519,-0.0916646129017833,0.219405040091129,-0.723015012356501,-1.73585220318119,0.809748684522628,-1.81789888190263,0.312541501130188,0.967939271988015,1.82634910003303,0.017672187937866,-0.017672187937866,-0.243531763745429,-1.34448548413258,-1.57226392687021
"NDUFS8",0.424487367276622,-1.68810064886261,0.09272519971837,0.240896984560544,-2.63497977992465,-0.150393966402472,-0.09272519971837,-0.740720813007324,0.414575133125509,-0.62988928154218,1.16164985745737,0.261240955039493,0.828220062537793,-0.193877182460059,0.968196709250972,0.194252435992064,1.3659280878216,-0.294487147176599,-1.46828006946221,-1.0114967196534
"NDUFV1",-0.0155022005160276,-2.23546163960035,1.5101005750187,1.79427199602153,-0.711967795097172,-1.16346249423774,0.402510107544726,-0.18170652790399,-0.0717155152361271,0.0155022005160276,0.948672032300194,-0.904371284822555,1.55274816672488,0.503193331066621,0.796113561461043,-0.409158260344412,0.416905459412159,1.16300079090998,-0.338559675160567,-0.184463574553667
"NDUFV2",-0.119667665804027,-1.17478862054956,1.19330803114353,1.04536255940388,-3.29077877133737,0.0256585477296945,0.277434020820155,-0.757559062364726,0.642967714995258,-1.33797604948885,0.136378603125179,0.463641254227471,0.0081807289055501,0.618468127047687,-1.13215512736614,-0.184400289943344,-0.00818072890555035,0.0192597429995317,-0.579398414699873,-0.435560882468242
"NDUFV3",-0.655546538787572,-0.860305323895981,2.05527347881499,1.69837265572104,-1.58876063585842,-0.135272367418828,0.472187315418728,0.868892668149324,-0.0784364717313376,0.585916949472285,-1.64795936325849,-0.251545600888575,0.0784364717313375,1.72389857087349,-0.408019184232898,-0.163619051243556,0.662800880695997,-0.286955325620996,0.763894577090133,0.628923837951819
"NEBL",0.296830093991978,-1.95839784109643,0.407134547655182,1.35784057658024,-1.71126661787016,0.335983229776005,0.543758712558541,0.857639811604927,0.434852177264646,-1.2658719015017,-0.864931409182504,-1.26377306702817,-0.841204572929536,1.61953564735415,-1.2265490144603,0.371984822214395,-0.660161961087109,-0.230571767119592,0.230571767119592,-0.299330842275731
"NECAP1",-0.0306892866573635,-0.549637748456027,0.453197962044705,0.970802797194442,1.05554999269692,1.7479757713371,-0.0220729568990596,-0.808642637419122,1.61767014164013,0.0220729568990596,1.3566583359039,-1.30440144277934,-0.765896522019276,0.425880147416179,1.5872240311718,-1.25468419793808,-0.166629099799056,1.20806671884292,-1.03950277502885,-0.226092380013521
"NECAP2",0.767320740895124,-0.25584358190308,-0.18730663571876,0.0348918208287545,2.28190525367474,0.531343370708036,-0.100207057319216,-0.56294583593809,0.826205844354847,-0.0348918208287546,1.03780292634482,-1.19099196745415,-0.218262646521497,-1.08176325804381,1.60412841286695,0.206751695175926,1.50551380247475,0.546199553717631,-1.70899514334937,-0.727980376185724
"NECTIN1",0.668856480861355,-0.192424568866337,0.0229536077129337,0.750609277349713,-0.0229536077129337,-0.780582592061478,-1.64527322121841,-0.930377833629582,-1.74273100908452,0.157061417278184,-0.23254509452079,-0.805034324132595,2.13820061147072,0.817296761133912,0.437725616208493,0.194578807296067,-1.12167465044298,-1.79993001562809,0.65514075675789,0.309865839483342
"NECTIN2",-0.0346470394832181,0.947158766927525,1.36634755018219,-0.69347812292115,-0.718365611963694,0.0346470394832181,-0.260313605009206,0.289055348720006,-0.41225678395577,-0.266143544423789,0.0790387392751303,-3.44935831537112,0.0709937345515242,0.277767614280732,0.195207629807408,0.96337496828894,-0.569146602944169,0.261381203536572,-0.31803559575851,-1.44029632215322
"NECTIN3",0.170595545741225,1.4791519672189,-0.350292633995734,-0.381451868562485,-2.37002151854847,-0.830414781891687,1.40200302801552,0.468289918937548,-1.83695911426351,0.75363670221558,-0.164642052143846,0.425446192118516,0.937915204836166,-0.939880994838965,-1.32132468754768,0.553611502388315,0.164642052143846,0.178633842463976,-0.306295677792888,-0.441073767433028
"NECTIN4",0.625325117137359,1.53460688536453,0.390606543033578,-0.79035034335481,-1.41689080855784,-0.635348382807648,0.207604154515379,-0.678625945661794,-1.16088631120976,1.24857786946615,0.976316485857428,-0.207604154515379,0.4003753230422,-0.84720405390098,2.48825893983104,0.211123143737298,-0.485885072534847,-0.789868614509808,0.561434983580957,-0.646683269323667
"NEDD1",0.181177332440761,-0.902821630334261,0.450224909925881,-0.181177332440761,1.79563309573962,-0.750576627239451,0.303304671299103,1.06753267906752,-0.568749831454407,-0.219009180084749,-1.10096911195977,1.59198851968764,0.802752701135141,0.735450315911802,-2.31798969437763,-0.631504746528101,-0.265519001271178,-0.817883187063478,1.00889301647673,0.274134123149328
"NEDD4",-0.44248933490368,0.61097725467005,0.187379879702037,0.147880613740017,-0.72412104895442,-0.689072600459904,0.00623260497274971,1.62060442344342,-0.526838261728106,0.872089851783774,-0.679049330627724,2.71812934508535,-0.910453723303236,0.553803082709331,-1.66382695036162,-0.697568069919609,-0.615414861910323,-0.00623260497274966,0.375842401073333,1.00796636134555
"NEDD4L",-0.142546896227974,1.0422467886637,0.937660879171753,-0.297186066140286,1.86177597503214,0.131798668007612,2.11144813499294,1.08735560887632,0.664027889701865,0.141218801655851,0.670146201821666,-1.25159173721724,-0.131798668007612,-0.382402970910877,-0.639757629354225,-0.205272610117487,-1.40384902676422,0.535594541782808,-0.243368094895347,-1.67022794090247
"NEDD8",-0.439547231591261,-2.41115930867895,-0.118410213802294,0.935411037250799,1.15473021578559,0.548733632326675,-0.425496668201951,1.9967434200998,-0.120340249542706,0.631701857601289,0.418072452006443,1.43795336779923,0.00896877730197382,0.342938429746095,-0.650744513311715,-0.0660327545133062,-0.00896877730197382,-1.72643042015669,-0.425505964394012,0.0585116631439328
"NEDD9",1.02530676305671,-0.662975016659405,-0.214211141392305,-0.52073651300651,2.6915352549783,-0.370382939872148,-1.10764735147448,-0.711661694580175,-0.0143215693160244,1.18799303171215,0.0143215693160244,0.330036669021192,-0.0625378560502249,0.0207366752129089,1.17969864091602,1.7239358923902,-1.34522257021243,-0.520531367896228,0.867817985035945,0.121650548469225
"NEFH",0.0346012285399854,-2.01178307388816,0.0333857857619711,0.131157724461169,-2.16049075270406,-2.10056859245445,-0.12313051027512,0.0766124919172227,-2.15890745571985,-1.92798595678388,-0.0147857049208434,0.329414854694062,0.0147857049208434,-0.0382946964442745,0.0218902365611904,0.0181088233926335,0.242403021912034,0.0179288096691707,-2.01894953650786,-0.0211605329923885
"NEFL",-0.175093605880081,1.79071027260506,-0.203606322585803,0.0254836698766563,-0.165863687521323,-0.109347305995963,-0.0302527146875508,2.16300476905947,-0.164370379936043,0.0534262996547662,-0.0239475859425677,2.04424348683573,1.61190566489149,2.00554020752694,1.97423329546665,-0.183898936367516,-0.220629501587088,0.0239475859425674,-0.0323672090434879,1.94733078106445
"NEFM",0.476242509078057,-0.232823054240977,0.0126590338063461,0.02496268071001,0.0664334429273068,0.121358613216775,-2.24411752918101,-2.27927587831386,-0.0686998704098385,-0.0440695832958085,-2.23723007698179,0.439246985958497,0.195686839510713,0.0839302054888656,-0.0761551348424708,0.0885660513534279,-2.45207696548209,-0.0290740830010887,0.429182646644111,-0.0126590338063461
"NEGR1",-0.0579539203781762,-2.46510388668307,-2.69952650233939,0.40001777040973,-0.45942103276119,0.0218865146681549,0.0441786697332634,0.605032405956321,-0.147962172515663,-0.172597601897394,-0.0218865146681549,0.804450156804139,0.216857307185658,0.0781432643666,-0.203122498371961,-0.170811212173104,0.171036761653765,0.035252588548854,-2.47400563850143,0.0412524247847906
"NEIL1",-0.0128973544885588,-0.0598183788585942,1.11045332752854,-0.16060358264525,0.0174688720120192,-0.185938051349169,0.679192059500353,0.0283490567232733,0.0128973544885588,-0.159694157022304,-4.16550659739982,0.0629924436912145,-0.120157136852633,0.241896589490403,-0.0357902770806615,-0.074319445125706,-0.105237258119392,0.0229192352681865,0.276848358304849,0.101236429268973
"NEIL2",0.767392077602598,-0.705569743293645,1.21543012576062,1.52939784267693,-1.94641915005941,-0.845853866139282,0.314734963452881,-0.280692289316366,-1.09536727954686,0.0207648699596628,-0.556299909398768,1.1791803970298,0.568501668535978,0.393623506602695,-2.37260221497223,0.209446018153958,-0.649827419331801,-0.0207648699596628,0.36457995254078,-0.0902752677477685
"NEK1",0.490307478900694,0.928249091036326,0.292077403682247,-1.18254366432218,-0.00991812190284679,-0.584236012961278,0.268550487574696,0.420107255475453,-1.21335222512971,-2.13097302722183,-0.727639467626703,2.0037566172767,-0.310632321452613,1.18995523876676,-0.940672477152028,0.779574485904135,0.00991812190284679,-1.18247345479864,-1.12533458275294,0.127899278855084
"NEK11",-0.250726657797044,-0.11970350220598,-0.10707558723558,0.0362139017484092,0.0202165100555129,0.0044120440721201,0.113460647067451,0.183447002899325,0.0133687234578162,-3.03255844325686,0.103538971166697,-3.41555860547469,-0.0414094113059501,-0.045595858496547,-0.344578173627193,-0.00441204407212009,0.175231740778292,0.0330644168615436,0.093992901091786,-0.00855016087410571
"NEK3",-0.466463074491388,2.57997970081677,-0.265844018980685,-0.111872016050141,0.948626358103885,-0.60304819189617,0.550658710793518,0.320374804070819,0.871202982895439,0.318652767148022,-0.27680377520356,-1.41293430421458,0.111872016050141,0.645882540947152,0.810306772672269,-0.416740450250678,-1.71328542825494,-0.778867244365169,-1.41292218960939,0.809062415577811
"NEK4",0.357772724612891,-0.621391854557548,-0.06479497916851,0.488829492759291,0.596828774963583,-0.237443139354729,-0.735365621053302,1.82427265374774,-1.50246670080354,1.6672475295857,-0.564222591454385,-0.853470353127949,0.79461543902523,1.41249433330141,0.06479497916851,-0.426798430212825,-0.741207154622078,-0.988597660971505,0.727967645399207,1.8647552081216
"NEK6",-0.535035574253825,-0.0628197757266122,-0.536779688333179,-0.91411463901684,0.720507156344116,1.68627973001199,-0.402500937230621,-1.12489972290518,1.47713079779773,0.249615398685093,0.83056677774873,0.0648254667224331,-0.219572725210717,-1.00423704490586,1.67102878844818,0.0628197757266121,1.15237638878447,1.22264835545249,-1.36188338224216,-1.21729204121804
