"","C3N-03452","C3N-01197","C3N-02684","C3N-01365","C3N-01191","C3N-03446","C3N-03450","C3N-03026"
"ACADM",-0.296461968180227,0.296461968180226,-1.54883847615244,-1.48973176539352,0.571753990669271,0.33766557552132,-1.8005428075388,0.351515962709118
"ACADS",0.163801641952853,-0.116624394772222,-2.09760946624415,0.28072592225188,1.17950641208231,-1.08593674234214,-0.751007972184141,0.116624394772222
"ACADSB",0.0962869496646509,-1.15439375928609,0.996797773285356,0.88024630245561,-1.66879474665942,-0.0651173810807247,0.0651173810807257,-1.29223831588882
"ACADVL",1.16306921274042,-0.300585894458712,0.333184474541149,-0.994196889965967,0.31176560984367,-0.454592997935135,-2.10849881130278,0.300585894458712
"ACAN",-0.0220399572861988,0.96885470318219,0.0220399572861985,-1.16926797071487,1.42414310867971,0.362832159373712,-0.591280431973954,-1.48797215707827
"ACAP1",-1.94725896017003,-0.171625057715454,0.251932570349169,0.171625057715454,-0.218586268765703,0.350849793978041,0.521690036988716,-1.93688344349876
"ACAP2",-0.316900096109769,-0.532831962371779,1.28488751540593,2.18258440862108,1.14566096061244,-0.476778425239914,-0.0756073683252237,0.0756073683252236
"ACAP3",-1.03364304041736,0.613173492147193,0.919098447421252,0.555910429231825,-0.555910429231825,-1.61000245199178,0.863686062791674,-0.969492034958066
"ACAT1",-0.111870299870788,0.430177936473283,1.43317524851226,0.111870299870788,-1.43652671404251,-1.59337043370119,-0.307476572337385,0.421281384792257
"ACAT2",-1.56360579545683,0.0876284781325741,-0.282632860822311,1.57898390990329,-0.0876284781325745,0.121797279036707,0.45088801548834,-1.37538086535046
"ACBD3",-0.626596233519077,-0.0164703332551136,-1.24994869674565,0.41563927615698,0.271653331554143,1.78686322887714,0.0164703332551135,-1.29035579091068
"ACBD5",0.0242974355410243,-0.91480351675409,0.608436460723791,-0.355990528694114,1.98915492544324,-0.0242974355410243,1.50074502783916,-0.422900249358911
"ACBD6",0.803338700846423,-1.02765141381136,0.880464725695772,0.385003695948185,-1.51041799813356,-1.16857279574207,-0.385003695948185,0.864667982644227
"ACBD7",0.459340624560171,1.02813368562801,0.778732294519055,0.310929604310588,-1.87639895821943,-0.310929604310588,-0.347778790973988,-1.20847900096569
"ACCS",-0.00391426552651749,-0.0465721104981358,-0.209915419895297,1.93583369805456,-0.0947866237264315,1.73410280754105,1.89377133584631,0.00391426552651725
"ACD",0.0958422863086969,-0.263670765332676,-2.78182098915452,0.323853341122326,-0.217222291364313,0.0484500746455953,-0.0477052214760745,0.0477052214760745
"ACE",0.126519637139523,0.0923098219960076,-0.0923098219960073,0.0998277031001449,-1.55126469360909,-1.43092104396243,-0.725039628860714,1.56137914984322
"ACHE",0.028596407134416,-0.028596407134416,0.427416553758699,2.40899301581839,-0.547679953092728,0.295156994091245,-0.630358048214289,-0.660949996452747
"ACIN1",-0.156597237200166,0.831297015778329,0.047910833605708,-0.681923378445115,1.67174486659438,2.1927693644574,-0.0698988646691288,-0.0479108336057076
"ACKR3",-0.852673396546674,0.913495867124665,0.844777496795686,-1.0278445988695,0.917445923920793,-1.12476126016135,0.925032448175051,-0.844777496795687
"ACLY",-1.38571252211125,0.773056158674588,0.187006384236417,0.867338423689303,-0.187006384236417,0.459414317958364,-0.64789690917359,-1.85134472554192
"ACO1",0.535530817744237,-1.77108038307146,0.162437676030312,-1.82355846435478,-0.345470115260952,0.772323855596013,-0.162437676030312,0.358680758406011
"ACO2",0.00910218488542338,0.255245255205872,0.924226177370638,0.329698115549479,-1.71061154641439,-1.36729837452459,-1.54542819751308,-0.00910218488542277
"ACOT1",-0.506802092450969,1.28544851913217,-0.0215787587485288,1.04258479618943,-1.40151353674128,-0.73165460133806,1.27223083740416,0.0215787587485286
"ACOT11",1.60073295579905,0.532391898399173,-0.0821520468478368,0.862384626877524,-1.08070147009812,-1.19815199080618,-0.892978183424574,0.0821520468478369
"ACOT13",0.142260950420138,1.70411210939302,1.48987304223693,-0.142260950420138,-0.959926033849686,-0.893727835308005,-0.172554729481645,0.733152632866496
"ACOT7",-0.502044941332754,0.814231824913454,0.923137519540627,1.28858337217886,-0.724173806857419,-1.72328122254861,0.198685905901971,-0.198685905901971
"ACOT8",-1.53948568721106,-0.0140349378935248,0.390370451414813,0.0140349378935243,-2.37979067786716,0.0849257864079945,0.0525630896243239,-1.19916945020722
"ACOT9",-0.108298129884605,1.03442544704811,0.985772052455026,1.06166261800893,-1.55868587662803,-1.00711013379297,-0.604009339874263,0.108298129884605
"ACOX1",-0.972730643921324,0.682426267288894,-0.242112726094688,-2.21796604687237,0.242112726094688,0.611005111139775,0.483530241936619,-0.714514525168181
"ACOX2",1.6769290149616,-1.49046171423205,-0.0139893198145117,0.0838562816962384,0.0139893198145116,-0.120924901391712,-0.0319166907373513,1.50783833409124
"ACOX3",-0.151835416495007,-0.34276838735755,1.84860963414333,1.25629692349083,0.151835416495007,-1.25655559891674,0.545284343943624,-0.510838701747689
"ACP1",-1.20757751362557,-0.113675594509507,-0.0888781568139174,1.80661736997924,0.260275701855954,0.479295011403545,0.0888781568139174,-1.39837856777691
"ACP2",1.02813401567244,-1.00568686361011,0.454273161497086,0.602877620019627,-1.37569964695536,-1.14392184117079,-0.454273161497086,1.02414966305392
"ACP5",0.264381152232994,-0.104753490565022,-0.00598144158912347,-2.00640691009411,0.0220486753345945,-2.1114987326688,0.00598144158912345,0.298173397651993
"ACP6",-1.13881188409115,-0.805384205650764,0.173082309214453,-0.16795637135422,0.16795637135422,1.44835647133981,1.39067147066036,-0.968309930137565
"ACPP",-2.00914459054922,-0.111976748563839,-0.0996305723582584,0.131824813210024,0.138301877815433,0.52659601438822,0.0996305723582584,-1.99955545416314
"ACSBG1",0.853196929669507,-0.800922211150081,-0.549092485177879,0.181239726285811,-0.181239726285811,-1.97826127054486,0.409947801928114,1.13568855101798
"ACSF2",0.108764401041118,-0.855356536690839,-0.108764401041118,-0.928330522222472,0.155183402156244,2.29345590742597,-0.231937449360598,0.348469700319048
"ACSF3",-1.06324289474653,1.85386579603733,0.107858251920882,0.144764220166308,-0.853418396578784,-0.107858251920882,-1.26814993613177,0.36821155292964
"ACSL1",0.158309895737872,-1.20055253321578,-0.307655866422107,-0.820072492685865,0.1130755803057,2.16436754097741,0.253052165221535,-0.1130755803057
"ACSL3",-0.446680716212089,-0.0482320828853081,0.686423642303076,0.303295180383517,-0.887555504881913,2.1018698196228,0.0482320828853082,-1.04431753667323
"ACSL4",0.168008843757991,-1.00741252253638,1.53818521726872,0.941852725275967,-1.4215947702449,0.77827533858118,-0.291644533768597,-0.168008843757991
"ACSL5",1.11115473539444,0.979406942016877,-1.06377086389992,-0.239487760060587,0.239487760060587,-1.11964863977774,0.408464788261983,-1.52373563017805
"ACSL6",-0.106247904542677,1.32645356827731,1.25936485497792,0.555269591925876,-1.74201359478623,-0.319748499589143,0.106247904542677,-0.481141503439302
"ACSM5",0.111849127997337,0.0472125332091734,-0.0941725590498583,-0.091761959897319,0.0730699078761646,-0.0452589041553374,-2.81349990373296,0.0452589041553374
"ACSS1",0.900168501659135,1.16459138740253,0.841199455222957,-1.56741848723215,-1.2324400097682,0.221250531286587,-0.232811759742597,-0.221250531286586
"ACSS2",-0.269804993107016,-0.716506904452271,0.269804993107016,-0.41691806394959,1.56712473666597,1.52206595530317,1.43343686309258,-0.574591940648293
"ACSS3",0.944250001798531,0.587717418094829,0.250581567661252,-0.124239808386446,0.124239808386446,-1.62799541680302,-1.84441864757328,-0.410500661986268
"ACTA1",1.92848833218029,0.384115241333186,-1.45364249504038,-0.220862737106846,-0.42004767087768,0.220862737106846,-0.640769883475202,0.595933769964143
"ACTB",-0.000279585274134339,-0.130801562438967,2.53401654326571,-0.878232695441332,0.515753042835924,0.26699284736084,-0.164719689064717,0.000279585274134339
"ACTBL2",1.32006298463575,1.00114550889499,1.23087429705259,0.183559405690236,-0.725544819564263,-0.599620603722167,-1.37055166418936,-0.183559405690236
"ACTG1",0.645232220823969,-0.167402777411528,-2.29580634462266,0.438506552973597,-0.799318400866585,0.167402777411528,-0.865445756965582,0.579848026717634
"ACTG2",1.84827160512475,-0.972923472145309,-1.04403504848419,0.508188871862066,-0.501993356616486,1.05208351951863,0.120605937440416,-0.120605937440416
"ACTL6A",0.392008253889445,-1.1992141806228,-0.937937464762133,-0.532326385924514,0.704931845467641,1.77544221357198,-0.392008253889445,0.688072348982694
"ACTL6B",0.0217919054360499,1.61723177248294,-0.0217919054360499,0.936347366868538,-1.70300616147658,-0.279794760291726,-0.254960661547872,0.783914172493194
"ACTN1",-0.147887053652815,0.228432789210091,0.147887053652815,1.29772825069841,-2.03074345308726,-0.343238562992669,-0.669125006878275,0.774253074409689
"ACTN2",-0.507357623533758,0.358051694017045,0.764870248233032,1.24355523354139,-1.55006283094905,-1.49991998080416,0.062232607611074,-0.062232607611074
"ACTN3",-0.0979741786525108,0.0534323800232836,0.155570854585214,0.60941794097063,0.140670922330761,-0.0534323800232835,-2.65340308653728,-0.1308803664549
"ACTN4",0.297203866788412,-0.0693473267226307,-0.143525864782107,-0.421846231708214,0.470956432464685,2.71242406514351,0.0693473267226307,-0.205537569062148
"ACTR10",-0.535671272644196,0.714369994849406,0.176053930707547,1.02724105915829,1.74660016728852,-1.3676389316482,-0.176053930707547,-0.546937236698886
"ACTR1A",-1.00610536240729,-0.0415047879826464,0.339514722240543,0.3084697532189,0.577158480962945,-2.22529188119899,0.0415047879826457,-1.38925653440068
"ACTR1B",-0.530009368673217,0.632239382699877,1.12282637897167,2.08559285305623,0.0873531120380769,-1.11383081711842,-0.089691508749548,-0.0873531120380763
"ACTR2",0.548345645530333,-0.30139194417192,0.293147582409785,1.98540582342927,-1.19400592388712,-0.809560551668893,-0.293147582409785,0.726504178379728
"ACTR3",0.709426197797333,-0.557806515238266,-1.39481753588463,1.34319587674051,-0.16882466300339,0.41412337530646,0.16882466300339,-1.52838648382483
"ACTR3B",-0.552469448192086,0.488360207323597,1.16458386163383,1.30013600756423,-1.55869055620388,-0.991080988220751,-0.0186541540103237,0.0186541540103237
"ACTR5",-0.507653248672357,1.11173534459076,-0.919230087469568,1.62331736253819,1.05745908927642,0.507653248672357,-0.784936032763992,-0.568290659895177
"ACTR6",-0.859156857365692,-0.903757470518269,0.900458686361139,1.10002635649826,-0.954167819523609,1.03845808930605,0.850971791165521,-0.850971791165521
"ACTR8",-0.505102051814424,-0.533393500682356,-0.699718156954121,0.484682695446364,1.80958680042536,1.76791045476012,0.0735904144267488,-0.0735904144267492
"ACVR1",1.69743731062984,-1.1411095892145,-0.0793959878040088,-0.478878776668657,1.59817355843477,-0.455576520624377,0.34526952245625,0.0793959878040088
"ACVR1B",0.0497316215192659,-0.0497316215192659,0.0871049126601232,-2.0362926140808,-0.106414905635948,-2.13161839026526,0.260425501990482,0.132553276921447
"ACVR2A",-0.136875100824319,0.184863354062686,0.0817680592935538,0.263068663895859,0.0398163548011485,-0.32673941536889,-2.77046551026914,-0.0398163548011485
"ACY3",-0.385093730636612,-0.389829114733364,2.19600705614739,1.14183251404726,0.545608727846751,-0.46448834036906,0.385093730636612,-0.749312186970127
"ACYP1",-0.762779600624448,1.18594310033535,0.969390454578231,1.58391166156894,-0.478742021155757,-1.23122801369923,-0.0964294459856768,0.0964294459856772
"ACYP2",-0.510965233150243,0.171872158772304,0.69829502506899,-1.63486795505122,1.56151493648984,0.00106786405445124,-0.00106786405445124,-1.0916998710663
"ADA",-0.0109354808224386,-1.97260447843708,-0.539657442239963,0.597552930922767,0.109225401654592,-1.29971488177394,1.11902407138138,0.0109354808224386
"ADA2",-0.0911041094189935,-0.879828638933124,-0.964609111932916,-1.72446873089345,0.186203796458631,0.0911041094189936,0.230735495979782,1.58831759701093
"ADAL",-0.828497599039323,-1.01141547146458,-0.00345119065579339,0.00345119065579339,1.87114978784626,0.327033425022775,0.614252256095219,-1.14403919456245
"ADAM10",-0.183195988414306,-0.459999415073896,0.81714733188142,0.0181203511868198,2.09235070184249,-0.247644280901221,1.88456606950146,-0.0181203511868198
"ADAM11",-0.264615290854143,0.726168499505818,1.41559312160764,1.00513963179521,-0.490672751942555,-1.75912931516966,0.227109313443331,-0.227109313443332
"ADAM12",-1.74248581817933,0.0338710693445644,0.099138275803891,-0.0338710693445644,0.0976590859166861,0.172799804113238,-2.05973299617855,-1.73386885553474
"ADAM15",-0.256338822857812,-0.988518742200662,-0.485121962478015,1.14185049302329,0.260100983899767,-0.638084667887947,2.02312976201771,0.256338822857812
"ADAM17",0.330230071347826,-1.53225825209912,-0.0208601908756413,-1.58067984597107,0.995670115749789,-0.982724960900763,0.766852420397826,0.0208601908756413
"ADAM22",-0.721551272316047,1.21011731334599,1.4115404078131,0.849463783796297,-0.429495986037806,-0.900358207462946,0.429495986037807,-1.09224164886875
"ADAM23",-0.458907606474499,1.04331638816257,1.78034922257782,1.10863343632446,-0.212049327997916,-0.912634480153069,0.212049327997916,-0.860616817363843
"ADAM28",0.0826762964896667,-0.0295311377345196,-0.11179733326154,-2.06445034782387,0.0295311377345196,-2.16758769962733,0.158833588615308,0.0879229980228844
"ADAM9",0.606535955528436,-1.98776797005966,0.203459905503792,-0.629622395642687,-1.64443410934405,-0.203459905503792,0.544531997567304,0.372148499511225
"ADAMDEC1",-0.000733005880171089,0.0698265033022914,-0.0458773508425692,-2.09947767441271,0.0205897970365553,-2.20091719019677,0.000733005880171089,0.00448569725456536
"ADAMTS1",-2.11626686037847,-0.039688944086681,0.102037150883812,0.124761283824467,0.0133395563581173,-0.0133395563581173,0.0845945134673477,-2.106614793616
"ADAMTS2",0.00278018407963533,-1.99144340212661,0.343871200644695,-0.00278018407963537,-2.05006596171555,0.343503578188824,0.074024655257952,-0.0881170224602495
"ADAMTS4",-0.0760121833816761,0.0760121833816761,-0.593046865762317,-0.938621522881953,1.57459196043481,0.763509549124244,1.81311973479005,-0.290250785406759
"ADAMTS7",-0.492806145792116,-1.20980143714002,0.0815222807929921,1.85088031297071,-0.789608383060845,1.10287322781189,0.29294714991148,-0.0815222807929921
"ADAMTSL2",-0.990948557463166,0.73879230270965,-0.143620625757347,1.57067092988732,-0.354565366087884,-1.58394136250392,0.574127216622862,0.143620625757347
"ADAMTSL3",0.082410017821378,0.0297562558883308,2.73146301034292,-0.131963856856824,-0.0297562558883308,-0.25057011134676,-0.273347699547679,0.0920729909656194
"ADAMTSL4",0.292141581517522,-0.669385972132853,0.160299722100545,-0.439980143675742,-0.160299722100545,0.412289090899909,-2.62338346929193,0.307715194182607
"ADAP1",-0.677887014447683,-0.306799575259219,1.59028625673692,1.7919390337616,0.0320716884795701,-0.721184134643617,1.05754361863013,-0.0320716884795701
