"","GTEX-R55F-0011-R10A-SM-HAKXY","GTEX-WVLH-0011-R10A-SM-HAKXZ","GTEX-NPJ7-0011-R10A-SM-HAKXW","GTEX-RN5K-0011-R10A-SM-HAKXU","GTEX-Q2AG-0011-R10A-SM-HAKXT","GTEX-P44H-0011-R10A-SM-HAKXX","GTEX-Y8DK-0011-R10A-SM-HAKY1","GTEX-QVJO-0011-R10A-SM-HAKXV","GTEX-UTHO-0011-R10A-SM-HAKY2","GTEX-RU72-0011-R10A-SM-HAKXS"
"NUPR1",-1.90598156678065,-0.027956130506351,0.0145206871504443,0.556959468891113,0.216116665990791,0.229840530392133,0.218917073766191,-2.00283146496538,-0.0145206871504443,-1.68248917978524
"NUS1",-2.03752802240218,-1.63176750935943,0.0404324887817068,0.120660991771698,0.0446069772738882,0.120163388887552,-2.32379031184684,0.0470828902014417,-0.0424670495272929,-0.0404324887817068
"NUSAP1",0.780953600552901,1.25885020535282,0.941220841555864,-1.0409704652305,-0.063164001414549,-2.02269717314918,0.063164001414549,0.481420687653438,-0.119880460456152,-0.713706465630832
"NUTF2",1.62491505718855,-0.174632820842223,0.0403578218232035,0.29381235893156,-0.542525178314078,-0.927847300130281,-0.0403578218232039,2.17232272752323,-0.596556693225883,0.863389676541423
"NVL",-0.530823907494836,-0.258094542408915,1.92050489141653,0.301609963196931,2.07148800071182,0.529099170262538,-0.25301301317436,-0.121898175999641,-0.992481207309789,0.121898175999641
"NWD2",0.494413793649543,-0.0558268834035958,-2.5087259771914,-1.24882532347038,0.0943978762587288,-1.49078849563418,-0.284823735126053,0.0971415365366491,0.608753242223348,0.0558268834035958
"NXF1",0.0045178196718063,0.0523813906731686,0.66580191591698,-0.822842574496053,-0.219124784493759,-0.00163548606942329,0.00163548606942329,-2.91594632778066,-0.725956650776434,0.336276107766967
"NXN",-2.16377024161146,-0.0210994061377589,0.196693773586174,1.31670757109455,-0.901620248683551,0.0210994061377588,0.409187108693391,-0.727454929309966,-1.44472789428041,0.0650427380603911
"NXPH1",-2.27699794455836,-0.0106216082392603,0.0861705193836415,0.0674404948708548,-1.73892445914608,0.0138657841027286,0.0106216082392603,-0.182590953060145,0.142651074363888,-2.06683500305332
"NXT1",-0.116469458931513,1.48152107804981,0.332836516854209,0.788863230763366,0.116469458931513,1.3689843119385,-0.742384710773129,-1.76084563779284,-0.703841995643302,-0.228926567566338
"NXT2",0.284136314657274,0.105597013601795,0.274611461963375,-3.06929380018253,0.0122810667896385,0.165615903066076,-0.109199673263776,-0.0122810667896385,-0.239539688877449,-0.030785954394746
"NYAP1",0.816307956391345,0.585027479378711,0.0762517430667003,-0.217327177960469,-0.0762517430667007,-0.41709526911967,2.53533412415554,-1.21308741380468,0.430216204873656,-0.369188677461424
"NYAP2",0.172571655661155,-0.135328935867886,-1.78887584984745,-1.07144314610949,0.917395587111172,-1.13862926596129,0.487364833214651,0.135328935867886,0.334887287541817,-1.92550214499074
"OAF",0.976605994860941,-0.66415291714265,-0.337338839659197,0.337338839659197,-0.406487556886187,0.937127762138688,-0.556260561573365,2.43878087428761,1.01601632717607,-0.400944735793803
"OARD1",0.0383635736548822,-1.0471875470217,0.528828910389991,0.287434889883405,0.27098168772144,-0.0383635736548825,-0.411280321027818,-2.42748414603008,-0.944376324611778,1.09987395202785
"OAS1",0.776291293911074,-0.206584735095169,0.658860213150502,-0.127484077032593,0.127484077032593,0.266647182638272,-1.24699825761134,-0.469817554812092,-1.99837332623801,1.45148911058449
"OAS2",-0.356200602679444,0.159739769025106,0.868886776296875,1.18259849285218,-0.159739769025105,-0.798120646245435,-2.42071580504674,-0.526026270558924,0.328293830699094,0.168443940626406
"OAS3",-0.28703581856719,-0.244104303826461,0.796084431655064,1.29536723601568,0.215213438063782,-0.13782244105126,-2.25773192498769,0.305279384629188,-1.20985895454164,0.13782244105126
"OASL",0.0308944721953822,-2.35497640748456,-2.3049973283905,-0.242485231199576,0.170311739424169,0.102524264080244,0.0195162350092533,-0.0195162350092534,0.208483205129334,-0.0945857050492563
"OAT",0.291336731827016,1.47313846190933,-0.622986619706538,0.936974229750391,-0.291336731827016,-1.16382539185114,1.88710544552249,0.457425686421843,-0.600454171211592,-0.50532971880096
"OBSL1",-0.275276220444944,1.59544894278371,0.818370413535154,-1.82366494985588,1.24051553593802,0.830856568353656,-0.242535840197792,0.20037307746368,-0.20037307746368,-0.525986832976488
"OCIAD1",-1.42029565380952,1.5481307037626,-0.26770929346535,-1.41796315137043,0.0426868274161963,-1.51957925069086,0.567683096559209,0.308059461631768,-0.0426868274161963,0.344559373453403
"OCIAD2",-0.706315317776694,2.07375823538818,-0.166553532846557,-0.459319690508198,1.38328564492512,1.05060166402826,0.0512693781808913,-0.821648173462297,-0.0512693781808919,1.25031960908077
"OCLN",0.0733176039542041,-1.62446627676382,-1.59311727092325,-0.0123752980904223,0.0123752980904223,0.219102721741167,-2.2728871958994,0.085962525788578,0.0944514360912891,-1.79780207868884
"OCRL",0.0920372510820222,-0.175009536675797,-0.593309596816222,0.162211510661665,-2.04554461553387,-0.922431840086487,-0.0734670971258689,1.77551442232675,0.697187306948132,0.0734670971258697
"ODF2",-1.74968058116695,-0.554284182400197,-0.21441446179319,0.260778618017862,0.0157459267036667,0.700247260836225,-0.0157459267036667,-1.32078852187922,1.73262409755295,0.560630448912554
"ODR4",-0.0135822888131227,-2.08908869017072,1.38524466034027,1.11320922919871,-0.207630207920258,0.978765094251662,0.456367678178374,-0.554165272738362,-0.197660796461645,0.0135822888131225
"OFD1",-0.0303797912625049,0.132879212168242,0.0443262474475375,-0.11920340342753,-0.36487902538542,0.0133147732095071,-0.0133147732095071,-0.0269772666132506,3.09821317369784,0.0400041405076595
"OGA",0.00529680510820894,-0.777997812661536,1.19188311684521,0.921368723045813,-1.42013921026035,1.95789167895684,0.531076075371707,-0.00529680510820894,-0.209846736616916,-0.489459941267388
"OGDH",0.114016426146864,-0.114016426146865,-0.904896005186193,0.949879876395731,-1.24676523844025,-1.34683005910734,1.09975711859156,0.726756428097365,0.862636612325321,-1.23379742578063
"OGDHL",0.908937183467219,-0.0376622242052478,-0.495761447767838,0.0376622242052478,-1.12467403586861,-0.893074217603875,1.84059576629903,0.64559220904429,1.18154803819393,-0.893784401716107
"OGFOD1",0.718356542897666,0.26103059867765,0.415801417944449,-0.26103059867765,0.743954909731991,-0.572616346382281,-1.6195279722896,-1.8728469704488,-1.37010782450948,0.481397312072082
"OGFOD2",-0.873306221373667,1.20996486195808,1.65168780461373,0.128149492472833,-1.30002568675911,-0.128149492472833,0.437860657347426,-1.20607971108122,-0.364754797584096,0.742854930699365
"OGFOD3",-2.18254488947338,-1.68251980198246,-0.150964814886279,0.367320200827943,-0.34825073822493,0.465161178382688,-1.0074251522028,0.490223737876769,0.150964814886279,0.778192608786141
"OGFR",-1.10956822889359,0.428748059142152,-0.16956746024767,2.09032642209208,-0.223232057144267,0.16956746024767,-0.555918615933815,-1.50004293877085,0.586194945468646,0.456536622684832
"OGFRL1",0.283929152791051,-0.283929152791051,1.09631113001044,1.60407762977809,-1.05237492135481,-0.353752074522907,1.0604367796164,-1.09752546188331,0.520414749899144,-1.12844606401989
"OGN",-0.996895660833833,-0.733523959520218,1.08690235316896,-0.279619793023335,0.684466032145688,-0.724509186418585,1.63946427873196,1.76588853555819,-0.051988639871523,0.051988639871523
"OGT",0.9444656628754,-0.0330957877353514,-1.24962683848851,-0.838713768091939,-0.386415239280315,-1.35504157254434,1.70405371452611,0.466643675478252,0.857802932254403,0.0330957877353501
"OLA1",-0.658919926581427,0.0850202511229052,-2.16839570911763,0.364417460310799,-1.87287440538181,-1.23453392596681,0.688382456247521,0.358120020809341,0.126853751491861,-0.0850202511229045
"OLFM1",-0.26297835843846,0.0407000850214829,-1.23398725885588,-1.2304063970238,-1.29268659359077,-0.0407000850214836,0.973062067670836,1.80122194844818,0.10704915123943,0.296734497454538
"OLFM2",-0.0298380280014168,0.288196586334152,-2.10017091785027,0.0298380280014168,0.198842395001536,-1.71051324530649,1.25540337872745,0.457414926250011,-0.0603936551846813,-0.444894676344889
"OLFM3",0.84270451316792,-0.644546911202026,-0.8209446248837,-0.29356045834608,-1.28122632016268,0.23254755353717,2.05928993259605,1.07503812181333,0.374272851052263,-0.23254755353717
"OLFM4",-1.24595113205264,-0.397837818497262,0.763006863502308,0.589247311472604,0.988306503869986,0.56735892017497,-2.15454868977079,-0.500301794338514,-0.475728950854151,0.397837818497261
"OLFML1",-0.908140572225339,-0.539456821732717,0.794786944734619,-0.46946137458377,0.39681428741669,-0.933565324303505,1.9865310899772,1.55068071284031,-0.0501193624672071,0.0501193624672071
"OLFML2A",1.81682332019143,-0.578007451973564,-0.0934596891257402,0.192470291954371,-0.341684220418183,-0.473689773428399,0.0410297738414528,2.38828521060961,-0.0410297738414527,0.8090474647088
"OLFML2B",-0.812889713055619,-0.884337013559782,-1.82531472439411,1.00775693646962,-1.01308536125968,0.104403895003988,0.746172977706925,1.23947845356735,-0.104403895003988,0.436789022495397
"OLFML3",-1.28387077779799,-0.652155625646596,0.853550480917046,-0.678575790578063,0.278212618031908,-0.865237873429065,1.76551016585488,1.27950844285064,0.37856927495196,-0.278212618031908
"OLIG1",-0.0927885657476009,0.456021525178253,0.0397892836277117,-2.38967863085563,0.397254483363396,-2.06307440247246,-0.0238586999961107,0.0109668780061503,-0.00127124853937941,0.00127124853937941
"OLIG2",-0.417380735739879,0.740663541491966,1.89476206925203,-0.245960830910019,0.522678932753349,0.24596083091002,-0.624449680420354,-1.82815839231279,0.545610067714341,-0.522310181227238
"OMA1",-2.31891277842519,-0.105956939153459,0.430053829332034,-1.17526178125731,1.11976630740873,0.264403844818521,0.105956939153459,0.859142883967041,-0.31430537693364,-0.261390980747638
"OMD",-3.11734177469504,-0.0628362468846466,0.177506997950169,-0.249596234633165,0.0754242041499789,-0.0649773542523812,0.0887526861941195,0.201594898485937,-0.0871892083592136,0.0628362468846467
"OMG",-0.0699115385353424,-0.772814692448368,-1.78206735203047,0.882944842314096,-1.72165649411065,0.669665859161638,0.0699115385353424,-0.251002037929569,0.402123474450913,1.0204630312713
"OPA1",-0.024266161244728,0.0242661612447293,-0.904845946120412,0.037977128651439,-0.536071132027163,-1.27221360696333,1.90420530504496,1.46477331356773,0.700619815434804,-0.346570796836414
"OPA3",0.57224728672546,0.890005095561513,-1.33341603390127,-1.51311015096311,-0.228519627006063,-1.38397056445096,0.862913957005499,0.636398761229023,0.228519627006062,-1.09690512003683
"OPALIN",-0.313481684157894,-1.04805008799074,-0.21994800789447,0.935597130502361,-2.16693458346057,1.02323124326656,0.234113286620412,-0.428588794284775,0.95671721354474,0.21994800789447
"OPCML",0.794970150641216,-0.189287219901687,-0.695863593516621,0.00704792678566188,-0.490562079070237,-0.387367167523533,2.46055756364573,1.38081437104598,0.997044924958419,-0.00704792678566102
"OPHN1",0.579457823908865,-1.52838548235058,0.0581459810497101,-0.0581459810497101,-2.45394980056084,-0.415285084259393,0.177697638701718,0.632472778359947,0.587496235577953,-0.229490260354948
"OPLAH",0.109109813439265,-1.49971252439511,-0.325862676026753,1.17512608632753,-0.502181433224322,-0.789218574246942,1.6003018893252,1.01705657683121,1.02970818954006,-0.109109813439265
"OPTN",0.170424125877129,-0.624448766811797,-1.67515316276398,1.87994893321682,-1.01391165558756,-0.0133862219559716,0.736492216133446,0.0133862219559704,-0.454093494266652,0.687234309738951
"ORAI1",-0.0777223726454716,-0.0638574120523991,0.137779746777334,0.334029782159876,0.162493581886311,-3.08165760721464,-0.0450640555583458,0.0450640555583458,-0.196608635355414,0.106463792346876
"ORAI2",0.0286108647439759,0.0131047786328888,-0.0512140516457232,-0.08896125758035,-0.0131047786328888,-0.194696608074167,0.199871903709548,0.130804675170173,0.0904394851766862,-3.12953437766744
"ORC1",-0.0211030350628681,-2.08466684108959,0.129538291610553,0.115013095964465,0.107406570009254,-0.089536061418925,0.0211030350628681,-0.19981252043634,-2.53941367363046,0.182014777918685
"ORC2",-0.0533562910600382,0.511133233362227,0.0533562910600386,-0.491160323948168,0.241824748664118,0.630155954289848,-0.203799268734245,-2.73976561038994,-0.336526985560928,0.793384324180333
"ORC3",-1.22255421024734,-1.19424312798458,-0.565062944451424,-1.11783596637928,0.748332828998372,1.48662526499213,0.567043700035729,0.30329884356184,1.1127161526413,-0.30329884356184
"ORC4",1.16068936950825,-0.0752304311877772,0.0906792442438335,-1.17603521582553,1.53534987102924,-0.662466064128061,-1.4460138979101,0.0752304311877772,-1.25016289932036,0.199708608483309
"ORC5",-0.28556510004163,0.665019322984857,-0.363656388553392,-0.0219484083747604,-0.0795538500317022,-1.85472514610325,0.891476150890789,0.0219484083747604,0.160264578199912,2.05355720632524
"ORM1",-1.08996758731467,-0.712278293873494,1.06217113464892,0.520361660766109,0.0764757430319824,-0.0648770157604951,-2.4665929146738,0.033519016149179,0.522130302520653,-0.033519016149179
"ORM2",-0.905873060545544,-1.06083942354138,-0.076986961398657,0.214100535135619,0.076986961398657,0.749939310476029,-2.55199929653681,0.329740988841315,0.709702108173437,-0.393661666969502
"ORMDL3",-0.672129213644528,0.916530942612841,0.900310851857694,-0.044855992872455,-1.73836376091783,1.28690521260532,0.044855992872455,-0.423082022117781,-0.217854046872898,1.49258491069272
"OS9",-1.56884304457153,0.790900267106336,0.0921283077494631,-1.65482571151368,0.583156309105931,0.962133790339028,-0.0921283077494636,-0.407948595615705,-1.19774987450841,0.767353811896933
"OSBP",-0.0609056017549619,-0.264097014504746,-2.03302408194318,-0.255202577621768,-1.58294989781222,0.422353687483814,0.532255808162592,0.0609056017549619,1.12566439270779,0.804039253944758
"OSBP2",1.50170671674966,0.270263638280612,-0.782397547492234,0.127101389886577,-0.17390291450588,-0.654653123163816,-1.90048632701615,1.40556690978214,-0.0276671346291721,0.0276671346291721
"OSBPL10",1.13824297149401,-0.397087551854575,-1.57202245107183,-0.968574624013071,-1.84354093277288,-0.215034513003883,0.415853185309101,0.586270918279278,0.709049561615994,0.215034513003883
"OSBPL11",-2.62533635026953,0.258137549250405,-0.00456391935861002,-0.317208875699586,0.752069338110715,0.00456391935861002,0.717613337261261,0.358003150299784,-1.06132083022445,-0.337529481093197
"OSBPL1A",0.136328479637492,-0.31093157221176,-1.23541702881286,1.98681921476502,-1.11265851888568,-0.499573223458063,0.774135498846012,0.754780468475089,-0.136328479637492,0.952589121356056
"OSBPL2",1.08006811314669,-0.224751048969844,-0.486686023145402,0.992342492722153,-1.74391772078177,-0.961834347004617,0.770350793709547,-0.0804732326435747,0.0804732326435736,1.43625965561137
"OSBPL3",0.281949519877665,0.965604438423842,-0.916480587628596,-1.89152360264121,0.472105295624072,-0.340164038224171,0.723119280296471,0.575377412909899,-1.65032265724595,-0.281949519877666
"OSBPL5",0.148469666557839,-0.0464747816893163,0.375255922476653,-0.699820884117649,0.0464747816893167,-0.602837157581049,-1.94498238132904,0.825360269365136,1.84298892324714,-0.37012890639136
"OSBPL6",1.11179778142907,0.251270179565288,-2.21723488642753,0.366496471004943,0.812150628628132,-0.983248635080567,0.0220434903413159,-0.0220434903413159,-0.567277635279579,-1.1184003996865
"OSBPL7",0.984149352327205,0.572644850243141,0.0149377160114468,-0.0653847171614854,0.603550533244443,-0.26685459167748,-0.0149377160114468,-0.167509312394652,2.40115512100963,-1.46436304655967
"OSBPL8",0.886689061313963,0.00447043658927411,-0.478254214586473,-2.28692035464192,-0.00447043658927411,0.36585440745127,1.35836292477636,-0.248645688244801,-0.644169443630242,0.567643185878395
"OSBPL9",0.699891456252945,-0.636730669091703,-0.492617404749719,0.174592318586646,-0.0736076366259324,-0.923266308077942,-2.0211187678376,0.0736076366259325,0.699891456252945,1.57450948358671
"OSCP1",1.2164898340029,-1.26673149802978,-1.07131064949219,0.327264971675707,-0.327264971675708,-0.495789234859436,0.835169673809236,0.678497003794259,-1.39211200853543,1.1077196417623
"OSGEP",0.283038879201979,0.434908081228663,-0.582543677101261,1.87630281764236,0.0987417528274459,-0.0987417528274459,-1.02654949459952,-1.59566774557499,1.00631631728488,-0.489510788016474
"OSGEPL1",0.159534022342004,-0.514961042468333,0.437439661403969,-0.296874039134988,-1.48030742727364,-0.159534022342004,1.25932944973743,0.743456611971146,1.22440761253133,-1.60647996490464
"OSMR",-0.223825273824556,-0.455824898415391,0.264907313622578,-2.2435186049544,0.223825273824556,-1.05535278656734,-1.2264240014413,0.635688957583623,0.933817764961961,0.590029457316883
"OSTC",-2.00579515860673,-0.361759702126146,0.204918574916367,-0.952132134976942,-0.126903490565865,0.959752454874153,-1.85871114244218,0.170501737830096,0.679174773404679,0.126903490565865
"OSTF1",0.342645716851827,-0.342645716851827,-0.343493520355271,1.91921815368053,-0.346775648421335,0.536940309715273,-0.77080317302425,-1.44478942585881,0.930173515970109,1.125308489356
"OSTM1",0.855422887517378,0.433119504385903,-0.0179277974199588,-2.08326973508995,1.7964291071163,-0.256480868270881,0.0179277974199588,0.100061770870384,-0.624126575646064,-0.217986854544928
"OTUB1",2.3575699305987,-0.0472137915342765,-0.384973691765636,0.775100786250605,-1.07074309323254,0.0472137915342757,-0.810185581119019,0.14650118755744,-0.0983938884209762,1.12763968134742
"OTUD1",-1.12694269589167,0.752670026718065,-0.7350484754605,-1.12876385184283,0.7350484754605,0.887046054400106,0.907375547738746,-1.2123045505482,-1.08186807770803,0.833756050204558
"OTUD3",0.0597247638122578,-0.0745238139346326,-0.0104118578224858,0.059924676963833,0.203868801012747,-2.2890157595293,-0.00867116427541735,0.0610642878340787,0.00867116427541735,-2.36628818769664
"OTUD4",0.157580608317308,0.723068624216616,-0.765269831718107,-0.632173066605276,-0.228703890433419,0.909501501083643,-0.0333422053105122,-2.54111485268203,0.652345369732121,0.0333422053105124
"OTUD5",-0.0799586665560845,0.0892078664218431,-3.14046663137045,0.146569206106232,-0.0769224043370651,-0.0258263521299492,-0.109088173903191,0.0300228147384732,0.0951846314104994,0.0258263521299493
"OTUD6B",0.660081578453979,-0.00732485336328973,-0.338876093584101,1.84463163710544,0.0274369794063672,0.00732485336328973,-1.01925894276496,-0.760223539141964,-0.271093448797616,1.94742684304893
"OTUD7A",0.148373816923061,-0.474941149625652,-0.880905840953659,1.57409669165141,-1.35394752573195,-0.148373816923061,1.26963443015003,1.137606630568,-0.422832011687392,0.936638677727899
"OTUD7B",0.199095737437843,-0.5361479342578,-0.0717144103391071,1.14059501479219,0.039814274999007,1.53808053199096,-0.301120192337007,-2.10479645504403,-0.039814274999007,0.714544052108527
"OTULIN",-1.75522312026378,-0.24836048955411,1.13476727235845,-0.273857197594842,1.76369353313948,-0.0766229341775025,0.0656155832838063,0.574652247330881,-0.0656155832838063,1.26871328136479
"OTULINL",0.348380299855943,-1.56561076574317,-0.124971653033598,0.905111545500413,1.98765415587575,-0.0659421892817899,-0.242097181486292,0.0557653393240797,1.53019568262008,-0.0557653393240794
"OVCA2",-0.528794154645395,1.62654650047109,-0.0993260104627122,0.0993260104627125,0.744920965771806,-0.853522148428294,-1.20736505764333,1.42373334870786,-0.480678420238303,1.19317390336697
"OXA1L",0.454816495179092,1.53406023808608,0.0181438844221633,-0.966034607632892,-0.400117090476252,-0.183811914180469,-0.0181438844221633,-0.718749127707288,0.488265974530714,2.27454423827268
"OXCT1",0.805141371603793,-0.0930468245394033,-0.364837061432184,0.405102916346812,-0.779753088760719,-1.58615394502981,1.76759672466629,0.9795887373013,0.0930468245394023,-0.915959115117504
"OXLD1",0.0607540169109198,-0.186315406467253,-3.16107219776808,0.0647307976162975,-0.00431673563776811,0.00431673563776815,-0.134040679323461,0.11209199091197,0.0901959806996085,-0.163667387076093
"OXNAD1",-1.71792400262736,-0.976195679213567,-0.0473909796216139,1.40392669323278,0.0473909796216142,-1.26295450092292,-0.104430296789327,0.488445296020041,0.942500492036318,0.648714333829461
"OXR1",0.527097081517152,-0.335980989664085,-1.96272981657396,-0.856747627013408,-0.790339582948193,-1.39738688291451,0.852202734047906,0.901235947321438,0.527267634392416,0.335980989664085
"OXSM",-1.48862573283445,0.618732692913875,0.407061857841854,-1.08197185888779,1.24715857544591,0.482064873878739,-0.844595523215679,0.719151436141115,-0.407061857841852,-1.48944326337028
"OXSR1",-0.0780949978277199,0.0999300984787424,0.0780949978277199,0.828720287386711,-0.273214685358497,-1.62208511993356,-1.17614546541938,-0.412058256574227,1.84446839831006,0.794204853169417
"OXTR",0.0390851458232343,-1.2841566060111,0.606831114948632,0.531162012011596,-1.10896382156292,-1.41498103383107,-2.04442070548597,0.477313049311565,-0.0390851458232343,0.610834018412867
"P2RX4",-0.291515357300525,-2.00392749629173,0.704845771336195,-0.631608862186336,-0.979662922718389,0.291515357300525,1.31981027325121,-0.783057428377024,0.795810117429226,0.348613326875805
"P2RX7",-0.803747169167118,-0.0208477726083569,-1.10256730817682,0.903242351173647,-1.57884422816599,1.31180694517396,0.0208477726083571,0.577874768642724,0.621210590494849,-1.25009028436013
"P2RY1",-1.28582950793315,0.372580013302008,1.02365559423832,-0.199611546694694,0.199611546694694,1.23556895914391,-1.84504491221715,-1.01839981699243,-0.594314483633362,0.297242562132663
"P2RY12",-0.01510110519776,0.41202015477113,-0.719722173934533,-1.46858093148124,-0.496673832281153,0.347737859615845,-1.22483025269053,0.0151011051977598,0.907803854902119,1.86477300987349
"P2RY13",-2.36547271512049,0.0154795687647031,-0.0747639820439309,-2.36780828102165,-0.149606784773198,0.0508433040636114,-0.00777518242627146,0.0631162392430433,0.00777518242627145,0.0900776994084572
"P3H1",-1.54230625360596,-0.26687959034663,1.36933434946557,0.16958905692807,0.57390370990479,0.547829112482715,-1.95022560284034,-0.431148993554089,-0.169589056928071,0.407114274337625
"P3H2",-2.29482068148494,0.0522387581687426,0.0888457358262102,0.0984763819785681,0.128649450674845,-0.21013203334039,-0.00465523094042776,-2.40229071224523,0.00465523094042778,-0.06853606816591
"P3H3",-1.67381213399076,-1.08816687249566,0.0626059494079204,-0.770507212934431,-0.675369726062171,-0.0626059494079204,0.480374674172324,0.573707337735021,1.5826698630139,0.963716401072259
"P3H4",-2.24697173271255,0.0380284730980842,1.08219576261798,-0.201866735852919,0.226362209605664,0.405007085825045,-0.756953185825126,-1.11841766749617,-0.0380284730980839,0.981189722443567
"P4HA1",-0.592992527457815,0.680534932465743,1.28010459428385,1.04334767049628,1.40253021371071,-0.442700593445465,-0.595797141090986,-1.22925592960972,-1.14215259530748,0.442700593445466
"P4HA2",-1.86360602807692,-0.161109006987467,0.161109006987467,1.03557306758889,0.936156758646177,0.700221416656785,-1.20943319561528,-0.634599174168589,-0.84443760462866,0.763032809461342
"P4HB",-0.417178396587327,-0.264637628764472,0.806534491661225,0.410175227732551,1.60175515872554,0.514653423157639,-2.16432995241023,-0.523615117273497,-0.280073168098267,0.264637628764472
"P4HTM",-2.02870142884354,0.456250184731222,-0.747285354779811,0.624911420809188,0.312296269653813,-0.367583333267792,-0.135095657627876,-0.249196924907647,1.84348513994661,0.135095657627876
"PA2G4",-0.393187683168956,-0.11837320684051,1.01071405368074,0.0664233516755487,0.703281038384324,-0.0664233516755487,-0.117988723173733,-2.49610206302221,0.549861606603031,0.871570370507744
"PAAF1",0.128504548127983,-0.421214940872888,-0.00912763182422144,-1.00434198541661,1.12003416103996,0.00912763182422144,-1.75719185555134,-1.00333389792041,1.55583934115495,0.362663571574319
"PABPC1",1.71407855054966,0.167293559114439,-0.669887172015966,-0.72287525932512,0.934792521477059,-0.447901339819656,-1.15618462876229,1.38680589442382,1.07001898919535,-0.167293559114439
"PABPC1L2A",0.339420742244827,-0.410492987289345,-0.162992267878367,0.437728044296287,-1.87312923504813,-0.880509859628683,1.82305984242633,0.162992267878367,-0.760532720986571,0.583584902797838
"PABPC3",-1.11272194728918,1.24907903960272,-0.642238637870709,0.507258088978434,-0.507258088978434,-0.805635771567378,1.29077519678789,0.77327600024876,-1.05860822366631,1.14507411458988
"PABPC4",-0.731169018498677,1.06378531416328,-0.118350862099184,-0.849411248784441,0.876007359705774,0.511323727354338,-0.548152850212545,-0.118969548627158,0.118350862099183,2.43676589979834
"PABPC5",-0.505497152391134,1.366933899128,-0.0634160162689415,-0.507551529950097,0.0634160162689413,1.72004060950225,1.64604510495496,-0.601790651301462,1.55902288091571,-0.283288721334649
"PACS1",1.34745689068407,-0.366493608726803,-1.17231362334245,0.672066588924953,-0.555489252525462,-0.869907402821969,0.66167725259174,2.00049336566382,-0.0834541837395044,0.0834541837395044
"PACS2",-0.728281841839106,-0.81926798191289,-0.567598453610052,0.475697378286072,-1.56313051453072,-0.475697378286072,0.669415407086132,0.804912142391723,1.75487260712608,0.638993655105839
"PACSIN1",0.671297261786448,-1.11743572813594,-0.435933165928543,0.113643186888881,-1.43456287192411,-0.113643186888881,1.61610535201024,0.930927228299208,1.191063445753,-0.46949836390331
"PACSIN2",-0.174307991880573,-0.246597343255911,1.1737259581466,0.450694464840999,-1.09457361439302,-1.71925223809672,1.64700915098531,-0.267449993681379,0.174307991880573,0.626123196501733
"PACSIN3",0.00538149524492812,-0.954496127746176,-1.68594485092678,0.213009075209201,-1.98136226528682,-0.909742369181055,0.405679676884497,0.763773909611669,0.877525474049217,-0.00538149524492764
"PADI2",1.41516177442931,-0.686883955743286,-0.70581200514932,2.0275425151474,-0.891224550341436,0.107789691854854,-0.107789691854854,-0.115406967996874,1.23212789263083,0.651103206119432
"PADI4",-1.08025949702946,-0.107973357614911,1.36486609726931,0.851118620777669,0.736872998934726,1.88304476070041,-1.25958508376633,-0.11862942115626,-0.158809769976338,0.107973357614911
"PAF1",0.613975109994594,-0.203083130908395,0.871335549675389,-0.156461027169952,0.527559974714021,-0.546724456871231,-2.3579128417911,-1.46232846230268,0.215641035803117,0.156461027169952
"PAFAH1B1",1.0756605535506,-0.853199161847748,-1.39281883465548,-0.0519163513241172,-1.10816704241589,-1.71600317040226,1.15148415111824,0.18956980038845,0.0519163513241172,0.386216048448428
"PAFAH1B2",0.730069106124305,-0.667089281187039,-0.808267408104312,-0.259931087535443,-0.353345396221256,-0.48016986605215,1.39123191018837,0.464975004038932,2.32452727878482,0.259931087535443
"PAFAH1B3",0.0625420420516736,0.557756159203259,1.32670362207476,2.5582861233021,-0.367643341602984,-0.0442576214930187,-0.734993974378291,-0.630895829380417,0.0442576214930187,-0.108795690479986
"PAFAH2",0.952824142764961,0.00269052287294966,-0.00269052287294984,-0.478574652083468,1.21553401453917,0.249452940602158,-1.05689445581781,-0.511301995647356,2.38161595242229,-0.0511114307127979
"PAG1",-1.46461416406457,0.921597770642957,0.190736750563244,-0.760488072355137,0.0321310677903032,0.191959945190276,-0.736796017573486,-2.23076881704183,-0.0321310677903033,0.864392559323303
"PAGR1",1.78892750392808,1.11531404922923,-0.940194644823438,-0.091327875396417,0.0771905852824062,0.294575578935103,0.287038432967857,-0.0771905852824062,-1.49946219588196,-1.1119825226168
"PAICS",-0.426139891534487,0.355897496043011,0.59334406366332,-0.710265238152227,-0.0397978615384404,0.161958852128778,-2.86569523831918,0.0397978615384406,-0.226882962977132,0.48503606969711
"PAIP1",-1.67574546514628,0.882935793275078,-0.175445796306664,-1.8365901406808,0.576463429216195,1.23381976751608,-0.558895069043176,0.143578290744193,-0.0990786408776281,0.0990786408776281
"PAIP2",0.400220262874707,-1.22067508735532,-0.0401240970972301,-0.727725284480286,0.391275188159271,1.47065249790873,-1.13922010715402,0.0401240970972304,-1.32254939825904,1.2396047241421
"PAIP2B",0.0257314100356244,-2.14287194356454,-0.0586227139211989,0.0499662903440123,-0.169306580471292,0.117592222525326,-0.0257314100356244,0.0415501224546199,-2.5431292309992,0.0996032816586553
"PAK1",1.29280586683149,-0.032008568586777,-0.813336196008617,0.3293372700861,-0.334615951849314,-0.821486603053742,1.71474902253145,-1.55740704417091,0.652149198128039,0.0320085685867782
