"","11BR020","20BR007","11BR047","11BR030","11BR024","05BR029","11BR073","21BR010","11BR074","20BR008","01BR027","18BR003","11BR025","11BR028","11BR017","11BR015","11BR023","11BR006"
"NAA80",0.917999525990666,-0.88390288243123,1.34788687233316,-0.901028153681493,0.949777954887337,-0.903357722217498,-0.87248251456514,-0.914567742565799,-0.849825769396751,0.849825769396751,-0.873496042201413,-0.882722672682142,0.873332868923915,0.882971637429135,-0.880317288934482,1.22189599533376,1.16881965734317,1.17535813384681
"NAAA",-1.92893638357205,-0.992989086402543,0.451045200044085,-0.379295540889654,2.03459883565352,-0.379807017880104,0.512781579947691,1.33399727278332,0.899475226326858,1.16492538261894,1.28803637251154,-0.685619372342229,-1.15820663874884,-0.133765539361856,-0.1274161913246,0.1274161913246,-0.192942834205053,0.421615011513931
"NAALADL2",-0.503980042736185,0.241346706385622,2.83159356859822,-0.575923542822142,1.66203457026739,-0.487182072631952,-0.724778758553596,-1.17863075288827,-0.00569323603865107,0.260081801908935,0.527294941665549,-0.719999840362418,-0.195583125782982,0.899667666056856,-0.280261200371548,0.00569323603865036,1.18873004137276,1.05267966551583
"NAB1",-1.40429234888332,0.878850909788957,-1.21667001561402,0.589901812298147,-0.361452759938946,0.550595764750951,1.07154303943153,0.361452759938952,1.45382288614547,-1.51190522687099,1.05444211930574,0.898764202656865,-1.00245238161329,-0.641831401718919,0.939349455459499,-0.534888977093777,-0.868002942828635,-1.04462785673429
"NAB2",0.97289919221366,-0.935259232552349,1.09596967268677,-0.953712814606997,1.00978499559473,-0.95622307464918,-0.922953051095053,-0.968302593116865,-0.898538949855652,1.05296065472695,-0.924045192359696,-0.933987480582514,0.964522976853359,0.972800672113794,-0.931395524769861,0.898538949855652,0.983244419503767,1.09801527485395
"NABP2",-1.40429234888332,0.878850909788957,-1.21667001561402,0.589901812298147,-0.361452759938946,0.550595764750951,1.07154303943153,0.361452759938952,1.45382288614547,-1.51190522687099,1.05444211930574,0.898764202656865,-1.00245238161329,-0.641831401718919,0.939349455459499,-0.534888977093777,-0.868002942828635,-1.04462785673429
"NACA",-0.0922469934667948,-0.502464334649765,0.501019772055607,0.0922469934667949,-0.410938560208992,-1.25973426095013,0.548367988933772,0.343549763740494,1.64542833256621,-0.947549948788688,0.73189581435487,0.604496617561139,-1.0583093466696,0.209917023448004,2.05352290943992,-0.410170610937862,-0.718586533098134,-1.93736925197275
"NACC1",0.207508509237939,0.329420668090024,0.657897399491761,-1.1058913324534,1.92397386150934,-1.04957343377,-0.0155032702353025,0.0155032702353025,-1.72762037572581,0.513926436325734,0.925516132111458,0.988908235189546,-0.576884471252751,-0.933215567114441,-0.644670613416946,-0.900981744515562,-1.05706936630701,1.35058251683629
"NACC2",-1.40429234888332,0.878850909788957,-1.21667001561402,0.589901812298147,-0.361452759938946,0.550595764750951,1.07154303943153,0.361452759938952,1.45382288614547,-1.51190522687099,1.05444211930574,0.898764202656865,-1.00245238161329,-0.641831401718919,0.939349455459499,-0.534888977093777,-0.868002942828635,-1.04462785673429
"NADK",-3.1993194320032,-0.301260342444685,-0.997774190676747,0.08154225031868,0.24625379959377,0.0820046800030692,0.403690376055133,-0.894739785980387,0.986751356511692,-0.022336131382847,-0.140153193284052,0.0223361313828469,-1.64388268143752,0.494622318083567,0.431818274227324,-1.63052359322331,-0.395064518978776,0.037079220426081
"NADK2",-0.383671303721047,1.30458008213583,-1.070425882858,-0.0764618136594803,2.28834768950308,0.37314589067958,-0.404690317569388,-0.474858611070796,1.44937206129435,-0.119162384210945,-0.449133282667746,-0.362192237272216,2.12254142923065,1.21068039462907,0.240718551110693,1.41214860408003,0.0764618136594803,-0.473730313686701
"NADSYN1",-1.03537924942443,-0.611175474541797,-0.221064715343879,0.659152005482953,-0.0661398807453124,0.3195109367323,0.13036979288252,-0.23658633857029,1.11310677860712,0.537293468632754,0.0661398807453123,1.12220496962625,-2.55785547184691,-0.70792103063463,-0.395289081252879,0.2888094519445,-1.12978791543762,1.89180662277516
"NAE1",-1.66260892262086,0.20148689168441,-1.40893604705074,-0.256969383489337,0.76141919643111,-1.06734552835993,0.89886215429199,0.157527252615487,1.65732499091991,-1.69159645940996,1.55183082350821,0.764413548351357,-0.374855820671486,-0.613694948026913,0.504257904488123,0.0743266406956882,-0.526211318475444,-0.0743266406956878
"NAF1",0.979821234799533,-0.948685079417426,1.02246827440422,-0.968372290647055,1.09785135185168,-0.971050362554471,-0.935556224918473,-0.983937401554339,-0.909510031466261,1.03318064181241,-0.936721376253643,-0.947328310331201,0.949271543102404,0.963325868893573,-0.944563081259119,0.970315473492533,0.909510031466261,1.00691709139402
"NAGA",-0.882301832605233,1.83527256998417,0.585714750755811,0.340192626536313,1.68045362927364,0.342274911015184,-0.235458399283069,-0.321160788096063,2.22838449777286,-0.341067054026069,-0.0809532586993118,-1.28278639239454,-0.850983760832368,-0.0915513931973817,-0.997590345150054,0.333737441787783,0.0809532586993116,1.18620447563897
"NAGK",-1.94883975924814,1.19776514105077,-1.39641123849678,0.273316981765428,0.0409023767062606,0.429789838772806,0.422872225301481,0.00559588268643094,1.91879032970129,-0.646256567936156,0.171516993479975,-0.00559588268643113,-1.71921991137167,-0.625303060198836,1.03397106143957,-0.947502053951729,-0.492754107221866,-0.134874250386142
"NAGLU",-0.197327897886569,0.726520012519416,-0.470306905244303,0.00330366877170111,1.16448266222622,-0.30880137582877,-0.00330366877170072,-0.866418897671739,-0.0120803269971501,2.81688019977251,1.49025836083997,-0.282350355272226,-0.27562909479765,0.399062948358751,-0.760032408781883,0.912084881352717,1.79795695900147,1.44519291114106
"NAGPA",-1.40429234888332,0.878850909788957,-1.21667001561402,0.589901812298147,-0.361452759938946,0.550595764750951,1.07154303943153,0.361452759938952,1.45382288614547,-1.51190522687099,1.05444211930574,0.898764202656865,-1.00245238161329,-0.641831401718919,0.939349455459499,-0.534888977093777,-0.868002942828635,-1.04462785673429
"NAIF1",-1.40429234888332,0.878850909788957,-1.21667001561402,0.589901812298147,-0.361452759938946,0.550595764750951,1.07154303943153,0.361452759938952,1.45382288614547,-1.51190522687099,1.05444211930574,0.898764202656865,-1.00245238161329,-0.641831401718919,0.939349455459499,-0.534888977093777,-0.868002942828635,-1.04462785673429
"NAIP",-0.883772450355016,-1.05704589992153,-0.608950981537283,0.975112736598618,-0.184777967866925,2.28471566608621,-0.795818245958029,-1.04169233484784,-0.350641135455413,-0.5297975934544,0.928007074869225,0.693987116923344,0.0160252346463307,0.769054657547925,-0.0160252346463307,1.96406158462652,1.10804454178663,0.0755647367166956
"NAMPT",-0.563884417465607,0.501551539696317,-0.595321741175771,-0.372469587635203,1.50450201400036,0.203475337139845,-0.125287772172098,-0.293345879664712,1.09407768141288,3.31828955187579,0.381698639473957,-0.249036691221271,-0.647914394187169,0.125287772172098,1.44284871211764,-0.126262538629377,-0.390234723453308,0.468524054607729
"NANP",-1.08435270810497,0.626413154142934,-0.734896827341629,0.321354374070429,0.149654299954242,-0.349524782184862,1.73423290744267,-0.277380878388853,1.70567459889303,-0.658208850772903,2.11612793528069,0.960893111789542,-1.12149803328679,0.114734190722804,0.783095949530587,-0.114734190722804,-0.610487957126765,-0.95988679580859
"NANS",-1.57173172593717,1.08437575083107,-0.0335820949438991,-0.258500429625638,0.271118765888848,0.471868781522993,0.208489866302881,0.356200643393406,2.06573548531643,-0.0352865428728607,0.875707594719137,0.0335820949438991,-1.28712113433546,-1.24764202409122,0.033982435183393,-1.48506938005608,-1.62130683840642,-0.186662065133215
"NAP1L1",0.455303404271961,1.1408051379134,-0.458323517421441,0.321840495011175,0.453405557801874,0.552503573840827,-0.571438029780881,-0.838791951713128,2.73945671181637,-1.11620738893542,-0.974975645988813,0.935652210734327,-0.108432852578173,-1.09119291467383,0.653265119336498,0.108432852578173,-0.884452935376652,-0.807041176431174
"NAP1L4",-0.141701191037425,-0.888956807138656,1.68377354048887,-0.847081270299609,0.345905296661175,-1.7611326390766,-1.01531122560112,-0.965729985212806,0.220827212622162,-0.397008092960806,-2.13266561940902,0.27280690125414,0.284802892396807,0.401671192850354,0.141701191037425,1.68785360051939,0.151924894931443,-0.235595827080753
"NAP1L5",-1.00095829500307,1.45266487042636,-0.172233451476072,0.522811739469923,1.02377705119886,0.439008322719802,0.0923444224408551,0.462600809294187,1.6671339687414,-1.27021642693616,0.0801398169252611,-0.411510035594861,-0.734853566024273,-1.53582461514311,0.660300623311879,-1.77188391680809,-1.10908839335172,-0.0801398169252616
"NAPA",-1.46583033312773,-0.0140217242447871,-0.861282024633156,-0.902758361464694,1.87757282448531,-1.4040337388054,0.944591726818307,-0.0716398213425977,1.73947056358065,0.301560994696374,1.27805502339551,-0.208947367540341,-0.215735379942991,0.89701505943656,0.0140217242447871,1.20626731320577,-0.461364646861594,0.193185183213817
"NAPB",0.0294916152361071,-0.52924688958025,1.37678260756722,-0.735956909730228,1.17725098467438,-1.40300558846949,1.80890507399809,-0.548559256965897,-0.029491615236107,-0.573585567297354,0.496072082589719,-0.575498952438407,2.19212014465455,0.32842326458137,-0.279470413979275,1.54060604899441,-0.169891029245445,0.45934453269775
"NAPEPLD",-1.40429234888332,0.878850909788957,-1.21667001561402,0.589901812298147,-0.361452759938946,0.550595764750951,1.07154303943153,0.361452759938952,1.45382288614547,-1.51190522687099,1.05444211930574,0.898764202656865,-1.00245238161329,-0.641831401718919,0.939349455459499,-0.534888977093777,-0.868002942828635,-1.04462785673429
"NAPG",-1.08754830387726,1.00021026841341,-0.955476887584678,-1.31314650899379,1.01610281661103,-0.659084757575065,0.732323338326397,-0.254471841212354,2.957420430181,-0.0452209494276338,-0.898416142030111,0.476850027268262,-0.00154804843094784,0.594679069044228,0.304941749278602,0.246471794024468,-0.174847866793492,0.00154804843094784
"NAPRT",-2.1891541044344,0.825271579752617,-1.11101159218174,-0.00451756087448237,2.16739177826666,-0.338107979291813,0.383676913289559,-0.78354757700694,0.727653432318956,-0.261223820394845,1.1208404032831,0.744054627342388,-0.0563629467997719,0.587867952867221,0.00451756087448237,0.331369271110178,-0.617958022352423,-1.21513696692444
"NARF",-1.40429234888332,0.878850909788957,-1.21667001561402,0.589901812298147,-0.361452759938946,0.550595764750951,1.07154303943153,0.361452759938952,1.45382288614547,-1.51190522687099,1.05444211930574,0.898764202656865,-1.00245238161329,-0.641831401718919,0.939349455459499,-0.534888977093777,-0.868002942828635,-1.04462785673429
"NARS",-1.11972491396896,1.52944635825982,-0.250919728970597,-0.640783259049145,0.971211756160696,-0.226482037809499,0.389630487718704,0.246169303822278,3.10823667333641,0.740020267260067,0.333841444580507,-0.176306353383438,0.127152761743026,-0.793715274218212,-0.127152761743026,-0.633041461425698,-0.847517643370014,0.182676992724749
"NARS2",0.799958484716184,-1.20787006988653,0.678213966059653,-0.553967540772241,1.19714522610818,-0.38202554870088,-0.819391231006836,-0.796356291387196,-2.15215670187391,0.718852609635337,-1.59822334957278,-0.879657609887961,0.516716452258132,0.53792855355334,-0.375770351993712,1.37839479289028,0.375770351993712,0.516474130318487
"NASP",1.61208338262635,-0.0861683794677281,1.16373039723815,1.11155617913756,2.54446344478012,1.50692435437385,-0.312985046418067,1.00017128145178,0.620777890757882,-0.610331799961251,-1.24672230204412,-0.641730869674918,0.0806512370145856,-0.428332000526295,0.850980572859059,-0.45071540811925,-0.0806512370145866,-0.471504927765472
"NAT1",-1.50197009091748,0.227303108783683,1.50120765190506,0.0125004632661166,-0.354629627532767,-0.237158135473925,0.263737415110998,2.47499507972026,0.940566006175737,-1.34525852905497,0.465498128172917,-0.0185317498100877,0.672404994496838,-0.846985664271444,-0.0125004632661168,0.323739336108922,-1.08425027165466,-0.849762062595813
"NAT10",0.251457330867246,0.00192764896712996,0.153440668602665,-0.351648748046266,0.339141554182166,-0.00192764896713028,0.258493432354701,-0.523873384217041,2.46933943830049,1.62834479735152,1.26720830758496,-0.902424238494081,-0.793181110172349,-0.983563616933389,-0.390044372312499,-0.763385991112358,-1.52747714473087,0.735623776651125
"NAT14",-1.40429234888332,0.878850909788957,-1.21667001561402,0.589901812298147,-0.361452759938946,0.550595764750951,1.07154303943153,0.361452759938952,1.45382288614547,-1.51190522687099,1.05444211930574,0.898764202656865,-1.00245238161329,-0.641831401718919,0.939349455459499,-0.534888977093777,-0.868002942828635,-1.04462785673429
"NAT9",-1.40429234888332,0.878850909788957,-1.21667001561402,0.589901812298147,-0.361452759938946,0.550595764750951,1.07154303943153,0.361452759938952,1.45382288614547,-1.51190522687099,1.05444211930574,0.898764202656865,-1.00245238161329,-0.641831401718919,0.939349455459499,-0.534888977093777,-0.868002942828635,-1.04462785673429
"NATD1",-1.40429234888332,0.878850909788957,-1.21667001561402,0.589901812298147,-0.361452759938946,0.550595764750951,1.07154303943153,0.361452759938952,1.45382288614547,-1.51190522687099,1.05444211930574,0.898764202656865,-1.00245238161329,-0.641831401718919,0.939349455459499,-0.534888977093777,-0.868002942828635,-1.04462785673429
"NAV1",0.00018977039547123,1.48568384401067,-1.78883367294001,-0.00270081808748628,-0.672972042551882,-0.165234739627768,1.45507879438393,-0.902125453836122,1.18058821618215,-1.66165154641325,0.50802952734232,1.24121645759689,0.737189194830115,0.112225043260085,0.34736185010586,-0.0849115594103015,-0.00018977039547124,-1.2490891348088
"NAV2",-0.891038941050531,0.841389968467035,-0.882106353355075,1.07583011346979,-0.841389968467035,1.64540437270556,0.963691188850059,0.929720147831331,1.01264325003365,-0.89616232616698,1.02589879365501,0.987948654518728,-0.871907579209792,-0.854738628842331,0.957193872207729,-0.849647163611709,-0.865506521395289,-0.873915528495739
"NAV3",-1.40429234888332,0.878850909788957,-1.21667001561402,0.589901812298147,-0.361452759938946,0.550595764750951,1.07154303943153,0.361452759938952,1.45382288614547,-1.51190522687099,1.05444211930574,0.898764202656865,-1.00245238161329,-0.641831401718919,0.939349455459499,-0.534888977093777,-0.868002942828635,-1.04462785673429
"NAXD",-1.27060192371162,1.35534482972876,-0.449513529960722,-1.02789660981695,2.03891112288136,-0.530282815461303,0.510428234394785,0.411525909857574,1.54550277528627,-1.49261221653442,0.265994347206268,-0.199583275955847,-1.24967006155971,0.265622160749251,0.199583275955848,-0.615484283140711,-0.77838761358267,0.26408139609396
"NAXE",-2.10743867078524,1.38204777220547,-1.26391378724542,0.203237553918936,0.768065371832947,-0.165679444715839,-0.177381924885716,0.165679444715839,2.09657697999752,-0.8522879547066,-0.434721017990846,-0.420749056078841,0.490180090107294,0.338236572657148,0.188540796710544,-0.833526474734995,-1.20407772369841,0.625292697790846
"NBAS",-1.72807707628835,-0.134301016441617,-0.855495192154024,-0.96360230211949,-2.3386184531172,-0.270991682536598,1.33453178229971,0.47800772918712,0.317515836851878,1.14934616362628,0.134301016441617,0.187346059115697,-0.952625863287891,-1.14607236756876,0.320286520458644,-0.620245005022774,0.494120841454385,1.03036731746267
"NBDY",0.970440973582565,-1.58885297179467,0.53037068430891,0.481216041125429,-1.46104310786307,0.00777663763674062,-0.00777663763674051,-0.435678766194243,-2.35031752583821,-0.77954242375316,-0.312437796350949,0.771976059335782,1.48304521186146,0.209573516895361,0.0295544480217153,-0.052926533432384,0.549718599250438,-1.39471184798659
"NBEA",-1.40429234888332,0.878850909788957,-1.21667001561402,0.589901812298147,-0.361452759938946,0.550595764750951,1.07154303943153,0.361452759938952,1.45382288614547,-1.51190522687099,1.05444211930574,0.898764202656865,-1.00245238161329,-0.641831401718919,0.939349455459499,-0.534888977093777,-0.868002942828635,-1.04462785673429
"NBEAL1",-1.08597742101916,-1.04240380048879,-0.231988978685222,0.402092920363801,0.0979714326004096,-1.57945356865513,0.30510518124304,-2.02861174153644,-0.492080329518992,-0.73177453384587,2.02976834254694,1.23305246773053,-0.0979714326004098,0.299183611647397,0.966080111189377,0.466581162648228,-0.0994160423208393,0.447644135964408
"NBEAL2",-0.127774492845672,0.127774492845671,-0.855164815709105,1.72799727982301,-0.666559493783664,0.966698084094679,0.850768665011419,-1.2198715373423,1.16998703562428,-1.08648539739728,0.772539995709734,0.962524598980021,-1.23587477200754,-0.362937488833548,0.956412819480942,0.389824911358179,-1.50158067554222,-0.778892661400116
"NBN",1.22793269090307,1.14844732101816,1.98627310363517,0.47214966331622,-1.1827298078141,0.859025528996826,0.0870641654901737,0.276307531833742,-1.44702335663038,-0.662125120903969,-0.583151428863343,-1.36150812933039,0.465245102597799,-0.0870641654901737,-1.01813216386314,-0.836438934941244,-1.10169564727577,0.160926808008361
"NBPF14",1.18969230178613,-0.645401531677835,0.527563513392649,-0.68926647326278,1.13185635124919,-0.763313977571906,-0.645798604902652,-0.857004077778416,-0.635493665729862,0.83099743120885,-0.594563669857909,-0.527563513392649,1.64224521829595,1.69258514803385,-0.695296356409495,1.09391878334009,1.54737381840481,1.13246181791393
"NBR1",-0.992445015131413,0.270200207195029,0.652878728841543,-0.872565442215889,2.43646815441413,-0.367850105787081,-0.905025808738901,-0.805334049510852,0.183203596065677,0.286515016268255,-1.48315117099825,-0.919034514389923,0.776945783185891,0.396628574645046,-0.73939000581924,0.911752961317333,-0.183203596065677,1.37207426071411
"NCALD",2.60392212343689,-0.549907247934305,1.5229645417926,0.690186116095308,-0.349894243369209,-1.35897081651723,0.0496823704096847,1.95400361742901,-0.793086498798518,-0.640699533972264,0.507399983767817,0.412997010402447,0.472009920596231,-0.398802798399554,-0.106769741980304,-0.437162831779854,0.307888042555617,-0.0496823704096847
"NCAM1",-0.689716113982619,0.102283232818745,-0.275568426245153,0.775326171460073,-0.243603484869188,1.37196869043018,0.573435957109026,1.25348899706073,0.345238281871978,-1.73524733478376,1.45952409800974,0.839482464498815,-1.4366282443976,-0.102283232818745,1.33248879624082,-0.50180476243214,-1.42223227464561,-0.165110596204528
"NCAM2",0.70881926167512,0.0604196900118958,0.450362938650112,1.11011613066971,-1.97539104575841,1.33893852914646,0.392552539469283,1.85667880282005,-0.320258999201747,-1.28958669951274,-0.129122685111673,0.445071949484877,-0.502702691757343,-0.0604196900118958,0.392460285076901,-0.331221466452879,-0.867610608472301,-1.58571120773921
"NCAN",-1.40429234888332,0.878850909788957,-1.21667001561402,0.589901812298147,-0.361452759938946,0.550595764750951,1.07154303943153,0.361452759938952,1.45382288614547,-1.51190522687099,1.05444211930574,0.898764202656865,-1.00245238161329,-0.641831401718919,0.939349455459499,-0.534888977093777,-0.868002942828635,-1.04462785673429
"NCAPD2",-0.523172581798392,-0.391558877831973,-1.24684514069903,0.553023704012532,1.02880381009159,-0.507654881587029,1.38689311870772,-0.657006931066589,1.47723404149727,-0.439353309945744,1.90256294328714,1.58903411325118,-0.204931077883996,0.204931077883996,0.961277811955901,1.65827813704602,-0.603077260292888,-0.46705291380149
"NCAPD3",-1.40429234888332,0.878850909788957,-1.21667001561402,0.589901812298147,-0.361452759938946,0.550595764750951,1.07154303943153,0.361452759938952,1.45382288614547,-1.51190522687099,1.05444211930574,0.898764202656865,-1.00245238161329,-0.641831401718919,0.939349455459499,-0.534888977093777,-0.868002942828635,-1.04462785673429
"NCAPG",1.06840984085901,-0.927770640728788,1.00935399804149,-0.947984852155301,0.8875469293716,-0.950734612449967,-0.914290344432158,-0.963966620171456,-0.887546929371599,1.03106830072699,-0.91548668530331,-0.926377552756805,1.02783149514319,0.987851400961677,-0.923538302217263,1.0877627685196,1.08036456110617,0.934087061541476
"NCAPG2",1.16813390414136,-0.86366865272466,1.28867895237736,-0.88047618592237,1.08221254164203,-0.8827625322192,-0.852460175542938,-0.893764564619019,-0.830223798027813,0.830223798027812,-0.853454898437806,-0.862510340295725,1.0526014377923,1.07783241724655,-0.860149585443949,1.12222325673448,1.13011190879525,0.878050286525725
"NCAPH",1.02191438060658,-1.0584420412224,0.550114496051599,-0.243048540703914,0.814285780727977,-0.613704876320529,-1.34331612859927,-0.877907939702884,-1.95412955662284,-0.104780885952631,-0.486350295105661,-0.497874856747095,1.15136453616223,1.3086232736894,0.104780885952631,1.37702367431535,1.1230450249333,0.618231364402788
"NCAPH2",-1.40429234888332,0.878850909788957,-1.21667001561402,0.589901812298147,-0.361452759938946,0.550595764750951,1.07154303943153,0.361452759938952,1.45382288614547,-1.51190522687099,1.05444211930574,0.898764202656865,-1.00245238161329,-0.641831401718919,0.939349455459499,-0.534888977093777,-0.868002942828635,-1.04462785673429
"NCBP1",0.856248237558226,1.15346783171887,2.03096104391445,0.441851123808518,-0.389612503663212,-1.25150815742021,-1.14484903367464,0.286620971712339,1.60713972617199,-0.238507203309212,0.238507203309212,0.799793579270101,-0.480471522206895,-0.827004673834677,-0.606897777770725,0.476934696016881,-1.08014395238824,-1.2307182422109
"NCBP2",2.34927572689323,-1.07464866824134,0.280830504344232,0.237893170822538,0.525781426682103,-0.109165840084249,-1.2358090323514,0.447221899465879,-2.21240329543779,1.4064095671831,-0.19897285561892,-0.387131179702628,0.495040188137147,-0.143677907847502,0.25038135506346,-0.636858645598487,0.10916584008425,-0.617736861528196
"NCBP2-AS2",1.56713294057842,-1.45781914922511,0.498321906427581,-0.096198926306142,0.665947990100165,-0.70381718299889,-1.28506004741315,0.022170980696819,-1.89322410203502,-0.984405440895294,0.0834600032802773,-0.149436424187599,1.28986229797865,1.14771992817727,-0.022170980696819,1.16543198185933,0.808694933392593,-0.105282435866392
"NCBP3",1.16954427032921,0.556871713976021,-0.128936789325826,0.428871755554773,1.20813476518829,1.4101484954859,-1.4400360023373,0.0390729272849939,-1.51639082005128,0.674572178134897,-1.34718110968071,-0.0390729272849938,0.855174505304582,-1.18587085981888,-0.078437843171592,-0.0735383285422223,-1.64228780443004,0.452688811758463
"NCCRP1",0.353236878807768,-0.664552164535207,1.56170949156049,-0.777229010408151,0.108778220839816,-0.327090699795156,-0.467281540638323,-0.809214644186488,0.0925602698351543,-0.626711040119133,0.40020045939161,-0.636202006036342,-0.0925602698351543,1.83998886787284,2.7556289274998,-0.240531334287914,1.05572690693537,0.143878379208902
"NCDN",-0.453272518551012,1.05691131626282,-0.705402057046377,0.260308027790111,-1.53085264684734,0.634191900073217,1.31770062577627,0.361997733759185,1.6932241377483,-1.15461331765011,1.29694119199467,0.976022103411328,-0.260308027790111,-1.17600771977528,0.930264889990246,-0.348122327225716,-0.5249902209914,-1.02579573075425
"NCEH1",-2.07347033693051,-0.236818884114811,-0.998480553804882,-0.149993624407507,1.99384283625445,-0.171280630130613,0.0653902246937755,-0.846601826065248,1.3351659953949,0.994713268999674,0.0203585301442278,-0.0203585301442278,0.183553262695453,0.0890886766694216,-0.539991924137367,1.97748035780057,0.160080407979686,-0.111300627777625
"NCF1",-1.57111737108587,-0.034662443485211,-0.96106654921387,-0.0743024442295342,-0.483600497985221,-0.31315932168616,-0.115994437289548,-0.310269543079398,2.79795656959226,0.664460805196143,0.119633591745275,-0.234502922479028,0.105302688903932,1.96995183150279,0.955812132792838,0.034662443485211,0.563702914669584,0.713633487660688
"NCF2",-1.44352402076705,-1.21366026053165,-0.719584988439719,-0.0964948621849498,-1.51151195073634,-0.193437819054038,0.0964948621849496,-0.74838719407577,1.6259868739097,0.783543308538343,-0.202897102248216,0.361688328107879,-0.376570626606213,1.66933220632551,1.14072052481574,0.397133746489531,1.27270249587263,0.865826934777093
"NCF4",-1.87934216763691,-0.290991643567666,-1.76360812632776,0.0654993846384677,0.00338709355681845,-0.265684660279876,0.769509344703261,-0.366103925500129,1.90882009651561,-0.111989246351273,1.11286892472549,-0.00338709355681845,-1.69431803548065,0.710550406392301,1.0965558067546,0.0548048226322765,0.0269359476234438,-0.177642914407564
"NCK1",-1.26675733470454,-0.138551633301823,-0.484186284952257,-1.44605397892158,0.980813856143285,-1.03973735003335,1.05796536819716,0.550175597342297,1.49087076364118,-1.51954580896551,0.440131116659335,0.764289282392508,-1.22793758107193,0.74717641518344,1.19968838997477,-0.678581650221785,0.138551633301823,-0.590829409793407
"NCK2",0.704870185970238,1.2548389587914,0.645014103082767,-0.00510137117137298,1.17988239430346,-0.741525977012847,1.24490905272517,0.324508030960434,1.6187845988766,-0.610906473415031,-0.672212341140083,-0.312342749304255,-2.5956905264709,0.797155227123224,-0.0184890737845795,-0.118355216170436,-0.503076745292969,0.00510137117137298
"NCKAP1",0.152071939338087,1.49570608894591,0.400809064946571,0.0602899236953226,-2.33538187832043,-0.0588285885310781,0.0588285885310782,1.75265528866798,1.12720714471488,-0.98509371965351,-1.07270216838371,-0.717255984752862,-0.916933754650699,0.144660078694202,-0.537755180323593,-0.478193918534084,0.711386248674793,-0.666479250260736
"NCKAP1L",-0.859854782985489,-0.555593646293614,0.0285584533833334,0.606343275424019,2.28218078513968,1.31297516373556,-0.0285584533833334,-1.47894835355084,-0.30985674016083,0.331015623557065,-1.42929972678196,0.42938599035352,-0.968059248275966,0.464920501531598,-0.204506534946847,0.169650368035059,-0.488498761986194,1.61699346497371
"NCKAP5L",0.875000250914194,-0.219339126880183,-0.11670190747693,-0.955263594356531,-1.77905390528203,1.40858044177857,-0.1444554606558,0.782011584657133,-1.45781659909433,-0.461016477095299,-0.449064879309986,0.947079660480995,0.254728954522805,0.11670190747693,2.23096732031039,-0.491744743424328,0.917838560850495,0.255970154982046
"NCKIPSD",-1.9618009375835,2.13830444960689,-0.411764005662939,0.309253187234853,0.966388325538006,-0.480489019115864,0.848559743912748,0.2737803071603,1.65471545284722,-0.0475536694906887,-0.130798446626952,-0.454593448970265,-0.526498955477324,0.0977671163779749,-0.26104545225851,-0.454459939165011,0.0475536694906878,1.87032041619681
"NCL",1.36681188688673,0.585393831150393,1.10859067372715,0.279169574995583,0.189154874216217,1.13630020690132,-1.42721666960324,-0.189154874216217,-0.202482537994752,0.590501775817853,-2.36019369774691,-0.606427597991065,1.23676366547428,-0.644105172147129,-0.753041189069138,-0.892231270478698,-0.23663486730463,0.626922074960553
"NCLN",0.211268950654487,-0.944059755578933,2.32417013636945,0.363581135795099,-0.595321487043796,-0.54312494346193,-0.339290280642255,-1.05487354897199,-0.287214143641952,-0.00204754165154568,0.887926283882782,0.262908222377952,2.05702831027581,0.00204754165154568,-0.188015213262254,1.96101384507748,0.922377690630396,-0.210901434092461
"NCOA1",0.210985333845621,-3.57739226793603,-0.23680725708334,0.534659791884013,-0.474147180255158,0.109291156016447,0.393390186909842,0.515141285861168,-1.55620813421583,-0.244307759734611,0.560773851036444,0.637283053059046,0.400276655987074,-0.115683906840824,-0.448664444635791,0.33211595044962,-0.109291156016447,-0.300517415805457
"NCOA2",0.681668603990023,-0.242036036019701,-0.0572562637745054,0.653462038563767,-2.8475081582129,-0.0813778900069575,0.167479833252347,1.33353352844122,0.575941607902187,-1.59247171310688,0.737839280100357,0.0572562637745053,1.16822345441198,-0.273364386441039,0.709968829249831,-0.578132742927264,-0.224148900748272,-0.626439343706438
"NCOA3",-1.40429234888332,0.878850909788957,-1.21667001561402,0.589901812298147,-0.361452759938946,0.550595764750951,1.07154303943153,0.361452759938952,1.45382288614547,-1.51190522687099,1.05444211930574,0.898764202656865,-1.00245238161329,-0.641831401718919,0.939349455459499,-0.534888977093777,-0.868002942828635,-1.04462785673429
"NCOA4",-0.0691522091853888,-0.452949859510187,-0.149702406009485,0.0398346913027244,-3.53019399376017,-0.0398346913027244,0.671144402712749,0.254912500448118,-0.309941641825669,0.136664192138256,0.601938589551256,1.28304305868566,0.79238382224601,-0.380492617602464,0.621738501681908,-0.346707042439933,0.616428747245571,-0.108084580870974
"NCOA5",1.02367416219546,-1.3187487841226,0.633890280294961,-0.119821565263736,0.514987858083739,0.251260432703051,-1.3950356009045,-0.0057368131153068,-2.61795570349289,1.15355849706112,-0.480816751725978,0.00573681311530706,0.331486736098191,-0.0068974890748304,-1.18435278489296,-0.345813535881229,0.375984312311559,1.24208230968357
