,C3N-03452,C3N-01197,C3N-02684,C3N-01365,C3N-01191,C3N-03446,C3N-03450,C3N-03026
MYO6,0.25,-0.33,0.1,-0.12,0.55,0.28,0.41,0
MYO7A,0.44,0.17,0.54,0.07,0.03,-0.31,-0.16,0.59
MYO9A,0.29,0.51,0.75,0.86,0.26,0.26,0.52,0.49
MYO9B,-0.96,-1.28,-0.96,-1.37,-0.31,-0.7,-0.43,-0.77
MYOF,-0.56,-0.76,-1.22,-1.3,-0.48,1.4,-0.41,-0.54
MYORG,0.03,0.47,-0.07,0.06,0.21,0.25,0.39,-0.04
MYRF,0.79,NA,NA,1.64,NA,0.28,1.55,0.81
MYRIP,1.19,1.28,1.43,1.38,0.44,0.35,0.56,1.25
MYSM1,NA,NA,0.5,NA,NA,NA,0.23,NA
MYT1,-0.38,-2.5,-1.19,-0.38,-2.48,-0.22,-0.02,-0.43
MYT1L,-0.69,-3.56,NA,0.8,-1.83,0.61,-2.48,-0.51
MZB1,0.24,-0.16,NA,0.15,-0.28,2.63,NA,-0.08
MZT1,NA,-0.22,0.22,-0.04,-0.52,0.41,0.21,NA
MZT2B,-0.42,-0.09,0.1,0.35,-0.21,-0.38,0.04,-0.04
N4BP1,-0.15,0.27,0.21,0.31,0.11,0.14,0.3,0.09
N4BP2,0.11,-0.8,0.02,-0.36,-1.02,-0.43,-0.17,0.33
N4BP2L1,0.44,0.66,0.94,0.16,-0.35,-0.29,-0.48,0.4
N4BP2L2,-1.05,NA,-0.35,-0.3,NA,-0.26,-0.5,-0.58
N6AMT1,-0.73,-0.57,-0.95,-0.63,0.09,-0.36,-0.09,-0.31
NAA10,-0.66,0.01,-0.19,-0.03,-0.27,-0.35,-0.26,-0.34
NAA15,-0.29,-0.22,-0.1,-0.16,-0.02,-0.34,-0.18,-0.19
NAA16,-0.35,0.05,-0.36,-0.57,-0.2,-0.24,-0.36,-0.68
NAA20,-0.29,0.32,-0.19,0.52,1.88,0.16,0.41,-0.28
NAA25,-0.24,0.04,-0.15,-0.13,-0.05,-0.05,-0.22,-0.14
NAA30,0.4,0.52,0.89,0.74,0.18,-0.31,0.47,0.83
NAA35,0.32,0.53,0.8,0.85,0.22,0.01,0.55,0.61
NAA38,0.49,0.75,0.98,0.37,-0.14,-0.31,-0.1,0.65
NAA40,NA,-1.9,1.9,-0.57,-0.87,-0.69,-1.24,NA
NAA50,-0.43,-0.23,-0.33,-0.61,-0.32,-0.25,-0.4,-0.24
NAA80,0.47,0.92,-0.07,-0.4,0.15,0.07,0.96,0.81
NAAA,0.37,0.43,-0.04,-0.38,0.47,0.17,0.04,0.46
NAALAD2,NA,NA,0.72,NA,NA,NA,NA,NA
NAALADL2,-0.37,-0.06,-0.3,NA,0.28,NA,0.34,-0.64
NAB1,-0.1,0.33,-0.4,0.07,0.28,-0.2,-0.54,-0.3
NAB2,-0.55,-0.01,-0.16,-0.48,-0.59,-0.13,-0.59,-0.61
NABP2,-0.73,-0.5,-0.42,-0.3,-0.69,-0.2,-0.68,-0.63
NACA,-0.42,-0.63,-0.61,-1.11,-0.38,-0.32,-0.3,-0.43
NACAD,0.24,0.34,0.64,0.37,0.92,0.11,1.03,0.28
NACC1,-0.79,-0.61,-0.71,-0.24,-0.47,-0.39,-0.59,-0.53
NACC2,-0.15,-0.37,-0.11,-0.56,0.27,-0.42,-0.31,-0.08
NADK,-0.03,-0.08,-0.09,0.2,-0.42,-0.1,-0.32,-0.13
NADK2,0.19,0.49,0.9,0.27,0.57,-0.2,0.17,0.33
NADSYN1,-0.61,-0.43,-0.61,-0.33,0.3,0.34,-0.24,-0.42
NAE1,-0.09,0.14,0.15,-0.01,0.19,0.04,0.07,0
NAF1,NA,-0.71,-0.58,0.2,-0.6,-0.22,-0.11,NA
NAGA,-0.73,-0.9,-0.5,-0.96,-0.34,-0.26,-0.27,-0.59
NAGK,0.08,-0.57,-0.08,-0.24,0.21,-0.21,0.06,0.37
NAGLU,-0.18,-0.57,-0.53,-0.44,-0.08,0.42,-0.55,-0.22
NAGPA,NA,-0.99,-0.43,-0.61,-0.86,0.08,0.11,NA
NAIP,-0.92,-0.72,-0.45,-0.48,-0.69,0.09,-0.1,-0.24
NAMPT,-1.91,-1.75,-1.72,-2.25,-1.45,-1.57,-1.35,-1.84
NANP,-0.47,-0.69,-0.43,-0.89,-0.04,0.2,-0.29,-0.45
NANS,0.1,-0.16,0.04,0.02,-0.09,0.76,-0.01,0.16
NAP1L1,-0.45,-0.38,-0.59,-0.34,-0.12,-0.18,-0.55,-0.62
NAP1L4,0,0.04,0.03,-0.01,0.1,-0.15,0.04,0.09
NAP1L5,1.11,1.08,0.64,0.86,0.35,0.06,0.75,0.79
NAPA,0.55,1.02,0.67,0.61,0.75,0.19,0.41,0.46
NAPB,1.77,2.16,2,2.33,1.11,0.95,1.68,1.83
NAPEPLD,1.27,1.23,1.66,1.54,1.86,0.89,2.05,1.56
NAPG,0.9,1.56,1.73,1.36,1.03,0.67,1.05,1
NAPRT,0.06,-0.27,0.24,0.21,0.4,0.4,0,-0.29
NAPSA,NA,-0.54,NA,0.27,0.17,5.37,NA,NA
NARF,-1.1,-1.06,NA,-0.55,-1.46,0.61,-0.66,-1.14
NARS,-0.11,-0.2,-0.03,0.04,-0.06,-0.25,-0.21,-0.2
NARS2,0.37,0.17,0.32,0.21,-0.06,0.52,0.23,0.38
NASP,-2.36,-1.38,-1.89,-1.64,-1.29,-1.02,-0.94,-2.28
NAT1,-0.28,-0.32,-0.63,-0.71,0.18,1.51,-0.62,-0.45
NAT10,-0.76,-0.57,-0.56,-0.47,-0.63,0.03,-0.32,-0.74
NAT14,-0.31,0.18,0.27,0.01,-0.04,-0.26,-0.25,-0.06
NAT8L,0.9,1.69,1.05,1.31,0.51,0.65,0.88,0.66
NAT9,NA,NA,NA,0.21,NA,0.47,NA,NA
NATD1,NA,NA,0.03,0.16,NA,0.27,-0.12,NA
NAV1,-0.28,-0.53,0,0.23,0.03,-0.64,0.05,-0.1
NAV2,0.31,-1.65,-0.72,-0.45,-1.03,-0.45,-0.16,0.14
NAV3,0.94,0.8,0.77,1.75,1.14,-0.02,0.61,1.05
NAXD,0.85,0.88,1.1,0.85,1.17,0.46,0.69,0.91
NAXE,0.32,0.54,0.23,0.5,0.42,0.09,0.33,0.11
NBAS,-0.22,-0.16,0.11,0.02,-0.13,-0.16,-0.1,-0.13
NBDY,-0.13,0.04,0.35,0.36,-0.03,-0.23,-0.04,0.05
NBEA,0.89,1.48,1.41,1.62,0.7,0.6,0.98,1.16
NBEAL1,-0.16,-0.15,-0.52,-0.63,0.28,0.68,-0.17,-0.57
NBEAL2,-0.36,0.09,-0.53,-0.44,0.01,0.63,-0.62,-0.07
NBN,-0.84,-0.66,-0.92,-0.94,-0.48,-0.63,-0.7,-0.69
NBPF14,NA,NA,1.23,-1,NA,NA,NA,NA
NBR1,-0.11,0.33,-0.18,0.17,0.47,0.32,0.37,-0.11
NCALD,0.72,1.93,1.28,1.28,0.7,0.01,0.65,0.84
NCAM1,1.25,0.93,1.33,1.12,0.88,0.26,1.04,1.04
NCAM2,1.22,1.17,1.79,1.9,1.19,0.31,1.33,1.56
NCAN,0.79,1.4,1.23,1.09,0.46,0.01,0.98,1.26
NCAPD2,-2.15,-1.23,-1.11,-0.99,-1.11,-0.32,-0.88,-2.23
NCAPD3,-0.38,-0.01,-0.36,-0.33,0.4,-0.24,-0.61,-0.59
NCAPG,-1.32,-1.36,-1.07,-1.09,-1.18,-0.39,-0.84,-1.11
NCAPG2,-0.82,-0.61,-0.95,-0.62,-0.15,-0.59,-0.66,-0.66
NCAPH,-1.41,-1.77,-1.36,-2.24,-1.64,-0.7,-1.1,-1.35
NCAPH2,-0.08,-0.32,-0.79,-1.15,-0.43,-0.41,-0.3,-0.49
NCBP1,-0.88,-0.77,-0.79,-0.42,-0.61,-0.1,-0.94,-0.95
NCBP2,-0.8,-1.31,-1.1,-1.33,-0.83,-0.49,-1.08,-0.83
NCBP2-AS2,0.1,0.43,0.76,0.53,-0.36,0.3,0.02,0.53
NCBP3,-0.56,-0.75,-1.06,-0.54,-0.46,-0.31,-0.37,-0.57
NCCRP1,0.57,0.15,NA,NA,0.23,NA,1.3,0.12
NCDN,1.65,2.31,1.81,2.17,1.33,1.42,1.72,1.53
NCEH1,1.02,1.62,1.45,1.29,0.14,0.79,0.67,1.17
NCF1,-0.63,-0.56,-0.65,-1.03,-0.94,-0.74,-0.74,-0.47
NCF2,-0.98,-0.54,-0.93,-1.29,-0.58,-0.35,-0.81,-0.65
NCF4,-0.37,-0.59,-1.18,-0.5,-1.01,0.05,-0.64,-0.49
NCK1,-0.09,-0.18,-0.06,-0.36,-0.04,0.01,-0.01,-0.15
NCK2,0.64,0.83,0.6,0.8,0.33,0.37,0.48,0.53
NCKAP1,0.71,0.77,1.07,1.14,0.42,0.19,0.64,0.91
NCKAP1L,-0.36,-1.34,-0.74,-1.08,-0.06,-0.18,0,0.01
NCKAP5,NA,NA,0.59,NA,NA,NA,NA,NA
NCKAP5L,-0.56,0.7,-0.11,-0.18,0.23,-0.27,0.39,-0.23
NCKIPSD,0.67,1.69,1.08,1.47,0.59,0.58,0.97,0.79
NCL,-1.04,-0.89,-1.26,-1.38,-0.69,-0.43,-0.8,-1.21
NCLN,-0.29,-0.12,0.01,-0.02,-0.23,-0.13,0.13,-0.23
NCOA1,-0.51,0.15,-0.02,0.45,-0.05,-0.17,0.1,0.12
NCOA2,-0.72,0.38,-0.11,0.09,0,-0.02,-0.18,-0.43
NCOA3,NA,-0.37,-0.8,-1.49,0.01,0,-0.65,NA
NCOA4,0.24,-0.21,0.47,0.25,-0.19,0.09,0.48,0.47
NCOA5,-0.53,-0.41,-0.72,-0.32,-0.67,-0.06,-0.64,-0.43
NCOA6,NA,-0.63,-1.08,-0.29,-0.29,-0.57,0.02,NA
NCOA7,0.97,1.6,1.36,1.77,1.26,0.8,1.49,1.26
NCOR1,-0.69,-0.16,-0.35,-0.42,-0.34,-0.28,-0.36,-0.68
NCOR2,-0.42,-0.61,-0.63,-0.32,-0.74,-0.22,-0.38,-0.46
NCS1,0.78,1.7,1.05,1.71,0.02,0.7,1.08,0.95
NCSTN,-0.7,-0.58,-0.47,-0.69,-0.13,-0.6,-0.22,-0.27
ND1,0.7,1.3,0.21,1.9,0.51,0.93,1.43,1.11
ND2,1.13,1.65,1.09,0.82,0.17,0.39,NA,1.3
ND4,1.34,0.93,-0.5,1.86,0.54,0.98,1.15,1.48
ND5,1.65,1.31,1.99,1.87,0.63,1.04,0.96,1.62
ND6,1.85,2.09,1.92,2.71,2.62,1.43,1.34,1.78
NDC1,-0.51,-0.31,-0.18,-0.84,-0.02,-0.44,-0.57,-0.51
NDC80,-1.13,-1.43,-1.5,-1.25,-1.52,-1.12,-1.07,-1.45
NDE1,-0.27,-0.74,-0.35,-0.83,0.81,-0.02,0.59,-0.46
NDEL1,1.19,1.69,1.32,2.1,0.75,0.79,0.6,1.24
NDFIP1,-0.42,0.47,0.55,0.36,-0.92,-0.11,-0.02,0.16
NDN,0.08,NA,0.95,0.44,NA,0.43,0.77,0.45
NDOR1,0.27,0.33,-0.18,0.13,0.3,-0.43,-0.02,-0.01
NDP,1.06,NA,1.39,1.29,NA,-0.23,1.44,1.05
NDRG1,0.32,0.05,0.18,0.13,0.91,0.19,0.63,0.21
NDRG2,0.99,1.06,0.88,0.7,1.33,0.62,1.06,0.79
NDRG3,0.62,0.87,0.81,0.93,0.63,0.44,0.93,0.71
NDRG4,1.27,1.4,1.41,1.2,0.7,0.66,1.15,1.11
NDST1,-0.12,-0.08,0.37,-0.25,0.36,-0.37,0.15,-0.17
NDUFA1,0.43,1.05,0.7,1.62,0.22,0.58,0.48,0.68
NDUFA10,1.12,1.54,1.38,1.39,0.34,0.82,0.94,1.18
NDUFA11,1.12,1.47,0.58,1.28,0.48,0.61,0.69,1.46
NDUFA12,0.88,1.64,1.54,1.4,0.34,0.76,0.78,0.8
NDUFA13,1.17,1.85,1.7,1.49,0.44,0.56,0.95,1.01
NDUFA2,1.24,1.74,1.52,1.38,0.18,0.46,0.87,0.62
NDUFA3,1.33,2,1.64,1.59,0.25,0.87,0.55,1.44
NDUFA4,1.63,0.48,1.37,1.27,-0.4,0.65,0.86,0.77
NDUFA4L2,-0.38,-1.76,-1.74,-0.48,-1.32,-0.42,-1.3,-0.44
NDUFA5,0.88,0.95,0.8,1.27,-0.03,0.55,0.67,1.09
NDUFA6,0.91,1.86,1.42,1.15,0.16,0.62,0.76,1.02
NDUFA7,0.96,1.91,1.65,1.39,0.4,0.88,0.91,1.24
NDUFA8,1.23,1.94,1.53,1.1,0.3,0.81,0.85,1.3
NDUFA9,0.98,1.47,1.53,1.4,0.38,0.67,0.96,0.97
NDUFAB1,0.88,1.82,1.7,1.45,0.12,0.75,0.89,1.01
NDUFAF1,0.33,0.58,0.31,0.05,-0.18,-0.25,0.32,0.41
NDUFAF2,0.51,1.21,1.12,0.94,0.18,0.61,0.54,0.78
NDUFAF3,0.78,1.78,0.89,1.34,-0.01,0.73,0.61,0.96
NDUFAF4,0.92,1.44,1.36,0.55,-0.59,0.54,0.19,0.88
NDUFAF5,0.14,1.06,0.55,0.79,0.27,0.39,0.72,0.61
NDUFAF6,0.6,0.88,1.12,0.67,0.57,0.45,0.77,0.88
NDUFAF7,0.45,0.59,0.66,0.63,-0.02,0.28,0.28,0.56
NDUFAF8,1.31,1.44,1.37,1.3,0.02,0.46,0.64,0.67
NDUFB1,1.6,1.32,1.64,1.77,0.43,1.02,1.06,1.53
NDUFB10,1.15,1.72,1.36,1.2,0.65,0.62,0.95,1.27
NDUFB11,1.48,1.56,1.42,1.35,0.22,0.96,1.01,1.69
NDUFB2,1.28,1.51,1.77,1.41,0.46,0.65,0.82,1.39
NDUFB3,1.29,1.74,1.77,1.76,0.16,0.82,0.93,1.5
NDUFB4,1.14,1.51,1.28,1.51,0.38,0.55,0.84,1.09
NDUFB5,1.35,1.35,1.5,1.68,0.47,0.91,0.89,1.46
NDUFB6,0.81,1.4,1.76,1.37,0.25,0.68,0.75,1.2
NDUFB7,1.27,1.11,1.85,1.07,0.37,0.62,0.93,1.26
NDUFB8,1.4,1.3,1.35,1.62,0.27,0.71,0.89,1.49
NDUFB9,1.17,1.52,1.85,1.61,0.13,0.83,1.21,1.36
NDUFC1,0.95,1.74,0.86,0.99,0.53,0.91,0.95,1.11
NDUFC2,0.98,1.85,1.64,1.21,0.38,0.81,0.97,1.24
NDUFS1,1.05,1.66,1.36,1.44,0.32,0.75,0.78,1.24
NDUFS2,1.04,1.37,1.41,1.39,0.3,0.66,0.79,1.26
NDUFS3,1,1.72,1.29,1.32,0.17,0.67,0.92,1.01
NDUFS4,1.28,1.79,1.71,1.24,0.18,0.79,0.87,1.27
NDUFS5,1.16,1.6,1.44,1.27,0.32,0.72,1.05,1.13
NDUFS6,1.09,1.65,1.17,1.14,0.23,0.69,0.96,1.21
NDUFS7,1.1,1.87,1.6,1.1,0.17,0.76,0.73,1.06
NDUFS8,0.95,1.54,1.53,1.26,0.2,0.7,0.94,0.95
NDUFV1,1.18,1.72,1.37,1.6,0.26,0.87,0.89,1.15
NDUFV2,0.92,1.45,1.29,1.17,0.3,0.53,0.73,0.89
NDUFV3,0.76,0.75,0.68,0.78,0.07,0.44,0.85,1.09
NEBL,1.12,1.11,1.35,1.13,1.2,0.92,0.97,0.97
NECAB1,1.31,2.29,1.96,2.33,1.62,1.34,2.1,1.33
NECAB2,0.97,1.29,2.41,3.29,0.84,0.18,1.96,1.91
NECAB3,0.4,1.34,2,1.08,0.93,1.23,1.74,0.45
NECAP1,1.21,1.67,1.9,1.84,0.54,0.73,1.21,1.49
NECAP2,-0.85,-1.37,-1.29,-1.67,-0.57,-0.73,-0.85,-0.84
NECTIN1,1.3,1.39,1.59,1.74,1.25,0.24,1.39,1.46
NECTIN2,0.26,-0.03,0.2,0.03,0.17,0.01,0.32,-0.06
NECTIN3,0.73,1.39,1.04,0.68,0.62,0.21,0.55,1
NEDD1,-1.55,-1.58,-1.56,-1.02,-0.98,-0.55,-0.82,-1.32
NEDD4,-0.62,-0.74,-0.88,-0.57,-0.19,-0.22,-0.5,-0.54
NEDD4L,0.73,0.8,0.79,1.25,0.24,0.13,0.66,0.89
NEDD8,0.37,0.64,0.97,0.52,0.41,0.16,0.33,0.38
NEDD9,-0.3,-0.94,-0.88,-0.94,-0.53,-0.72,0.14,-1.4
NEFH,1.19,1.84,1.18,0.65,2.43,1.97,1.82,0.48
NEFL,0.97,1.36,1.44,1.38,2.61,1.4,2.03,0.85
NEFM,0.96,1.43,1.5,1.4,2.82,1.42,2.06,0.96
NEGR1,1.44,2.33,2.2,2.27,0.86,0.77,1.53,1.49
NEIL2,-0.73,-0.35,-0.09,-0.75,-0.58,-0.77,-0.93,-0.47
NEK1,-0.43,0.01,-0.14,-0.53,0.15,-0.47,-0.24,-0.22
NEK11,-0.43,-0.57,-0.42,-1.17,0.04,-0.44,-0.88,-0.7
NEK3,-1.23,-2.4,-1.5,-1.2,-0.23,-0.82,0.01,-1.15
NEK4,0.01,0.24,-0.1,-0.58,-0.11,-0.5,-0.1,-0.01
NEK6,-0.51,-0.67,-0.77,-1.02,-0.58,-0.48,-0.61,-0.56
NEK7,0.27,0.18,0.21,-0.29,0.85,0.44,0.5,0.03
NEK8,-0.75,-1.48,-0.62,-0.9,0.09,-0.36,-0.46,-1.28
NEK9,-0.5,-0.83,-0.61,-0.9,-0.29,-0.16,-0.28,-0.51
NELFA,-1.06,-0.84,-0.92,-0.65,-0.49,-0.17,-0.64,-0.86
NELFB,-0.77,-0.62,-1.08,-0.72,-0.29,-0.16,-0.72,-1.03
NELFCD,-0.38,-0.75,-0.57,-0.13,-0.54,0.11,-0.37,-0.16
NELFE,-0.68,-1.09,-0.8,-0.65,-0.52,-0.12,-0.39,-0.53
NELL1,0.37,NA,NA,1.63,NA,0.7,0.62,0.76
NELL2,1.48,1.52,2.24,2.31,1.65,0.61,2.09,1.18
NEMF,0.07,0.03,0.34,-0.04,0.3,0.04,0.4,0.02
NEMP1,-0.21,-0.39,-0.67,-0.51,-0.45,-0.87,-0.15,-0.46
NENF,0.17,-0.38,-0.11,-0.12,0.36,0.26,0.34,-0.01
NEO1,0.87,1.05,1.01,1.13,1.36,0.25,1.24,0.59
NEPRO,-0.29,-0.13,0.02,0.28,-0.4,0.15,-0.02,-0.31
NES,-2.37,-1.99,-1.65,-2.04,-1.86,-1.8,-2.51,-2.44
NETO2,0.28,NA,0.82,0.93,NA,-0.06,NA,0.49
NEU1,-0.29,-0.31,0.01,-0.24,0.01,1.01,-0.49,-0.45
NEU3,0.91,0.91,1.08,1.2,0.17,0.22,1.31,1.03
NEU4,0.31,NA,-0.38,0.84,NA,0,-0.28,0.47
NEURL4,0.41,0.74,0.72,0.82,0.28,0.19,0.43,0.43
NEXN,-0.76,-1.07,-1.62,-0.87,-0.84,0.23,-0.81,-1.3
NF1,0.49,0.8,0.95,0.97,0.58,0,0.65,0.71
NF2,-0.33,-0.13,-0.22,-0.41,-0.07,-0.29,-0.11,-0.08
NFASC,1.46,1.6,1.88,1.92,1.59,0.97,1.93,1.31
NFAT5,0.56,0.52,0.71,0.66,0.09,0.09,0.23,0.73
NFATC1,-0.32,0.46,-0.14,-0.13,-0.17,-0.22,-0.17,-0.35
NFATC2,-0.51,-0.37,-1.01,-0.4,-0.02,-0.22,-0.53,-0.39
NFATC2IP,0.46,NA,-1.16,-1.05,NA,-0.31,-0.07,0.51
NFATC3,-0.82,-0.49,0.21,-0.01,0.13,0.04,-0.03,-0.59
NFATC4,-0.2,-0.83,-1.13,0.93,-0.28,0.04,-0.99,-0.2
NFE2L2,NA,-0.01,1.09,NA,-0.57,NA,NA,NA
NFIA,-0.82,-1.26,-1.03,-0.63,-1,-0.83,-0.71,-0.95
NFIB,-1.38,-1,-0.98,-1.19,-1.38,-1.01,-0.91,-1.29
NFIC,-0.74,-0.37,-0.62,-1.09,-0.26,-0.39,-0.47,-0.75
NFIX,-1.03,-1.26,-0.78,-1.08,-0.62,-0.86,-0.64,-1.31
NFKB1,-0.49,-1.24,-0.79,-0.79,-0.28,-0.38,-0.31,-0.44
NFKB2,-0.7,-0.98,-1.13,-1.27,-0.39,-0.42,-0.8,-0.55
NFKBIA,-0.37,-0.53,-0.58,-0.98,-0.24,-0.05,-0.31,-0.19
NFKBIB,-0.78,-0.78,-0.4,-0.8,-0.13,0.04,-0.25,-0.7
NFKBIE,-0.4,-0.75,-0.52,-0.49,-0.83,-0.29,-0.26,-0.23
NFKBIL1,-0.89,-1.33,-0.22,NA,-0.65,NA,-0.37,-1.18
NFRKB,-0.21,-0.75,-0.54,-0.02,-0.44,-0.14,0.18,-0.41
NFS1,0.9,1.39,1.38,1.29,0.36,0.38,0.74,1.03
NFU1,0.69,0.71,1.11,1.01,0.15,0.66,0.55,0.5
NFX1,0.14,0.18,0.38,0.35,0.17,-0.17,0.36,0.28
NFXL1,-0.21,-0.43,0.28,-0.03,-0.09,-0.2,-0.04,-0.21
NFYA,-0.66,-0.68,0.32,-0.52,-0.52,0.21,0.18,-0.62
NFYB,-1.06,-0.81,-0.63,-1.21,-0.65,-0.74,-0.66,-1.26
NFYC,-0.79,-0.15,-0.63,-1.1,-0.5,-0.56,-0.42,-0.53
NGB,1.78,NA,1.33,NA,NA,NA,0.56,1.33
NGDN,-0.73,-0.61,-0.39,-0.83,-0.18,0.12,-0.2,-0.83
NGEF,0.67,1.73,1.74,2.07,-0.14,0.89,0.83,0.94
NGFR,-0.29,-1.41,-1.18,-0.93,-0.89,-0.49,0.25,-0.8
NGLY1,-0.25,-0.08,0.1,-0.04,-0.03,-0.32,-0.01,-0.23
NGRN,-0.51,0.54,NA,-0.87,-0.42,0.27,NA,-0.03
NHEJ1,-0.09,0.31,0.35,0.14,0.23,0.21,-0.2,-0.08
NHLRC2,0.03,-0.46,-0.2,-0.46,0.25,0.08,0.13,-0.16
NHLRC3,-0.08,0.03,0.3,-0.88,-0.5,0.04,-0.18,-0.44
NHP2,-0.61,-0.74,-0.42,-1.09,-0.57,-0.38,-0.48,-0.77
NHS,-0.02,0.72,-1.82,0.39,-0.08,0.03,-0.03,0.16
NHSL1,-0.12,-0.32,-0.33,-0.25,-0.41,-0.57,-0.19,-0.2
NHSL2,0.51,0.4,0.98,1.53,-0.47,-0.55,0.23,0.7
NICN1,0.44,NA,NA,NA,NA,NA,0.48,0.26
NID1,-0.13,-1.04,-0.7,-0.91,-0.87,0.13,-0.66,-0.68
NID2,-0.12,-0.66,-0.89,-1.11,-0.55,-0.15,-0.89,-0.63
NIF3L1,0.51,0.72,0.8,0.72,0.88,0.42,0.6,0.56
NIFK,-0.8,-0.73,-0.86,0.04,-0.86,-0.19,-0.14,-0.61
NIN,-0.12,-0.57,-0.8,-0.22,-0.42,-0.12,0.16,0.07
NINJ1,NA,NA,0.36,-0.41,NA,0.29,0.74,NA
NINJ2,0.85,0.6,1.37,1.4,2.1,0.61,2.04,1.51
NIP7,-1.09,-0.69,-1.43,-0.87,-0.68,0.04,-0.67,-0.97
NIPA1,1.02,0.74,1.15,0.09,1.14,0.55,2,0.6
NIPAL3,2.04,2.02,1.83,2.27,0.67,0.83,1.69,2.04
NIPBL,-0.68,-0.67,-0.45,-0.62,-0.1,-0.15,-0.36,-0.78
NIPSNAP1,0.74,1.03,1.19,1.35,0.38,0.55,0.52,1.05
NIPSNAP2,-0.12,0.37,0.32,-0.12,0.02,-0.19,-0.26,-0.17
NIPSNAP3A,-0.02,1.51,0.76,0.52,-0.03,0.68,1.25,1.76
NIPSNAP3B,0.47,2.17,2.03,1.55,-0.26,1.24,NA,2.02
NISCH,0.24,0.76,0.74,0.69,0.57,0.14,0.65,0.52
NIT1,0.62,0.66,0.84,0.9,0.35,0.39,0.46,0.48
NIT2,0.63,0.55,0.53,0.65,0.25,0.19,0.39,0.73
NKAIN3,0.3,-0.49,0.45,0.12,0.84,-0.35,0.42,0.11
NKAP,-0.51,-1.39,-0.24,-0.79,-0.93,-0.35,-0.32,-0.66
NKAPD1,0.91,NA,-1.4,-1.24,NA,-0.56,-1.26,-0.42
NKAPL,0.44,0.7,NA,-1.83,-0.1,-2.63,NA,-0.38
NKIRAS1,0.87,1.5,1.49,1.16,0.69,0.45,0.66,1.1
NKIRAS2,-0.49,-0.19,-0.42,-0.8,0.19,0.21,-0.34,-0.42
NKRF,-0.33,0.46,0.32,0.15,-0.67,-0.05,-0.17,-0.34
NKTR,-3.74,-1.11,-0.86,-0.7,-0.58,-0.18,-0.41,NA
NKX2-1,NA,0.15,NA,-0.14,0.09,2.41,-0.24,NA
NKX2-5,NA,NA,NA,NA,NA,NA,-0.99,NA
NLE1,-1.11,-0.44,-0.01,-0.31,0,-0.26,-0.32,-0.73
NLGN1,-0.11,0.65,0.22,0.78,-1.1,-0.41,0.01,0.8
NLGN2,0.97,1.59,1.58,1.54,0.1,0.75,0.85,1.17
NLGN3,0.11,0.09,0.12,0.2,-0.12,-0.56,0,0.19
NLGN4X,-0.06,0.1,0.22,0.44,-0.77,-0.37,-0.05,0.82
NLGN4Y,1.06,NA,0.75,NA,NA,NA,NA,1.69
NLN,0.07,-0.16,0.03,0.16,0.23,-0.3,-0.08,0.08
NLRC4,-0.29,0.01,-0.46,-0.03,-0.22,-0.8,-0.36,-0.18
NLRP2,NA,0.27,NA,NA,0.69,NA,0.38,NA
NLRX1,0.25,0.09,0.32,-0.06,0.2,0.01,0.21,0.2
NMD3,-0.55,-0.63,-0.35,-0.62,-0.29,-0.13,-0.19,-0.36
NME1,0.2,0.31,0.05,0.52,-0.29,0.14,0.26,-0.82
NME2,-0.17,-0.32,-0.15,-0.72,-0.47,-0.15,-0.15,-0.22
NME3,-0.03,0.61,0.65,0.5,0.06,0.03,0.13,-0.01
NME4,-0.71,-0.85,0.2,-0.22,-0.35,-0.69,-0.79,-0.78
NME5,NA,-0.22,NA,NA,-0.37,NA,0.98,NA
NME6,-0.37,-0.34,0.18,0.43,-0.05,-0.06,0.01,-0.73
NME7,-0.17,-0.1,0,-0.04,-0.16,-0.24,-0.15,-0.23
NMI,-0.94,-0.97,-1.09,-1.82,-0.71,-0.46,-0.85,-0.92
NMNAT1,-0.95,-0.71,-0.74,-0.21,-0.17,-0.35,-0.61,-0.95
NMNAT3,-0.16,0.31,0.55,-0.08,-0.14,-0.69,0.02,0.43
NMRAL1,0.5,-0.23,0.24,0.27,0.9,0.09,0.44,0.43
NMRK1,0.24,0.32,0.45,0.44,0.46,0.71,0.5,0.77
NMT1,0.06,0.08,0.37,-0.01,-0.07,-0.08,0.09,0.25
NMT2,0.59,0.86,1.07,0.62,0.59,0.36,0.6,0.46
NNMT,-3.64,-0.88,-1.63,-1.03,-0.79,-1.16,-2.85,-3.12
NNT,0.8,1.09,1.31,1.06,0.27,0.54,0.75,1.03
NOA1,NA,NA,NA,0.15,NA,0.01,NA,NA
NOB1,-1,-0.75,-0.46,-0.63,-0.57,-0.48,-0.53,-0.89
NOC2L,-1,-0.82,-0.85,-0.91,-0.8,-0.23,-0.26,-1.08
NOC3L,-0.56,-0.15,-0.96,-0.38,0.09,-0.04,-0.17,-0.8
NOC4L,-1.47,-0.53,0.38,-0.24,-0.24,-0.27,-0.4,-0.66
NOCT,0.48,1.2,0.87,0.67,0.28,0.15,NA,0.44
NOL10,-0.76,-0.95,-0.69,-1.02,-0.51,0.05,-0.3,-0.96
NOL11,-0.93,-0.67,-0.6,-0.24,-0.6,-0.27,-0.51,-0.72
NOL3,-0.28,0.35,0.32,0.45,-0.12,-0.06,0.29,-0.25
NOL4,NA,NA,NA,0.41,NA,-0.28,NA,NA
