"","C3N-00439","C3L-01955","C3L-01962","C3N-02818","C3N-01803","C3N-00243","C3N-02261","C3N-01903","C3N-00496","C3N-03021","C3L-01279","C3N-01650","C3L-01865","C3L-02212","C3N-01653","C3N-02440","C3N-00958","C3N-01652","C3L-02210"
"MINPP1",0.695132475803064,-0.406135108638458,0,-0.322898680348449,0.323585773731783,1.21263974072951,-0.360433840480181,-0.12688444236895,-0.834342869823355,0.350608283666819,-0.980094260355976,-2.07083447924132,0.120073830490157,0.0066055973140333,-1.91532599366939,0.863790714315622,1.07932833217391,0.712499984028302,-2.01622553203387
"MIOS",1.2595008365566,1.43925094595861,2.21045753570231,-0.671274238944588,-1.17372079749767,0,-0.282342232416793,0.4875461409402,0.785388592821534,-0.0850912823547851,-0.47839679952858,-0.901322504329426,0.713941037338063,-0.0719393668147295,-1.22323957134441,1.37432190269428,0.312749237678506,0.093656109116964,-1.39313087184262
"MIOX",0.469065662260236,0.463632745028877,-0.445101899382345,-0.492666763317454,-1.92792157482584,0.378175308285972,0.236253412913802,0.520573442815387,0,0.147849692525498,-0.443190920426883,-3.12996394180546,0.491890302261463,0.0580862317858231,-1.11185871678924,-0.412124071160062,0.329939624175884,-0.103381860214879,-1.90847839952002
"MIPEP",0.779519717363891,0.963185743265087,-0.0160119681064195,-0.500427453111176,-0.618605801131154,0.472785878443398,0,0.714948580776478,0.513110891375643,-0.285516321700709,-0.805832757769291,-2.99989784504566,0.423505516180788,0.105042512843002,-0.458212514460027,-0.224632768060207,0.41450696993144,0.560593045135069,-2.16338331539848
"MISP",-1.85764160530271,0.294719350784756,-2.03703287739309,0.236079446579672,0.356736030708286,-0.0549984548119203,-0.468339710570941,0.0147186965987072,-0.234364304576211,-1.13410386132807,-0.906570576977225,1.5159876872503,-0.154750808713285,0.449455390365717,0,1.57430593149119,1.5534622827721,0.132130008243394,-0.638852746178969
"MISP3",-0.0962561955103692,0.0890267533593125,0,-1.73172958919999,0.678872917764404,-0.163716160933918,0.430489053417886,-0.313608254345961,-0.0692278281533483,-1.01112621946814,-0.210598479903218,-1.58320406042349,0.817297968154845,0.380736123451934,1.11693411687731,0.256787757817871,1.06254123874997,0.531897616026541,-2.72694786226528
"MITF",1.11363541044841,-0.400497429183235,-0.200572079186851,0.18356971052098,0.799881031091787,-0.437996615033677,-0.0382102880712782,-1.30318375569289,1.75680911460806,0.937048719240177,-0.127345414216016,2.77891177113383,-0.6213750523964,0.14571099571243,0.963194154949418,-0.0423978421537411,-0.0830029365906158,0,1.95218985519531
"MIX23",0.526547853595403,0.377160087027314,-0.0909638257008132,-0.344045851849347,-1.01758684721159,0.580087818367881,0,0.54418437459294,0.293786403935563,-0.365931250325676,-0.813110595471461,-2.91851117914842,-0.0312999056454463,0.0288261779261412,-0.577504345795546,0.0161366603588882,0.454221916046151,0.500121553989191,-2.68307700389684
"MKLN1",1.88598001293173,-0.364833496676658,-0.787737072412216,-1.45274510088816,0,0.119298055632112,-0.136541975490185,0.108582659255453,1.63784253727861,-0.928337260557536,-0.364619722937988,0.700298528292731,0.525771951962736,0.431563168025208,2.46710765777546,-0.840264222515633,0.440129320583658,-0.128428339638747,-0.550266822521956
"MKNK1",1.9403623314557,-0.135410014980908,1.90078157537677,-0.0755087196413316,-0.108675766968206,0,-0.0160939262584857,-0.0359704050186709,1.86790680758401,1.88562849245016,1.90009627361997,1.91556497638508,1.89681842341379,-0.154550167398932,1.85162972368057,-0.0608663923311929,-0.0874546608617562,0.00491341792399437,-0.148704628626778
"MKRN1",-1.11792505476619,2.21971433693547,-0.00789864181294873,0.70766616085079,-0.63892464833957,-0.270897984656779,0.031739306584242,0.733389705166749,-0.842939224690354,-1.23254099366492,-0.00802492416815996,0.461131228986481,-0.416275388420912,1.61108152995947,0.616248883133802,0.0252242286889763,0,-0.41669485108598,2.29719373313795
"MKRN2",-0.322313824450569,-0.131620744502262,0.970733990130539,-2.43794557750344,0.27137887881333,0.188001186087216,0,0.148591100421015,-0.79245949970844,-1.33714468792391,0.151751062282587,1.75487302638532,-0.152005201538644,-0.549957199375901,1.708715194946,0.440754775389682,-1.12930617740444,0.119464063073762,-0.908969340534934
"MLEC",0.809730135413192,-0.263431606429215,0.845838263505529,0,-0.798880663414622,0.42566020145237,-0.811875655996232,0.290614408448487,-1.04537398015049,0.747937278444999,-2.08555787887514,-1.14909210606069,0.499174397654779,-0.693948404337373,-1.88826325870027,0.746389495263608,0.873435458141413,0.460825753909669,-1.74638359765349
"MLF2",-0.6507911865404,-1.33151218668201,0.109727483698024,0.741522661072968,0.109772197697557,-0.2082132304606,-1.61186082756754,1.91704048989532,-0.179093433609628,0.0444682490770582,0.616082416131807,-0.0108214484726539,1.83658478393276,-0.80264806260456,0.000857509425929821,0.656571349670374,-0.488926781129549,0,-1.9725050685611
"MLH1",0,0.602140210170586,-0.603716090088777,-1.59022605319679,-0.60363840604526,1.27857733632383,1.13011155896619,-1.86506748764366,0.956933062441101,0.100087979266676,-1.41595171951205,0.403082699871674,-1.05922914453192,-0.218378208455056,0.298068520192065,-1.28549580502625,0.391146815290894,0.846547617014497,-1.40525354607177
"MLKL",0.0516261985184791,-0.749591062481791,0.147434183095508,-0.159571971716361,1.81058793328027,-0.322680959100887,-0.222301828322221,-1.34230715923108,0.790136987788876,1.11615290389914,0,1.42309546718488,-0.154414579843543,-0.615296011124266,0.634648306716086,-1.35134965396455,0.467665798613262,-0.58177252091537,2.37711732111086
"MLLT1",0,-0.898111567367536,-0.0918431818328424,0.977322969655577,1.29250159439492,-1.98025145596567,-0.372170911765273,0.855366757027478,0.398886465661279,-0.393018836246748,-0.0631507600670683,0.954127685258708,0.985887095300904,-0.684138348622313,0.142343770903566,1.79566585046031,-0.796719234543024,-1.69981419713404,0.623330803664288
"MLLT6",-0.0571688914173106,0.164732303065873,-2.05855644469939,0.0593853166390375,0.167238690709951,-1.94980488545199,-1.96623025068383,0,-0.100877657735407,0.148091773795193,-2.08969817834231,0.160575422907964,-2.05200858560303,0.111919155918205,0.121345159605709,0.0304083726406254,-0.00314368083658009,-1.944790280399,0.189197456871792
"MLPH",0.0400743325785578,-0.244375872612573,-2.06692212590963,-2.03517939753948,0.0634450333279714,-5.49285166786305e-05,-0.066962207225514,-1.9947568938731,0.0915107624151699,0.0442607624841124,-2.09811783155715,0.220550379344258,-2.06036291866274,0.0165378014953208,0.217741306689968,-2.02020962619168,0.0652816565578378,0,0.0467641192023039
"MLST8",-1.87248747109465,-1.43031993835804,0.19190959237116,0.333887325916188,-0.373106265330879,0.520250874535943,0.608792295776114,0,0.242824420370513,-0.304108751521317,1.0248043997376,-0.602522634780885,-0.776951566069666,1.12506900897571,-0.771677272421219,0.326456857338152,0.0222236071475862,-1.23948526481504,-2.75170424538091
"MLXIP",0.0127074787944917,-0.0831425465542577,-0.0542769802973387,-0.0232149494017673,2.04487462883384,1.95259394187072,1.99365933626443,0.0163407259365211,0,-0.0116502052813181,-0.0848037189359506,1.96438268748675,-0.0478584300146525,-0.102291103142929,1.91793658754402,-0.00856619285247199,1.98511150569572,1.97223432421795,-0.0964429976772453
"MLYCD",0.675314858047632,0.403928203672299,0.0942585054789516,-0.518754827405997,-0.671734842197206,0.346685873520234,-0.0315359909572772,0.237404028517533,-0.0172585300217022,0.340377512754507,-0.692709170474702,-3.08227312893097,0.383454085967402,0,-0.782970389185222,0.00814823981750675,-0.0257205200072057,0.0889374006344576,-2.73715897443032
"MMAA",0.597998147463548,0.976682602020899,-0.198521644581892,-0.380044775045643,-0.870803849380269,0.0134394093779645,0,0.532472979608278,0.649614900564727,-0.127489531405146,-0.58499829462523,-2.85590845786046,0.210200116147258,0.283277900436232,-0.847770107407055,-0.00138138900946585,0.353939575343543,0.669266096685618,-2.44147354958353
"MMAB",0.104409282241047,1.41311605149965,0,-0.758976057827283,-0.407341984547293,-0.283482600602297,0.964440444454935,-0.123485946518772,1.58737348995047,0.210408282097816,0.434456413690067,-2.75288202921894,0.961987207974885,0.701655337080135,-0.183520375657126,-0.167227395096949,-0.594477547941904,0.955298705771568,-1.09417780024437
"MME",0.107345836786783,0.611928565861334,0.344370315512207,-0.24629577944681,-1.7707860710426,0.48167338736752,-0.284312871149509,0.805500682244001,-0.305816854190041,0.0548496895881143,-1.33913377264152,-2.39146047426193,0.339405853343124,0,-1.67503950438057,-0.193431219361944,0.419435104358248,0.431343046498778,-2.20252735422733
"MMGT1",2.46852446102393,0,-0.172340076449628,0.882683163099134,1.03755185306419,-0.259684291453266,-0.211446525697826,0.442428208141009,-0.78784141797374,1.04928371056004,-1.52397935785927,-1.62691121046455,-0.104511726028009,0.09208164379761,1.17871021810962,1.47503429125993,0.429422620263061,-0.0191729057006649,-0.324834309257686
"MMP12",0.0562799618784725,-1.89736539057728,-1.86909430518762,0.0288676746233924,-0.064071555380434,0.0964454906246401,0.0534752842684751,0.199119441508733,0.0694951063922939,0.0849009983700411,-1.89899235142855,-1.97519760237736,-1.86280794373174,-1.91611958627151,-1.99664272339629,0.00388717237451209,0,0.0467138330243093,-1.91039192142972
"MMP14",-0.269486568058912,-0.54535154997159,0.538945418516004,-0.0330261419239286,1.51647490370117,-0.703955004709949,-0.676460269900021,-2.19988777227704,0.64454150636678,0,0.903099621326532,1.76718341037108,0.26798430015549,0.86934689283113,0.0632425596648645,-1.123867663578,-0.368098326964741,-0.700182104977907,1.51134614557355
"MMP15",-2.0348233666629,0.155414082693224,-0.0215650987808891,0.0615311026069463,0.0804840368815134,-1.99132709970795,-2.00900359825728,0.12452187757843,-2.04877429082211,-2.06156448571028,-0.0239483443145444,-0.21192509439655,0.0332244788122944,0.220473358869503,0.00865407912022695,0,0.204763829018149,-1.98593052814357,0.173966942473927
"MMP2",-0.118540190272068,0,0.11004174366155,0.520039864141227,1.01665051125868,0.401342722234566,-0.531929357114277,-0.503231727161031,-0.102234520033446,-0.174369115192717,1.65453252170044,1.9434768633001,0.164202422042345,0.7041825469557,-0.562731379939989,-0.191685507529077,-0.303180972438182,-0.989095345172729,3.07163005856257
"MMP24OS",0.758880273931374,1.31478546361079,1.14606980632189,-1.73965510671142,-2.38829047441325,0.359271628788561,0,0.115749476749241,0.231638528622024,-0.0592897730654117,-0.0857205718299499,-1.82752562477455,0.0383631754299961,-0.417215928434197,0.305063029804001,-0.951573236514406,-0.788159739501515,0.618845417264803,-0.953931398251794
"MMP7",-0.648544997867406,-0.451001515921438,0.116939956056955,0,0.304482413561003,-0.501305888361568,-0.445282377583743,-0.793925806295285,0.0516087509689415,0.00849533604338301,1.86719236710795,2.26052096216957,-0.426471909314218,0.358500359447928,-0.583693929984795,-0.524031688508891,0.274611221027395,-0.593556892950742,2.58198186340519
"MMP8",0,-0.156356584218321,-2.09561180078733,0.0329772623779012,0.0826943818672238,-0.0250553005776472,0.00561539346933693,0.0731157505386227,0.131148120955624,0.163865637842107,-2.12842019713777,-2.21204345656302,-2.08871350928746,0.100100087311387,-2.23557609894716,-0.00341041619066121,0.2524652542701,-0.131985026687767,0.136410276593398
"MMP9",-1.14136732283555,-2.23613428529383,1.49147778570011,0.710945719646391,-0.0693698244305498,0.0719536492823639,-0.374006184981833,-0.915550319235467,-0.980682248904153,0.311481915839495,-1.53547792026649,1.28979453303997,-1.4449555088254,0.293514482290909,0.334161504328256,0,0.693373619718517,-0.866881703912827,0.439455660901642
"MMRN1",-1.43786808745942,-0.489693219963247,1.96135867967191,-0.0865140004156753,-0.0257895540162617,0.222030685539172,0.113080634003561,0,-0.682422398925241,-1.10329188781804,0.69778139995464,0.916421793302337,0.457873750690796,-0.163950920557013,1.35722075663132,-0.0982256355797821,1.00191044707095,-0.60756061053361,2.52985743535989
"MMRN2",-0.711291280142608,-0.897126718223062,-0.165713785256053,0.465399609936242,0.909425421263658,-1.10091368658159,-0.429757630666515,0,-1.14873437614008,0.51589944234175,1.10907422708657,0.793988380409766,0.356246061144171,0.966387527573192,0.552360703703107,-0.826939585995521,-1.3786251341752,-0.0374475490376393,2.63817070145165
"MMS19",-0.0820548636461876,1.69863182709196,0.834886981752209,-1.83042437074158,-0.261760833491909,-0.0755584778435678,-0.72332915451126,0,0.162250137924823,1.07049499270817,0.1588590798346,-0.643556547426262,0.748948512660959,1.88464581058117,1.31968646132592,-0.580411081813033,-1.17626459252732,-0.793803350289227,1.01916523737044
"MMUT",0.374231367511376,0.280866216541783,-0.203471230650651,-0.393718844919407,-1.58169209291831,0.345278961745521,-0.105120176472586,0.423450292532607,0,-0.519672168616,-1.18946106952649,-2.926097593718,0.132902565614105,0.14677978248815,-0.814420763426219,0.0396328920784962,0.622093263183343,0.309204618290286,-2.52299768871408
"MNAT1",-0.610880496340372,0.266038921154302,-0.890151905923828,1.81315036290368,0.0463987445024963,0.922821992633805,-0.573528259845487,2.39767750535784,-0.241366313366529,-0.244641690129993,-0.06912117820347,0.263910949095734,-1.27072663470412,0.716657307357488,0,0.106403581847948,-1.28815472925477,-0.773458460534605,1.4748322945393
"MNDA",-1.00176462157164,-1.28887985728676,0.368781954384275,1.01466733025068,1.66658264474454,0.149858701325068,0,-1.02751133679755,0.381118453533083,0.142115857247689,-0.341065317103696,1.61492332258376,-1.17784963515226,-0.166929319325795,-0.973763071196543,-0.653000246332537,0.163900009022781,-0.391628684454306,2.11489089676266
"MOB1A",-0.485043923830842,1.02599374202543,0.258406174974995,-1.96129823723644,0.424851608918079,0.780540573594975,0.63054834450623,-0.0829955217011097,0,1.38720132196671,-0.492761189370937,-0.586806434061585,-1.65111625784744,0.186845159520694,-2.35670131789995,-0.0799742193424914,-0.0767475468103051,0.936424681840931,0.270341095005516
"MOB2",-0.211302107830203,-2.12725912633777,2.82982470639944,-0.237893613080067,-0.734588382616561,-0.116469461618314,0,-0.208452524775603,-0.15579999972136,0.29640389142221,1.21375409293152,0.571407639516448,0.411545249171873,-1.19598855687227,0.135727731464473,0.298016483877917,1.0169784320082,-0.368877409745942,0.389316339130638
"MOB3A",0.0615697474697553,-0.110961734613729,-2.57212075460247,0.194333802217205,0.146075747572887,-0.00400993054911244,-0.0625485197841448,0.04328940170101,0,0.135336785699637,-2.61240349506271,0.232348485472659,-2.56365090794674,-0.0324225927349327,-0.0477889505896165,0.138015526819747,0.278458675520511,-0.0940886862798075,0.224062814004484
"MOB3B",-0.530743660250487,-0.199409622585488,-0.230173750543813,-0.715445777131402,1.32595364109066,-0.0512029981851343,-0.0129823309384714,0.6246378616871,-1.09799524730261,0.716354018254368,0.642264983801043,0.670687863733124,0.550271456700777,0.370447122733064,-1.42874975537311,-1.00694963670161,1.63433003151136,0,2.64955750623042
"MOB4",1.6905256020676,-0.54632938317317,-0.298056883700422,-0.18167406459377,2.46248301343441,0.928344117349363,0.882109694186426,0.777309960742986,0.178969219600363,0,-0.546367751702189,0.64953895793419,-1.80009646638476,-1.18646342199129,-0.2041013508218,0.489584228096744,0.94087119407316,-0.44021451841548,-0.481100381419449
"MOCS1",0.252815204550968,0.333685855112595,0.22860293340811,-0.475943517257263,-1.94750545511994,0.785826305955359,0.467308179497005,0.46079856269229,0.599719984464475,-0.712698492340579,-0.747805169039871,-2.38823948256863,0.181470434866549,-0.768005416835742,-0.991539445271312,-0.351331497512717,0.36844553103264,0,-2.54460734545482
"MOCS2",0.601176008072109,0.886960222423322,-0.954983130695455,-0.327674867717494,-1.57825741710159,-0.00353386158654416,0.0765776692522586,0.680200842406218,-0.244186783729185,-0.448601527100404,0.591803761404148,-2.79386689867036,0.290518599022006,0.0877672062150262,-1.00928490320905,0.730397896570846,0,0.507855348955446,-1.94802067105577
"MOCS3",0.809559667535269,1.20590063678595,1.08867239365511,-1.4729098707237,-1.50599669960947,0.445535406614329,0.341326735794573,0.0782251169800649,0.548053630402322,0.283357376825531,0,-2.06915246185403,1.78765086289208,-0.558292599099097,-1.00223852082028,-0.0862289563990073,-0.415926271651045,-0.0149190769543735,-0.831011734853528
"MOGS",1.12260262458829,0.32728389191957,0.903898110002415,-0.829690460243894,1.48603823770873,-0.372763632142072,-1.0553085832463,-0.128626514797991,-1.89189752872012,-0.952736270204776,-2.36055613022697,0.274192933202271,0.385100358037773,0,-0.753078086393679,-0.572018436288537,0.31823752973266,0.301179488941836,0.857775704706454
"MON1B",-0.149460079047644,-0.368461162399,0.0986796404369249,-0.12396285291559,-0.531884843274796,0.0124165173503041,3.17616834601395,0.107884969820412,0.21816000591443,0,-0.325778046458237,0.208587911704919,0.182112483016,-0.213865845837597,0.300061120024115,-0.246671426302171,0.0419717325615559,-2.63810181437475,-0.241946730513004
"MON2",0.512111666925993,1.09490023310441,1.08574677598515,-0.610063188814161,-1.19805463716162,-0.0308330469001123,-0.190611824912983,1.77231554600138,-1.07557285741861,1.79117783121093,-0.559079740459023,-1.45556863531765,1.24634463720808,0.600139971616341,0,0.75222164894617,-0.213249437988418,0.355977962752975,-1.14819969422022
"MORC2",-0.387775832025433,0.711333991208308,0.80171260506289,-2.02093463032389,1.05229865676077,-1.09260697968927,-0.574783874275521,-0.822492269275681,0.292702709822966,1.07954085233391,0,0.685677481813662,1.69842118276133,-0.563984919989528,1.38389387597939,-1.22466963189843,0.744623001987505,-0.569210994522218,-0.357908032995243
"MORC3",-0.777266280810209,-0.359070362184859,0,-1.17160297807604,1.42034739939672,-0.691916176353314,0.0523776431129237,-1.90202209530202,0.0440439736337929,0.0722681274094089,1.01694154108425,1.26913718079524,-0.564648164663631,-0.0117818309478823,0.739634651749009,-1.77799832070772,0.630026647386488,-0.421241442342046,1.6001467991402
"MORF4L1",0.128754340642898,0.333759879437847,0.805106316271751,0.629794012552744,1.10471338689751,-0.353181865021045,-0.195581054325788,-0.366651451396439,-0.539402875082205,0,-0.664002284356716,2.26936809342463,-1.627510793907,-0.10454213331227,0.422610640352965,0.16794153424316,-0.470711032064978,-0.0684940615834254,2.69208115158116
"MORF4L2",0.0488749377784169,1.90773248827812,-0.412820548113009,-1.32861012598417,-0.289826152229056,1.32171645168315,0.677432043048032,-0.573226786933427,-1.27458806268459,-0.474506315912392,-0.182478738084096,0,0.327483290952564,0.499294965056289,-0.466296373694147,-2.48651210419372,1.09352846772571,0.0977409856105926,0.218042879695951
"MOSPD2",1.29056989076511,1.85470404607182,1.18853305876437,0.0947859423735443,1.90040161231929,-0.811533669589747,-0.698466258865856,-0.0855733866089893,-1.41294866599075,1.11042072936497,-0.835113300993423,0,-0.16823820856507,1.07270394464433,-0.82902577755837,0.603295778559925,-0.164247500662591,-0.0132938511621728,1.46726046177216
"MOV10",1.05737605799523,1.50978350539638,0.197021030582541,-0.384920217828184,-0.0676187814328177,1.31113525028826,0.570254666179426,0.244376239313657,-0.948632356757992,-0.344180377541527,-1.21868477054975,-1.23067004862051,0.633337671491283,-0.0480920605309366,-1.60839261402436,0,0.711225472998163,1.09891608158961,-1.89579884457947
"MOXD1",-0.813344884405909,-0.264738056812965,1.29651887152457,0.567619507748783,1.19032507922659,-0.0281804123613908,0.221376693675654,-0.54892943311155,-0.446875075328787,-0.84825477269824,1.21208791572822,1.9444031982489,-0.357554457461719,1.36688198153793,0.514702664435168,-0.194968769462469,-0.222479007002443,0,2.80263688301748
"MPC1",0.255241109083633,-0.0777825416018743,0.0266889501403727,-0.0140973364735056,-3.12711387900041,-0.0509894431189615,-0.0831156817878536,0.0352798445055498,0.000274100096081475,0.262208087651401,0,0.251427762463702,0.161031560584838,-0.0684476717154244,-0.0391107220907154,0.0876009816522277,-3.09559016665393,0.0652116514464268,-0.218730807479638
"MPC2",0,0.128139393144237,-0.211322203190938,-1.38951951292074,-0.970351674761266,0.119290965234374,-0.19206126774846,0.600569145877688,0.073619035467261,0.77520954874937,-1.08631722790191,-3.2805040176748,0.239549869768289,-0.100999704274273,-0.505666352547714,0.244200371738127,0.347398829939317,0.564485004648319,-1.87683899942208
"MPDU1",0.0454799878157415,0.4625646318234,1.10979550624196,-0.027195451200572,-1.47607110620281,-0.464050840166933,0,1.27650403705695,-0.941032305875403,1.2491384913709,-2.32079795210247,-1.05273151712768,0.656902631688099,0.543357250320571,-0.10177008853785,0.870700135202844,0.012669860058834,-0.314084514462217,-1.48129472725383
"MPDZ",-0.0990569682284086,0.819187897509486,-1.9403269451887,0.010376957454695,-1.31674871120509,1.43032690554059,1.17496254047231,0.501682010397546,0,0.522565592777609,-0.543193166989208,-1.13242839383517,0.693080751752008,-0.735466833584442,-0.318445490402076,1.03636725817911,-0.172917050023464,1.56295579695386,-1.27466461564877
"MPG",-1.20930313057254,0.315893384957334,-0.00697985858291395,0.2824022033341,1.59024753462728,-0.279797884527401,-0.961743495436699,0.0641708303229093,-0.078619090282882,-0.129402723173081,-0.0649893815429101,2.57444043449949,-0.379216973253468,0.55230978703037,0.894296202555115,0.836462543889418,0,-0.322703385252502,2.47059530924715
"MPHOSPH10",0.924998983800215,0.448551989251002,-2.02031223474703,-1.74480064645936,1.31789011613616,0.291089247391059,0.455148515505928,-0.555577969752425,0,-0.581966955099582,-0.511774684197959,1.60289881844067,-1.29057766895864,0.763781381132371,0.503082601047472,-1.10831215243645,0.692041023073888,-0.0490470234189369,-0.431735117640066
"MPHOSPH6",-1.35537430753174,0.69963578705605,-0.767970274901733,-0.832202376555691,1.06304984192278,-0.546522229308552,-0.196804803442535,0.312619040722923,-0.925676193038682,-0.126259825485001,0,1.00156125342838,-1.02969133998984,0.976667581634677,0.417681922878454,1.82042862100761,0.843787209911862,-0.746462109528045,2.13904804399316
"MPHOSPH8",0,-0.128376040329339,0.408768008413377,-0.585587028257138,2.1264575823352,-0.333485680421464,0.115262526612035,2.74575603840447,-0.231726317820867,0.92584291502035,0.592169490209425,-1.07481155902628,-0.418466350397842,-0.373531844784662,-0.268455618634536,0.635139040648509,0.0545371759374449,-0.781215706295949,1.6828763267734
"MPI",0.538412739121561,0,-0.302066687027239,0.64098333745801,-1.14998443652546,0.519560810367389,0.395522890466454,0.852192017326851,0.0603741944601496,0.249636180494963,-0.409060087261007,-2.0125160294817,-0.095138626347921,-0.716324091116239,-1.05844969260107,0.370028760704254,-0.48519419172753,1.477007940655,-2.64603598040545
"MPLKIP",-0.320699599151996,0.537196680007517,-0.678480359382658,-0.254966493842298,0.456738362592465,0.22770748022639,0.408899325981113,0.082194465202276,-1.39222177542226,-0.364025040419957,0,0.430839134085335,-0.826635100321083,-0.38902655915271,-0.0493541497572154,0.117821719931436,-3.89266717840555,0.048517161204995,0.230443323869861
"MPO",-1.40213364962031,-1.69777788106007,0.42213539349128,0.725022113458144,1.68440819518285,0.411649121754493,0.305941099600757,0.260765606392648,-0.674061216136907,-0.149058903152518,-1.27856046563102,1.07611161843612,-1.3769021742555,-0.851302482862067,-0.930248545404734,-0.0840725472511678,1.39414527707695,0,0.817828485724082
"MPP1",0.3483014427257,0.233992165106387,0.520965139511993,-0.317730863736267,-2.40940604599695,0.777426242654574,0.221822074800003,0.41832046998761,-0.438391273828138,-0.462788946254945,-0.565216843532106,-2.48971493220179,0.690033141169894,-0.566856198448639,-1.72442702438186,0.332108458874943,0,0.37914267303341,-1.44589180055189
"MPP2",-0.0721763184771145,-2.63728624034049,0.0863174733455779,-0.0525028252049472,-0.0141249696031086,0.0139758989183984,0.0193232476799806,0,0.233545138478871,0.0585335242476118,0.124586246519104,-0.0942189997768631,0.0243107952440533,-2.66114516705556,-0.165834172843359,-0.0649962590416493,0.0366872160513666,0.00658319191775489,-2.65385848102878
"MPP7",1.22236910914951,-0.0826569955200792,0.534586261808351,-0.366445252375823,-0.949478624898624,0.0634983736704636,0.548918752519844,0.63731800457582,0.379175812040373,-0.475332073430321,-0.082931797383906,-2.00188711916554,0,-1.08257351574674,2.15936500273704,0.663405924536649,-0.183974224768059,0.362310540626493,-1.9127531735567
"MPPE1",-0.0377072671951919,-0.128931220528401,2.01639433199086,1.85123263611031,1.79803639413058,0,-0.0153239001996506,1.87413344156808,-0.0498014366887691,-0.0608893605473008,1.84108620851892,-0.20456462130554,1.9492075281138,-0.147155597895934,-0.225403903592736,1.88011771109445,1.78105349446262,0.00467833173193306,-0.141589743341925
"MPPED2",-1.76449898016065,0.265501981781327,-1.82880679177713,0.166301586737295,0,-1.72646269650879,-1.74192030608918,0.211929377588374,-1.77669867787436,-1.78788334991145,-1.85811370541431,0.100836035458954,-1.82264472182798,0.140688390712859,0.279577974204917,0.15647942507611,0.11140042715196,-1.72174354378282,0.207526521578956
"MPRIP",-0.511944613905938,-0.549175142846512,-0.170545043800527,0.289255118521466,1.35492562206884,-0.426146195240683,0.168853958324014,-0.834542910989777,0,-0.229069521391323,0.997201371092739,1.76637703163805,-0.124813236306214,-0.108423422423473,1.48536778912079,0.0963885475405071,-0.411961045612971,0.114890189436793,3.14938535389524
"MPST",0.0912519477721759,0,-2.21359885222549,-0.766891588029645,-0.881233327773992,0.163885349650762,0.0984632631055797,1.4331015663396,-0.222446568012189,0.14075599528535,-0.881499700444013,-1.81735520499994,0.58253748846954,-0.328187118800177,-0.882434618102137,0.3281477713735,0.477882291980584,0.729440745990105,-2.33978624567978
"MPV17",0.883863671507485,0.518853066490078,0.773362047787923,-0.342223877549931,-0.797316859249964,0.570599747723265,-0.0147354927146528,1.24724180759337,0.735504690795719,1.4863479581851,-0.908981718358785,-2.51406829202455,0.714884470640854,-0.440259475128527,-0.920776615965854,0,-0.0985656498009715,0.594365469546662,-1.38027785053561
"MPV17L2",-0.993804459275832,1.46942746411981,0,-0.988223103280292,1.07622840189039,1.07670933927953,0.26433895068518,1.57638121006595,-1.24981517707537,-1.69374550574497,-0.327856471171837,-0.0266606617942574,0.664194406189741,-0.594753348162339,0.977160596182634,-0.205368765785686,1.41592124348947,0.925986273391767,-0.49481503029313
"MPZL1",-0.0247283305625926,0.0378570661639841,0.032314863441901,-0.0231561404212945,-0.0101442454390422,-2.62617714294804,-2.64823126567396,0,0.0685175669958881,-0.0034262789260663,-0.0224025427394135,0.115008249733894,0.0380026757668187,0.0841282822953341,0.0945811533660098,-0.0614621201409527,0.0212290559869774,-2.61944409843428,0.188038728931304
"MPZL2",0.023344246255242,2.11137588488796,-0.0501598358920942,-0.0160745256340669,-0.0524857150010051,2.05316800152114,2.08872687391054,0.0273311187329788,0.00939994368327771,-0.00338418053958667,-0.0836577536927986,-0.169038491005693,-0.043116565652372,2.12904959840204,-0.193065709885796,0,-0.0291889257088289,1.68493145777887,2.15471977350052
"MRAS",-0.0830852156903016,-0.140294505670894,0.0113731622815393,0.0495854515907744,-2.31061315672473,0.108609284013177,0.0743126757893284,0.0395390459583058,0.0107648055392467,-0.131373240118044,0,-2.4291507141818,-0.0645687612272813,0.137030285926595,-2.45358709344418,0.040181155117846,-2.28691964556224,0.0953205999393762,-0.00463055455953497
"MRC1",-0.579649299200405,-0.900155195305295,0.563215111203134,1.80107675977504,0.121860872193841,-0.256663063679533,-0.749928061480863,-1.30652363882826,-0.636296226391813,-0.15320249492875,0.274304611409013,1.76077519632798,-1.23503016507504,1.08727843703007,0,-0.512689447986326,0.0831974450946804,0.0220779471781365,2.11643592808929
"MRC2",-0.61219913056006,-0.808738975189296,0.636665887796492,1.77183564385283,1.66209281819383,-0.708596328360404,-0.213345421820512,-1.06301788573898,-0.404021761199558,-0.122787151976394,0.139289506767317,2.31541703019712,0.0241075687233353,0.253988242868991,-0.182786108424853,0,0.182351516758383,-0.0440965819114853,2.14321680347272
"MRE11",0,-0.583072382674509,-0.074523590528631,0.324586481456589,1.64075768280149,-0.124291131229703,0.290045126165816,-0.377161792630946,0.281418175547309,-0.153237988719615,1.70261429470202,2.61590120910266,-0.511542328757826,-0.194249036565682,1.17501173827411,0.902303801219164,-0.115332603638085,-0.262116772370505,2.55916541712849
